paper id,year,paper type,paper title,author number,abstract,session title,sub unit
2016-0045,2016,Paper Session,Quantity and Quality of Support for Digital Engagement,2,"Following the course taking by digital divide or digital inclusion research, this paper uses socio-cultural, socio-economic, social, and digital indicators to predict access to and the type of potential and actual social support networks that might help an individual in using the Internet. In addition, the paper examines the quality of the support received which is neglected in most investigations that mainly focus on quantitative indicators of support. The study draws on a representative survey conducted in the Netherlands; 1,149 responses were obtained. The results show that while there are no real inequalities in access to and use of support, the quality of the support that people access is unequally distributed replicating existing patterns of disadvantage.",Communication and Technology Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0046,2016,Paper Session,"Do QR Codes Make People More Likely to Engage With iPad, Comparing People Who Are Interested in Personalized Content and Those Who Are Not?",5,"This study examines the effect of using QR codes on the two types of engagement with iPad including focused attention and felt engagement. Results of an experiment show that the using QR codes has a positive impact on focused attention with iPads among individuals who prefer personalized content. The effect of QR codes on felt engagement with iPads depends on the topics of personalized content people are interested in. The felt engagement with iPads decreases when using QR codes among people who are interested in business and health content, while it increases when using QR codes among people who are interested in local events. This study is the first study to examine the effect of QR code on the two different types of engagement with iPad among individuals who prefer personalized content. It confirms that engagement with technology is a flow experience and different engagement with technology could be affected by different factors. Specializing engagement with technology into different dimensions such as focused attention and felt engagement may give us deep insight about this experience.",Communication and Technology Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0047,2016,Paper Session,Evaluating the Credibility of Online Reviewers,5,"This manuscript presents the results of an experimental study on three characteristics of online reviews: the valence of the review, the argument strength of the review and whether the review is in consensus with the overall rating of the target object on the website. Results show that reviewers who disagree with the overall rating of the target object were perceived to be less credible and had less influence on a recipient. Argument strength has a stronger effect on attitudes toward a target when the message is negative than when it is positive. Moreover, mediation analysis shows that perceived reviewer competence mediates the effect of argument strength on attitude toward the target when the message is negative. These results are consistent with Kelley’s (1973) Covariation Model and the Unimodel of Persuasion (Kruglanski & Thompson, 1999).",Communication and Technology Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0048,2016,Paper Session,Multilevel Connectedness to Social Media Storytelling Network and Advocacy,2,"This study articulates the concept of multilevel connectedness in social media storytelling networks and its effect on advocacy behaviors among farmers in the United States. Relying on the model of multi-level functionality of social media (Jung & Moro, 2014), the authors explore different types of connections between storytelling agents at the micro, meso, and macro level. Our study found that interpersonal network size and connection to community-level organizations through social media significantly affected social media storytelling and advocacy. Social media storytelling is positively associated with advocacy behaviors among farmers. The study discusses implications for future research.

Keywords: advocacy, civic engagement, advocacy organization, grassroots advocacy, social media, engagement, communication infrastructure, social media connectedness, agriculture, storytelling network, internet connectedness, age, farm ownership",Communication and Technology Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0049,2016,Paper Session,The Evolution of Digital Diplomacy: A Critical Analysis,1,"This paper traces the evolution and spread of digital diplomacy (DD) during the last decade, primarily in the US; and elaborates on its implications for the future of diplomacy. It employed meta-analysis of various sources including official documents, reports, scholarly books and articles, newspaper articles and interviews. The work examines definitions of DD, its evolution, audiences-internal, domestic, and global; uses of twitter-Twiplomacy and evaluation and research. It examines, demonstrates and evaluates utilization of digital platforms by leaders, special DD units and embassies. The study systematically analyzes data sources and research conducted on DD, and identifies patterns of knowledge integration and accumulation. It concludes that the effects and functions of DD are not yet fully understood by scholars and practitioners, and that much larger multidisciplinary research, combining and integrating theories and models from diplomatic studies, communication and internet studies is needed to fill the theoretical and practical void.",Communication and Technology Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0050,2016,Paper Session,Reporting Human Rights: A Study of News Representations and Journalist Practices,1,"This paper examines the representation of human rights in the news and the production practices that determine human rights reporting. Drawing on a systematic examination of mainstream television’s news contents and practices, and based on interviews with journalists, the paper analyses the coverage of human rights issues in different levels of depth by looking at motivations and limitations, resources and editorial choices. The research unveils how proximity is now being re-shaped as a news value and reinforced by the surrounding context of the financial crisis. Therefore, proximity now is both empathetic and forced: on one hand, there is a growing and persistent interest in human rights matters at a local or national level; but on the other hand, as financial cuts are applied to newsrooms, preventing reporters from travelling overseas, journalists have no choice but to look at news events at home. In this sense, the distance to remote human rights causes is increasing. From the journalists’ perspective, this inclination is undermining the possibility of a global understanding of human rights causes, but also highlighting the need to expose sensitive situations nearby.",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0051,2016,Paper Session,"Knowing About Latin America in China: Information Sources, Media Portrayals, and Gratifications",2,"Applying a grounded theory approach, this paper examines the perception of Latin American nations among a group of Chinese who have lived in the region. The result shows that little information about Latin America is available in Chinese media and people rely largely on other information sources. And the portrayal of Latin America in Chinese media can be deceptive and the mutual understanding between the peoples of the two regions is largely insufficient.",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0052,2016,Paper Session,The Geographic Dimension of Citizenship in Digital Activism: Analysis of the Effects of Local and Global Citizenship and Social Networking Sites on Participation in the Occupy Movement,1,"This case study of the Occupy movement examines how different geographic forms of self-perceived citizenship—local and global citizenship—and the use of social networking sites play key roles in political activism in the digital age. From an online survey of U.S. participants in the movement, this study found that local and global citizenship had distinct effects on participation. This suggests that local citizenship contributed to local participation, while global citizenship encouraged global participation. In this vein, the use of social networking sites affected both local and global participation indirectly, through its effects on local and global citizenship, respectively.",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0053,2016,Paper Session,Entertainment-Education in a Saturated Media Environment: The Enduring Effects of an Ebola Puppet Safety Announcement,3,"Entertainment Education (EE) campaigns – long a staple of development communication – must now fight to gain attention in competitive media environments around the world. Many different avenues are available today for message distribution and targeted audience members often have access to at least rudimentary mobile phones that can be incorporated into campaigns. In this paper, we report on the design and evaluation of a novel video message created to disseminate Ebola safety information in Uganda. Our experimental evaluation indicates that the exposure to the message increased subjects’ knowledge about Ebola safety and that this knowledge gain persisted until a follow-up phone survey. In addition to confirming the utility of the treatment message, this study illustrates the possibility of conducting fairly sophisticated evaluation research quickly and affordably, on the ground in a major African city.",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0054,2016,Paper Session,"Virtual Ties, Perceptible Reciprocity, and Real-Life Gratifications in Online Community Networks: QQ User Groups in China",2,"QQ has been a leading force of China’s social media revolution both in terms of its user reach and its socio-cultural impact. This chapter offers an analysis of QQ groups based on semi-structured in-depth interviews of 33 users with a particular emphasis on participants’ rationales, motivations, and communicative behaviors as displayed in different types of groups. This is accomplished through interrogating a multiple set of individual, collective, social, and contextual factors that shape group dynamics and individual participation. It also discusses the implications of the findings for the scholarship on online communities in general, and the understanding of Chinese online groups in particular.",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0055,2016,Paper Session,Power to the “Flowers”,1,"This paper intends to explore the power on diasporic media by a “flower model” - how diasporas(“soil”) and homelands(“sunshine”) impact diasporic media(“flowers”). An investigation on the research sample - the Chinese diasporas and diasporic newspapers in Oceania shows two results. First, the diaspora, especially the transformation of sub-Chinese diasporic groups, is a major power to the survival of diasporic newspapers, including in reader and advertisement markets, and media ownership. Second, the homelands influences (mainland, Hong Kong, etc.) contribute directly to these media’s content, audience and ownership. Subsequently, comparative studies were conducted between the Chinese and the other diasporic newspapers in the six languages. Results show: while the diasporas are the vital power to all the papers, the homeland impacts are not salient on the six languages newspapers. Two reasons for the differences rely on media owner and homeland. In the digital media age, media owners, diasporic communities and homeland influences would be still the major power on diasporic media.",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0056,2016,Paper Session,"Anime & Agonism: Politics, Parody, and Anime as Transnational Genre at Animecon/Finncon ’08",1,"The following article explores the popularity of anime in Finland and its relationship to politics and parody. Based on first-hand observations on the ground at Animecon/Finncon 2008 in Tampere, Finland, during the summer of 2008, I argue that adoption of anime culture among youth mirrors Finland’s political, geographical, and cultural liminality. Beginning with a definition for political agonism (Mouffe 2005) and drawing an historical link between anime and politics, this study explores the connection between Finnish anime fandom and postmodern parody (Hutcheon 1989), as well as ‘blank parody’ (Jameson 1991) and aspirations to become part of the European Union (and related anxieties) (Alasuutari 2001). In conclusion, the article raises the question of anime in Finland as an example of periphery-to-periphery communication (Kraidy & Murphy 2008).

Keywords: anime, cosplay, agonism, parody, television genres, transnationalism, simulation, hyperreality",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0057,2016,Paper Session,Untimely Globalization: The 11.11 Shopping Festival in the Global Culture Industry,1,"This study investigates an online shopping event know as the 11.11 Shopping Festival, attempting to complicate the official narrative of globalization through the analytical lens on global culture industry by Lash and Lury (2007). As a globalization project of the world’s biggest e-commerce company Alibaba, the 11.11 event has been announced going global to provide the world a new vision of shopping and lifestyle. The event has been launched in multiple places around the world accompanying Alibaba’s transnational branding. This study problematizes the official notion of globalizing the 11.11 by foregrounding the untimely experience of globalization and transnationality in the global culture industry. Coupling with the socio-historical conditions, consumers’ responses to the media events of the 11.11 and the shopping practice of copycats generates different imaginations and connectivities to the shopping spree that intersect, disrupt, and re-configure the project of globalization.",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0058,2016,Paper Session,Meanings and Functions of Social Media to Migrant Students: Comparision Between Vietnamese Students in Korea and Singapore,4,"This study examined the role of social media in the daily lives of migrant students. The focus of the study was students’ uses and gratifications of social media, particularly regarding communication with friends and family back in their home country. A total of 45 Vietnamese female students participated in a weeklong social media deprivation exercise where use of social media with friends and family in Vietnam was ceased for a pre-determined period. A cross-cultural comparison was conducted to compare 20 Vietnamese students in Korea with 25 Vietnamese students in Singapore. Results suggested a number of differences between the two groups. Intense feelings, such as frustration and anxiety, were prevalent among students in Korea, as well as an increase in time spent with Vietnamese friends in Korea. In contrast, students in Singapore tended to substitute time spent on social media with non-communication activities such as schoolwork or other offline tasks.",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0059,2016,Paper Session,How to (Re)act? Moral Reflections of an Audience to Messages of Distant Suffering,1,"The current study interrogates reactions of an audience in a continuously globalizing society. Ideas of cosmopolitan citizenship and global moral responsibility have gained significance in the academic debate (cf. Chouliaraki, 2006; Linklater, 2007). In particular, it has been suggested that media representations that are embedded in a cosmopolitan discourse can encourage an increasingly global moral horizon in audiences and encourage solidarity towards distant suffering (Chouliaraki, 2006; Kyriakidou 2014; Linklater, 2007). It is this line of argumentation that is further explored in our study. The study is based on six focus groups (total of 27 participants) during which people were shown a news item of the Dutch national news broadcaster on the humanitarian situation during the 2011 Horn of Africa crisis. In the subsequent group discussions, particular attention was paid to people's reflection about their own moral responsibility towards the distant suffering.",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0060,2016,Paper Session,Digitally Mediated Political Activism: The Democratic Impacts of Internet Diffusion in the Asian Cultural Context,1,"This study argues that the Internet as a mobilizing agent of unconventional political participation transcends the effects of traditional norms that shape and influence protest activity in East and Southeast Asia. To assess whether culture moderates the democratic impacts of Internet diffusion, the influence of “Asian values” is measured not only by individual dispositions but also by collective orientations toward the primacy of collective harmony and respect for authority. The data came from the Asian Barometer Survey (ABS), waves of the mid-2000s and the early 2010s. The data show that political participation of Asian Internet users was independent of cultural norms that hindered the involvement of non-users in unconventional political action at both the individual and societal levels. The results suggest that the democratic influence of the Asian Internet is free from resistance of traditional value systems to political activism.",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0061,2016,Paper Session,Conceptualizing Social Enterprise in a Global Context,2,"This study explores the similarities and differences in conceptualization of social enterprise in media across global contexts. It locates the popular discourse of social enterprise as the use of private, market based approaches to address social issues and notes the lack of agreement there. It takes the example of United States and South Korea and analyzes the way news media in both countries frame social enterprise and offers implications for practice.",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0062,2016,Paper Session,Newspaper Portrayal of Chinese Investment in Latin American Newspapers: A Content Analysis,2,"This study is a content analysis of how Chinese investment is presented in Latin American newspapers. Results show usages of different news sources and journalistic tone across nations. We also found that economic consequence frame is used more often than conflict frame. Moreover, the nevertheless considerably used conflict frame focuses more on the conflict between Latin America and China rather than that between China and the US.",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0063,2016,Paper Session,Motivating News Audiences: Shock Them or Provide Them With Solutions?,2,"Despite the well-established power of the media to shape public perceptions of social problems, compassion fatigue is believed to run rampant. So what does it take for someone to be compelled to act after reading a story or seeing an image of a prominent issue? This study, a 3-by-2 between subjects experiment, examined the effects of two journalistic techniques — shocking audiences into action with offensive stories or inspiring them to act with solution-based stories – in the context of sex trafficking. Results revealed that neither shock nor solutions stories led to increased empathy for trafficked individuals, greater understanding of the issue, increased desire to share the story or increased desire to act, but that readers of solutions stories felt more positive and were more likely to read similar stories about the issue. This suggests that solution-focused news stories might be at least somewhat more engaging than shocking and offensive stories.",Global Communication and Social Change Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0064,2016,Paper Session,Communication Orientations of Privilege in Talk About Race: An Examination of Discourse Surrounding the Oklahoma Affirmative Action Ban Amendment,2,"On November 6, 2012, the Oklahoma Affirmative Action Ban Amendment was passed, thus prohibiting any consideration of race, gender, ethnicity, and national origin in state government hiring, public contracting, and higher education. In the wake of this new legislation, the researchers conducted nine focus group interviews to gauge perspectives on affirmative action, equal opportunity, and more broadly, race relations in Oklahoma. This study thus sought to explore the ways in which discourses about race in Oklahoma construct and/or decenter whiteness. We explored two communication orientations of privilege in talk about race, and found nine unique communication practices that comprise these orientations. While the vast majority of observed communication practices were monologic, the communication practices advancing a dialogic orientation demonstrate potential for effective intercultural dialogue that can transcend the color line.",Intercultural Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0065,2016,Paper Session,Movie Selection and eWOM Preference: A Cross-Cultural Perspective,2,"This paper investigates the quantitative and qualitative bandwagon effects in individual movie selection from a cross-cultural perspective. Based on theories on information processing and decision making, the paper examines how people of different cultural backgrounds (e.g. collective vs. individual and vertical vs. horizontal cultural orientations) differ in their preference of aggregate electronic Word-of-Mouth (eWOM), indicative of heuristic information processing (quantitative bandwagon), or more detailed individual eWOM (qualitative bandwagon), indicative of systematic information processing. Empirically the paper relies on an online experiment with movie selection scenarios that was distributed among participants in Singapore, the US and Germany. Results indicate significant cultural differences in the preference for eWOM and related information processing modes. US participants demonstrate a stronger preference for aggregate user information (quantitative bandwagon) while German and Singaporean participants tend to rely on more detailed user feedback (qualitative bandwagon). It could further be demonstrated that participant’s horizontal vs vertical and collectivistic vs individualistic cultural orientations offer a better explanation of the variance compared to a simple country of origin differentiation.",Intercultural Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0066,2016,Paper Session,Comparative Study of Intercultural Sensitivity of College Students in Two Distinctive Institutions in the US,2,"Adopting Chen and Starosta’s (1997) Intercultural Sensitivity Scale (ISS), this study compared overall intercultural sensitivity of college students in two distinctive institutions in the U.S; a mid-sized state university in the south and a small faith-based liberal arts school in the mid-west. In addition, this study examined if students’ personal characters and perceived environments of institutions as well as classes are related to their level of intercultural sensitivity. The results of online survey with 437 randomly selected students (N=271 from the mid-sized state university in south and N=166 from the small liberal arts school in mid-west) showed that students in the mid-sized state university are more inter-culturally sensitive than their counterparts in two dimensions of Intercultural Sensitivity Scale (ISS). Additionally, this study presented that both two environment variables and one of two personal character variables are positively related to student’s Intercultural Sensitivity Scale (ISS).",Intercultural Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0067,2016,Paper Session,"A Digital Truce Line Between South and North Korea? : An Analysis of North Koreans’ Digital Access, Digital Literacy, and Media Use",1,"The number of North Korean refugees moving to South Korea has gradually increased over the past few decades. Therefore, North Korean refugees’ adaptation to South Korean society is perceived as one of the most significant issues in South Korea. Previous studies indicate that media has played a crucial role in North Korean refugees’ adaptation in South Korea in that they learn about South Korea’s value system through media. Even though there is some research which analyzes media access and literacy among North Korean refugees, these studies are quite limited. Most previous research focuses on mass media outcomes such as newspapers and television. By taking a quantitative approach as well as a qualitative approach, this research seeks to map out the present status of digital access and literacy among North Korean refugees by assessing their digital media use adaptation outcomes.",Intercultural Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0068,2016,Paper Session,Meet the Media Characters From Another Culture: Influence of Ethnocentrism on Parasocial Interaction,4,"The present study investigates the influence of audiences’ ethnocentrism on parasocial interaction (PSI) with sitcom characters during viewing. One hundred and fifty six Caucasian American college students participated in the study. After completing a questionnaire measuring ethnocentrism, the participants were randomly assigned to four conditions. The participants in Condition 1 and Condition 2 watched an episode of a British sitcom. The participants in Condition 1 were asked to report their PSI with the female protagonist, while those in Condition 2 reported their PSI with the male protagonist. In Condition 3 and Condition 4, the participants watched the same episode of an American remake of the British sitcom. Accordingly, the participants in Condition 3 and Condition 4 reported their PSI with the female protagonist (played by an American actress) and the male protagonist (played by an American actor) respectively. For people with high ethnocentrism, PSI with the male protagonist in the American remake was significantly higher than PSI with its corresponding character in the British sitcom, while for people with low ethnocentrism, PSI with the male protagonist in the American remake was significantly lower than PSI with its corresponding character in the British sitcom. In contrast, people with high ethnocentrism and people with low ethnocentrism were not different in terms of their PSI with the female protagonist in the British sitcom and their PSI with the corresponding character in the American remake.",Intercultural Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0069,2016,Paper Session,"Individualism, Collectivism, and Social Dominance as Predictors of HIV Stigma in China and the US",2,"The study examines correlates of HIV stigma in U.S. and Chinese samples. An Internet-based survey was conducted among Chinese (n=267) and U.S. (n=195) college students and non-student adults to assess the relationships between HIV stigma and the cultural orientations of collectivism, individualism and social dominance. Results revealed that collectivism and social dominance orientation were positively related to HIV stigma in both samples, while individualism and HIV stigma were negatively related in both samples. Implication of the findings in terms of stigma reduction efforts are discussed, as well as future directions for a more nuanced understanding of HIV stigma correlates in different cultures.",Intercultural Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0070,2016,Paper Session,"Portal News Usage, News Credibility, and Publicity Perception in Korea",2,"This paper explores the relationship between youth's portal news usages and news trust and recognition level of public affairs. Therefore, this research is relationship among portal news consumption amount, information transaction strategics, and public affair awareness levels. The research has based on usage and gratification theoretical background and survey method. The survey was conducted 200 subjects in two middle schools and two high schools in Seoul. The research 's independent variables are portal news usage time, news believability, strategics of public affairs, awareness of public issues and perspective of philosophy. In analyses, this research adopts descriptive statistics, T-test, SEM-model to test hypotheses.
The research result shows that teen age's youth consumed short news items, entertainment and social event such as accident and issues. They recognized the portal news is distortion and sensation rather than objective. There are high correlation between high portal news use level and partial portal search of the news. In addition, youths regard news are not fairness and objective when they use the portal news as
The research conclude that portal news's biased news and negative news affect to negative trust in portal news consumption. Although portal news affect to aware in public issues, youth transact the news issue as sensational procedure. Therefore, the politics ask the justified portal news editing and news gate-keeping.
Key Words: Teenages, Portal News, Public Issues, News Credibility, Soften News",Intercultural Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0071,2016,Paper Session,"'THIS IS NOT REAL, NO WAY!': The (Failed?) Ironic Utterance as a Social Segregation Tool",1,"In this paper I explore the use of ironic humor in social network sites as a means of social segregation. I investigate a spurt of ironic responses on Facebook to physical violence directed at anti-war demonstrators during the escalation in the Israeli-Palestinian conflict in the summer of 2014. Contrary to the common apprehension of humor as a social lubricant, my focus here is the violent aspect of this discursive keying, mainly its excluding functionality based on the polisemic potential it incorporates. This effect is enhanced by the use of the context-collapsed platform of social network sites, poor of contextual cues for proper interpretation of the message. Finally, I mark a new interactional role, tagged here as “un-addressee”, of the failed interpreter that is excluded from the interpretive community, and by that performatively draws the social boundaries of segregation.",Intergroup Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0072,2016,Paper Session,Predictors of Finnish Adolescent’s Prejudice towards Russian Immigrants and the Effect of Intergroup Contact,1,"This study examined perceived threat as a predictor of Finnish adolescent´s prejudice towards Russian immigrants. Moreover, since Russian immigrants represent the largest immigrant group in Eastern Finland, this study also explored the relationship between intergroup contact, threat, and prejudice. The sample consisted of 305 Finnish adolescents ranging from 11 to 19 years old. Results showed threat to be a significant predictor of prejudice towards Russian immigrants in Eastern Finland. Individually, negative stereotype was found to be the only threat that significantly predicted prejudice towards Russian immigrants. Realistic and symbolic threats were not important to the attitudes of Finnish adolescents towards Russian immigrants. Moreover, there was no significant relationship between intergroup contact, prejudice, and threat (realistic threat, symbolic threat, and negative stereotype).",Intergroup Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0073,2016,Paper Session,Time Factors as an Influence on Intergroup Communication in the Workplace,1,"This paper presents one set of results from a study of managerial conversations in Australian workplaces. Communication accommodation theory (CAT) (Giles 1980; Giles & Ogay 2007; Giles & Gasiorek 2013) was used to examine whether perceived demographic differences between interactants affect the outcome of face-to-face workplace conversations. The factors investigated included gender, age, and the highest level of education achieved in addition to aspects of tenure (organizational and position related) and whether linguistic tactics were used to accommodate differences in the country of birth and use of English at home. There were a number of significant findings with aspects of tenure having the greatest number associations with accommodation and effective outcomes out of all the demographic categories investigated.",Intergroup Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0074,2016,Paper Session,Discrepancy Models of Belief and Confidence Change: A Test of Information Processing and Self-Validation Predictions,1,"Information Processing Theory argues that message discrepancy predicts the extent of a receiver’s change of belief, with involvement as a moderator. However, the self-validation hypothesis suggests that confidence is a plausible moderator. The self-validation hypothesis also suggests factors that can influence confidence change. This study tests the premises of these two perspectives within the framework of message discrepancy models. Japanese college students (N = 400) participated in a Web-based survey. Manipulating the participants’ argument-making during a discussion with ostensible partners, this study examined the effects of message discrepancy on participant belief and confidence change, the moderator effects of involvement and T1 confidence, and other determinants of confidence change. The results indicated that T1 confidence, but not involvement, was a significant moderator of the relationship between message discrepancy and belief change. Message discrepancy and argument-making had significant effects on belief change. The results also revealed several determinants of confidence change.",Interpersonal Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0075,2016,Paper Session,Interpersonal Discussions and Immigration Attitudes,2,"The antecedents of immigration attitudes have been extensively examined in academic research, in particular with respect to media use and personal contact with immigrants. Research on the role of interpersonal discussions about the issue of immigration has been scarce, however. Results from a two-wave panel survey show that individuals holding attitudes not favourable towards immigration engaged more often in interpersonal communication about immigration, something that coloured the overall effect of engaging in such discussions. A follow-up analysis showed that individuals with pro-immigration attitudes at wave 1 who encountered disagreement, became less positive about immigrants at wave 2. In reverse, individuals with already negative immigration attitudes at wave 1 were not influenced by exposure to disagreement in interpersonal communication. The implications of these results are discussed in a concluding section.",Interpersonal Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0076,2016,Paper Session,”I Have Nothing to Hide”: Analyzing the Relation Between Privacy Needs and Integrity,2,"Everyone knows the sentence ""If you have nothing to hide, you have nothing to fear."" In scientific terms, this sentence connects aspects of integrity (need to hide something) with aspects of privacy (fear of government surveillance). Building on Altman’s privacy regulation theory, we asked: Is it true, do people with less integrity feel they need more privacy? In an online questionnaire with 268 students, we found that respondents who reported more integrity needed less privacy from governments and less anonymity. In second a laboratory experiment with 87 students, we found that participants who wrote an essay about negative past behaviors afterward stated that they would need more interpersonal privacy. An additional IAT integrity measure also showed significant relations with privacy needs from government and from other people. In conclusion, the studies showed that people who needed more privacy also reported more things they indeed have a good reason to hide.",Interpersonal Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0077,2016,Paper Session,Perceptions of Appropriateness: Receivers’ Reactions to Message Design Logics,2,"In her theory of message design logics (MDLs), O’Keefe (1988) argues that people vary in the way they construct messages based on how they view the purpose of communication. Three types of MDLs have been identified which are ordered in increasing levels of sophistication. People may view communication as a way to vent one’s feelings (expressive MDL), as a game in which the players are obligated to follow the rules (conventional MDL), or as an opportunity to display flexibility in order to achieve one’s goals (rhetorical MDL). Because of the increased concern for the “other” expressed in higher level MDLs, it is expected that users of higher-level MDLs will be more effective in achieving their own goals, and therefore more communicatively competent (Canary & Spitzberg, 1987; O’Keefe & McCornack, 1987). A number of researchers have typically found support for this expectation, often using a variation of the “Ron Scenario” created by O’Keefe in which participants imagine they are the leader of a group in which a member named Ron has been causing problems and frustration for the rest of the group.

In this study, a modified version of the Ron Scenario was used to address two issues that have garnered little attention before now. Two-hundred thirty-seven participants were asked to imagine that they were ‘Ron’ and had received a message from their group leader (Jack or Jill) written in one of the three MDL styles. Previously reported* quantitative analyses of this data revealed that participants’ motivation to comply with the leader’s request to complete one’s work for the group was influenced by MDL style, leader gender, and respondent gender. However, motivation to comply was relatively high in all conditions, suggesting that leader messages were effective in achieving task-related goals regardless of MDL used. Although open-ended responses to the leaders’ messages were solicited at the time of initial data collection, participants’ qualitative data were not analyzed at that time. For the current study, it was predicted that participants’ perceptions of the appropriateness of the leaders’ message would increase for higher level MDLs, and that gendered expectations would also influence participants’ responses. Qualitative analysis was generally supportive of these predictions, highlighting the potential relational impact of different MDLs on one’s interactions.

* The quantitative portion of this study was previously presented at an interdisciplinary international conference.",Interpersonal Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0078,2016,Paper Session,The Effect of Adoptive Status on Interpersonal Attraction and Source Credibility,1,"This poster I would like to present is based on an in-process paper that examines the effect of adoptive status on interpersonal attraction and perceptions of source credibility. Research has shown that many people have negative perceptions of the adoption process. In turn, people who are adopted are perceived to be less likely to be successful than those raised by biological parents. This study compared perceptions of attraction and credibility between people raised by biological parents (bio subjects), those who were immediately adopted (adoption subjects), and those who were in foster care for six years before being adopted (foster subjects). The task and social dimensions of interpersonal attraction and the competence, caring/goodwill, and trust dimensions of source credibility were examined. Results showed that while there was no difference on any of the dimensions between bio subjects and adoption subjects, foster adoptions ranked lower on almost all measures of attraction and credibility than bio subjects.",Interpersonal Communication Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
2016-0079,2016,Paper Session,"From “Whom to Blame” to “Nothing to Fear”: Voices, Documentary Narratives and Dependent Destigmatization of Severe Mental Patients (SMP) in Hong Kong",1,"Media often stigmatize severe mental patients (SMP) by portraying them as dumb, sluggish or violent. Conversely, TV documentary, as a particular media genre, has potential to destigmatize SMP by entrusting SMP with more authentic presence and direct voices. Drawing on narrative analysis and interviews, this article exemplifies Hong Kong case to illustrate the evolving and joint endeavor of media and mental hospital to systematically destigmatize severe mental illnesses (SMI). From 1989 to 2011, a three-episode series documentary was made by Hong Kong connections. Shifting from the narratives “whom to blame” to “nothing to fear”, the documentaries established a destigmatization scheme jointly formulated by media and mental hospital. Voices of SMP steadily increase in amount across time yet were strictly subject to the interests of mental institutions that aims to promote the rehabilitation mode of mental health care in Hong Kong. The narrative inequality between people with mental illness and mental health care institutions leads to the “dependent destigmatization” that indicates dependent power relation between those SMP and mental health institutions.",Language and Social Interaction Interactive Poster Session,In Event: ICA Plenary Interactive Paper/Poster Session I
