paper id,paper title,year,author number,author position,author name,author aff
2015-0096,Gender Differences in Memory for Social and Inanimate Visuals in a Mediated Environment,2015,4,4,Maria Elizabeth Grabe,Indiana U
2015-0097,"Gender Differences in Using the Mobile Gaming App QuizClash: Motivations, Performance, Strategy, and Success Anticipation",2015,2,1,Sabrina Cornelia Eimler,U of Duisburg-Essen
2015-0097,"Gender Differences in Using the Mobile Gaming App QuizClash: Motivations, Performance, Strategy, and Success Anticipation",2015,2,2,Martin Wörmer,U of Duisburg-Essen
2015-0098,How Consumers' Self-Construal Affects Their Intention to Endorse Brands on Social Media,2015,4,1,Stefan F. Bernritter,"Amsterdam School of Communication Research, University of Amsterdam"
2015-0098,How Consumers' Self-Construal Affects Their Intention to Endorse Brands on Social Media,2015,4,2,Annemijn C. Loermans,VU U Amsterdam
2015-0098,How Consumers' Self-Construal Affects Their Intention to Endorse Brands on Social Media,2015,4,3,Peeter Verlegh,U of Amsterdam
2015-0098,How Consumers' Self-Construal Affects Their Intention to Endorse Brands on Social Media,2015,4,4,Edith Gloria Smit,U of Amsterdam
2015-0099,Intergenerational Differences in Information Behavior,2015,3,1,Katrin Etzrodt,TU Dresden
2015-0099,Intergenerational Differences in Information Behavior,2015,3,2,Rebecca Renatus,Technische Universitt Dresden
2015-0099,Intergenerational Differences in Information Behavior,2015,3,3,Lutz M. Hagen,TU Dresden
2015-0100,Advergame Alert! Effects Disclosure of Advergames and Mood on Persuasion Knowledge and Persuasion,2015,4,1,Eva van Reijmersdal,U of Amsterdam
2015-0100,Advergame Alert! Effects Disclosure of Advergames and Mood on Persuasion Knowledge and Persuasion,2015,4,2,Nienke Lammers,U of Amsterdam
2015-0100,Advergame Alert! Effects Disclosure of Advergames and Mood on Persuasion Knowledge and Persuasion,2015,4,3,Esther Rozendaal,Radboud University Nijmegen
2015-0100,Advergame Alert! Effects Disclosure of Advergames and Mood on Persuasion Knowledge and Persuasion,2015,4,4,Moniek Buijzen,Radboud U Nijmegen
2015-0101,Neural Mechanisms of Successful Message Propagation in Speaker-Listener Communication,2015,5,1,Kristin Shumaker,University of Pennsylvania
2015-0101,Neural Mechanisms of Successful Message Propagation in Speaker-Listener Communication,2015,5,2,Matthew Brook O'Donnell,U of Pennsylvania
2015-0101,Neural Mechanisms of Successful Message Propagation in Speaker-Listener Communication,2015,5,3,Lynda Lin,U of Pennsylvania
2015-0101,Neural Mechanisms of Successful Message Propagation in Speaker-Listener Communication,2015,5,4,Emily Falk,University of Pennsylvania
2015-0101,Neural Mechanisms of Successful Message Propagation in Speaker-Listener Communication,2015,5,5,Nicolette Gregor,U of Michigan
2015-0102,Processing the Perceived Impact of Sexual Versus Nonsexual Appeals in Persuasive Messages: Sexual Content-Induced Delay,2015,1,1,Lelia Samson,Nanyang Technological University
2015-0103,Self-Affirmation Alters the Brain’s Response to Health Messages and Subsequent Behavior Change,2015,11,1,Emily Falk,University of Pennsylvania
2015-0103,Self-Affirmation Alters the Brain’s Response to Health Messages and Subsequent Behavior Change,2015,11,2,Christopher Cascio,U of Pennsylvania
2015-0103,Self-Affirmation Alters the Brain’s Response to Health Messages and Subsequent Behavior Change,2015,11,3,Matthew Brook O'Donnell,U of Pennsylvania
2015-0103,Self-Affirmation Alters the Brain’s Response to Health Messages and Subsequent Behavior Change,2015,11,4,Kristin Shumaker,University of Pennsylvania
2015-0103,Self-Affirmation Alters the Brain’s Response to Health Messages and Subsequent Behavior Change,2015,11,5,Frank Tinney,U of Michigan
2015-0103,Self-Affirmation Alters the Brain’s Response to Health Messages and Subsequent Behavior Change,2015,11,6,Yoona Kang,U of Pennsylvania
2015-0103,Self-Affirmation Alters the Brain’s Response to Health Messages and Subsequent Behavior Change,2015,11,7,Matthew D Lieberman,"U of California, Los Angeles"
2015-0103,Self-Affirmation Alters the Brain’s Response to Health Messages and Subsequent Behavior Change,2015,11,8,Shelley Taylor,"U of California, Los Angeles"
2015-0103,Self-Affirmation Alters the Brain’s Response to Health Messages and Subsequent Behavior Change,2015,11,9,Lawrence An,U of Michigan
2015-0103,Self-Affirmation Alters the Brain’s Response to Health Messages and Subsequent Behavior Change,2015,11,10,Kenneth Resnicow,U of Michigan
2015-0103,Self-Affirmation Alters the Brain’s Response to Health Messages and Subsequent Behavior Change,2015,11,11,Victor Strecher,U of Michigan
2015-0104,Social Exclusion Increases Susceptibility to Persuasion Strategies That Appeal to the Need to Belong,2015,3,1,Loes Janssen,Radboud U
2015-0104,Social Exclusion Increases Susceptibility to Persuasion Strategies That Appeal to the Need to Belong,2015,3,2,Ilja van Beest,Tilburg U
2015-0104,Social Exclusion Increases Susceptibility to Persuasion Strategies That Appeal to the Need to Belong,2015,3,3,Nicole L Mead,Erasmus U Rotterdam
2015-0105,When Forewarnings Backfire: Self-Control Depletion Increases Persuasion by Brand Placements After Disclosure,2015,3,1,Loes Janssen,Radboud U
2015-0105,When Forewarnings Backfire: Self-Control Depletion Increases Persuasion by Brand Placements After Disclosure,2015,3,2,Marieke L. Fransen,University of Amsterdam
2015-0105,When Forewarnings Backfire: Self-Control Depletion Increases Persuasion by Brand Placements After Disclosure,2015,3,3,Rebecca Wulff,U of Amsterdam
2015-0106,“This Post is Sponsored” Effects of Sponsorship Disclosure on Persuasion Knowledge and Electronic Word-of-Mouth in the Context of Facebook,2015,3,1,Sophie Carolien Boerman,ASCoR / University of Amsterdam
2015-0106,“This Post is Sponsored” Effects of Sponsorship Disclosure on Persuasion Knowledge and Electronic Word-of-Mouth in the Context of Facebook,2015,3,2,Eva P. Van der Aa,U of Amsterdam
2015-0106,“This Post is Sponsored” Effects of Sponsorship Disclosure on Persuasion Knowledge and Electronic Word-of-Mouth in the Context of Facebook,2015,3,3,Lotte Michaela Willemsen,U of Amsterdam
2015-0107,Cognitive Bridging: Tests of the Induced and Integrated Processes,2015,2,1,Sherri Jean Katz,U of Minnesota
2015-0107,Cognitive Bridging: Tests of the Induced and Integrated Processes,2015,2,2,Sahara Byrne,Cornell U
2015-0108,"""Who is Jonathan the Tortoise?"": Question-Asking in Everyday Life",2015,4,1,Darren R. Gergle,Northwestern U
2015-0108,"""Who is Jonathan the Tortoise?"": Question-Asking in Everyday Life",2015,4,2,Eszter Hargittai,Northwestern U
2015-0108,"""Who is Jonathan the Tortoise?"": Question-Asking in Everyday Life",2015,4,3,RIchard Herndon,Northwestern U
2015-0108,"""Who is Jonathan the Tortoise?"": Question-Asking in Everyday Life",2015,4,4,Karina Sirota,Northwestern U
2015-0109,"2D, or not 2D? Failure to Demonstrate a Benefit of Stereoscopic 3D for User Experience and Performance in Digital Games",2015,4,1,Malte Elson,Ruhr University Bochum
2015-0109,"2D, or not 2D? Failure to Demonstrate a Benefit of Stereoscopic 3D for User Experience and Performance in Digital Games",2015,4,2,Jan Van Looy,Ghent U
2015-0109,"2D, or not 2D? Failure to Demonstrate a Benefit of Stereoscopic 3D for User Experience and Performance in Digital Games",2015,4,3,Lotte Vermeulen,iMinds-MICT-Ghent University
2015-0109,"2D, or not 2D? Failure to Demonstrate a Benefit of Stereoscopic 3D for User Experience and Performance in Digital Games",2015,4,4,Frederik Van den Bosch,Ghent U
2015-0110,Another Note on Presence Terminology: A General Model of Experiencing Virtual Environments,2015,3,1,Benny Liebold,Chemnitz University of Technology
2015-0110,Another Note on Presence Terminology: A General Model of Experiencing Virtual Environments,2015,3,2,Daniel Pietschmann,Chemnitz University of Technology
2015-0110,Another Note on Presence Terminology: A General Model of Experiencing Virtual Environments,2015,3,3,Peter Ohler,Chemnitz U of Technology
2015-0111,Appearance and Ability: The Impact of Different Types of Avatar Customization,2015,1,1,Ryan Rogers,Marist College
2015-0112,Broadband Internet Adoption and Utilization in the Inner City: A Comparison of Competing Theories,2015,2,1,Hsin-yi Sandy Tsai,Michigan State University
2015-0112,Broadband Internet Adoption and Utilization in the Inner City: A Comparison of Competing Theories,2015,2,2,Robert Larose,Michigan State U
2015-0113,How Immersive is Enough? A Meta-Analysis of the Effect of Immersive Technology on User Presence,2015,2,1,James J Cummings,Stanford University
2015-0113,How Immersive is Enough? A Meta-Analysis of the Effect of Immersive Technology on User Presence,2015,2,2,Jeremy N. Bailenson,Stanford U
2015-0114,"Objectives and Peer Pressure in a Driving Video Game Influence Real-Life Driving Norms, Attitudes, and Behavioral Intentions",2015,2,1,Morgan E. Ellithorpe,University of Pennsylvania
2015-0114,"Objectives and Peer Pressure in a Driving Video Game Influence Real-Life Driving Norms, Attitudes, and Behavioral Intentions",2015,2,2,Nancy Rhodes,Ohio State University
2015-0115,“i”Play: The Psychological Effects of Customized Feedback in Videogames,2015,2,1,Ryan Rogers,Marist College
2015-0115,“i”Play: The Psychological Effects of Customized Feedback in Videogames,2015,2,2,Sriram Kalyanaraman,U of Florida
2015-0116,Digital Manipulation in Advertising: Effects of Photo Retouching Disclosures on Consumer Responses,2015,2,1,Guda van Noort,U of Amsterdam
2015-0116,Digital Manipulation in Advertising: Effects of Photo Retouching Disclosures on Consumer Responses,2015,2,2,Eva van Reijmersdal,U of Amsterdam
2015-0117,Do Psychophysiological Responses to Gay Imagery in Advertising Predict Consumer Behavior Better Than Self-Reported Responses?,2015,4,1,Glenna Lee Read,Indiana University
2015-0117,Do Psychophysiological Responses to Gay Imagery in Advertising Predict Consumer Behavior Better Than Self-Reported Responses?,2015,4,2,Irene Ingeborg van Driel,Indiana U
2015-0117,Do Psychophysiological Responses to Gay Imagery in Advertising Predict Consumer Behavior Better Than Self-Reported Responses?,2015,4,3,Yongwoog Jeon,Indiana University
2015-0117,Do Psychophysiological Responses to Gay Imagery in Advertising Predict Consumer Behavior Better Than Self-Reported Responses?,2015,4,4,Robert F. Potter,Indiana U
2015-0118,Effect of Interactive Advertising on Large Display,2015,3,1,Daeun Lee,SungKyunKwan University
2015-0118,Effect of Interactive Advertising on Large Display,2015,3,2,Frank Biocca,Syracuse U
2015-0118,Effect of Interactive Advertising on Large Display,2015,3,3,Soyoung Jung,Syracuse University
2015-0119,Effects of Symbolic Packaging Cues: A Goal Perspective,2015,1,1,Iris van Ooijen,U of Amsterdam
2015-0120,Memorable Metaphor: How Different Elements of Visual Rhetoric Affect Resource Allocation and Memory for Advertisements,2015,4,1,Zongyuan Wang,University of Illinois at Urbana Champaign
2015-0120,Memorable Metaphor: How Different Elements of Visual Rhetoric Affect Resource Allocation and Memory for Advertisements,2015,4,2,Matt Peterson,U of Illinois
2015-0120,Memorable Metaphor: How Different Elements of Visual Rhetoric Affect Resource Allocation and Memory for Advertisements,2015,4,3,Yilin Ren,University of Illinois at Urbana-Champaign
2015-0120,Memorable Metaphor: How Different Elements of Visual Rhetoric Affect Resource Allocation and Memory for Advertisements,2015,4,4,Jiachen Yao,U of Illinois
2015-0121,The Impacts of Banner Format and Animation Speed on Banner Effectiveness: Evidence From Eye Movements,2015,3,1,Kang Li,Michigan State University
2015-0121,The Impacts of Banner Format and Animation Speed on Banner Effectiveness: Evidence From Eye Movements,2015,3,2,Guanxiong Huang,Michigan State U
2015-0121,The Impacts of Banner Format and Animation Speed on Banner Effectiveness: Evidence From Eye Movements,2015,3,3,Gary Bente,U of Cologne
2015-0122,The Persuasive Effects and Underlying Mechanisms of Creative Media Advertising,2015,2,1,Fabienne Rauwers,U of Amsterdam
2015-0122,The Persuasive Effects and Underlying Mechanisms of Creative Media Advertising,2015,2,2,Guda van Noort,U of Amsterdam
2015-0123,The Cost of Creepiness: How Online Behavioral Advertising Affects Consumer Purchase Intention,2015,3,1,Lisa Marie Barnard,Ithaca College
2015-0123,The Cost of Creepiness: How Online Behavioral Advertising Affects Consumer Purchase Intention,2015,3,2,Maria Leonora (Nori) G. Comello,University of North Carolina - Chapel Hill
2015-0123,The Cost of Creepiness: How Online Behavioral Advertising Affects Consumer Purchase Intention,2015,3,3,Jeffrey R. Edwards,U of North Carolina - Chapel Hill
2015-0124,Does Media Multitasking Make Food Taste Bland?,2015,4,1,Zheng Joyce Wang,The Ohio State University
2015-0124,Does Media Multitasking Make Food Taste Bland?,2015,4,2,Kelsey Williams Woods,The Ohio State University
2015-0124,Does Media Multitasking Make Food Taste Bland?,2015,4,3,Shan Xu,Ohio State University
2015-0124,Does Media Multitasking Make Food Taste Bland?,2015,4,4,Cody Kenneth Cooper,Ohio State U
2015-0125,How Mobile Device Screen Size Affects People's Attention to Advertisements While Reading,2015,3,1,Yilin Ren,University of Illinois at Urbana-Champaign
2015-0125,How Mobile Device Screen Size Affects People's Attention to Advertisements While Reading,2015,3,2,Peiyun zhou,U of Illinois at Urbana–Champaign
2015-0125,How Mobile Device Screen Size Affects People's Attention to Advertisements While Reading,2015,3,3,Yilin Ren,U of Illinois at Urbana–Champaign
2015-0126,Multitasking Distorts Time Perceptions: Examining Time Passage and Time Duration During Media Multitasking,2015,2,1,Shan Xu,Ohio State University
2015-0126,Multitasking Distorts Time Perceptions: Examining Time Passage and Time Duration During Media Multitasking,2015,2,2,Prabu David,Michigan State University
2015-0127,Selective Attention and Selective Avoidance in the Context of Political Advertising: A Behavioral Approach Using Eye-Tracking Methodology,2015,3,1,Franziska Marquart,U of Vienna
2015-0127,Selective Attention and Selective Avoidance in the Context of Political Advertising: A Behavioral Approach Using Eye-Tracking Methodology,2015,3,2,Jorg Matthes,U of Vienna
2015-0127,Selective Attention and Selective Avoidance in the Context of Political Advertising: A Behavioral Approach Using Eye-Tracking Methodology,2015,3,3,Elisabeth Rapp,U of Vienna
2015-0128,The Effects of Media Multitasking on Emotion and Content Choice Over a Week of Laptop Use,2015,3,1,Leo Yeykelis,Stanford University
2015-0128,The Effects of Media Multitasking on Emotion and Content Choice Over a Week of Laptop Use,2015,3,2,James J Cummings,Stanford University
2015-0128,The Effects of Media Multitasking on Emotion and Content Choice Over a Week of Laptop Use,2015,3,3,Byron Reeves,Stanford U
2015-0129,The Persuasive Effects and Underlying Mechanisms of Multitasking With Second Screen Media,2015,3,1,Claire Monique Segijn,U of Amsterdam
2015-0129,The Persuasive Effects and Underlying Mechanisms of Multitasking With Second Screen Media,2015,3,2,Hilde Voorveld,"ASCoR, U of Amsterdam"
2015-0129,The Persuasive Effects and Underlying Mechanisms of Multitasking With Second Screen Media,2015,3,3,Edith Gloria Smit,U of Amsterdam
2015-0130,The Relationship Between Media Multitasking and Academic Achievement,2015,3,1,Winneke van der Schuur,University of Amsterdam
2015-0130,The Relationship Between Media Multitasking and Academic Achievement,2015,3,2,Sindy R. Sumter,U of Amsterdam
2015-0130,The Relationship Between Media Multitasking and Academic Achievement,2015,3,3,Susanne E. Baumgartner,U of Amsterdam
2015-0131,Time Flies and Students are Productive When Attention is Combined With Multitasking Distraction,2015,5,1,Prabu David,Michigan State University
2015-0131,Time Flies and Students are Productive When Attention is Combined With Multitasking Distraction,2015,5,2,Jared Scott Brickman,Washington State U
2015-0131,Time Flies and Students are Productive When Attention is Combined With Multitasking Distraction,2015,5,3,Ranran Zhu,Washington State U
2015-0131,Time Flies and Students are Productive When Attention is Combined With Multitasking Distraction,2015,5,4,Shuang Liu,Washington State U
2015-0131,Time Flies and Students are Productive When Attention is Combined With Multitasking Distraction,2015,5,5,David Eduardo Silva,Washington State U
2015-0132,Content Structural Features and Diffusion Online: A Health-Related Case Study,2015,5,1,Ashley Sanders-Jackson,Stanford Prevention Research Center
2015-0132,Content Structural Features and Diffusion Online: A Health-Related Case Study,2015,5,2,Qiannan Zhao,U of Pittsburgh
2015-0132,Content Structural Features and Diffusion Online: A Health-Related Case Study,2015,5,3,Drew Berkley Margolin,Cornell University
2015-0132,Content Structural Features and Diffusion Online: A Health-Related Case Study,2015,5,4,Cabral A Bigman,University of Illinois
2015-0132,Content Structural Features and Diffusion Online: A Health-Related Case Study,2015,5,5,Yu-Ru Lin,U of Pittsburgh
2015-0133,How Skilled Are Internet Users When it Comes to Online Privacy and Data Protection? Development and Validation of the Online Privacy Literacy Scale (OPLIS),2015,3,1,Philipp K. Masur,University of Hohenheim
2015-0133,How Skilled Are Internet Users When it Comes to Online Privacy and Data Protection? Development and Validation of the Online Privacy Literacy Scale (OPLIS),2015,3,2,Doris Teutsch,University of Hohenheim
2015-0133,How Skilled Are Internet Users When it Comes to Online Privacy and Data Protection? Development and Validation of the Online Privacy Literacy Scale (OPLIS),2015,3,3,Sabine Trepte,U of Hohenheim
2015-0134,"Inside the Spiral: Hostile Media, Minority Perception, and Willingness to Speak Out on a Weblog",2015,3,1,Gi Woong Yun,Bowling Green State U
2015-0134,"Inside the Spiral: Hostile Media, Minority Perception, and Willingness to Speak Out on a Weblog",2015,3,2,Sung-Yeon Park,Bowling Green State U
2015-0134,"Inside the Spiral: Hostile Media, Minority Perception, and Willingness to Speak Out on a Weblog",2015,3,3,Sooyoung Lee,Sogang U
2015-0135,Online Pornography and Sexual Practice: Explaining the Uses of Sexually Explicit Material Within and Outside Committed Relationships,2015,4,1,Richard Lemke,U of Mainz
2015-0135,Online Pornography and Sexual Practice: Explaining the Uses of Sexually Explicit Material Within and Outside Committed Relationships,2015,4,2,Sönke Sascha Matschurek,U of Mainz
2015-0135,Online Pornography and Sexual Practice: Explaining the Uses of Sexually Explicit Material Within and Outside Committed Relationships,2015,4,3,Marc Ziegele,U of Mainz
2015-0135,Online Pornography and Sexual Practice: Explaining the Uses of Sexually Explicit Material Within and Outside Committed Relationships,2015,4,4,Mathias Weber,U Mainz
2015-0136,The (not so) Guilty Mouse Potato: How Appraisal of Online Procrastination Changes the Recovery Outcome After Online Media Use,2015,3,1,Adrian Meier,Johannes Gutenberg University Mainz
2015-0136,The (not so) Guilty Mouse Potato: How Appraisal of Online Procrastination Changes the Recovery Outcome After Online Media Use,2015,3,2,Leonard Reinecke,U of Mainz
2015-0136,The (not so) Guilty Mouse Potato: How Appraisal of Online Procrastination Changes the Recovery Outcome After Online Media Use,2015,3,3,Christine E. Meltzer,U of Mainz
2015-0137,The Impact of Perceptual Disfluency on Memory for Personal Information on Social Media,2015,3,1,Stephanie Pieschl,Westfaelische Wilhelms-Universitaet Muenster
2015-0137,The Impact of Perceptual Disfluency on Memory for Personal Information on Social Media,2015,3,2,Frank Schmischke,Westfaelische Wilhelms-U Muenster
2015-0137,The Impact of Perceptual Disfluency on Memory for Personal Information on Social Media,2015,3,3,Ricarda Moll,Westfaelische Wilhelms-Universitaet Muenster
2015-0138,"Toward an Approach to Analyze, Conceptualize, and Implement Linguistic Strategies to Engage University Students with Social Media",2015,2,1,Yuhua (Jake) Liang,Chapman University
2015-0138,"Toward an Approach to Analyze, Conceptualize, and Implement Linguistic Strategies to Engage University Students with Social Media",2015,2,2,Kerk F. Kee,Chapman U
2015-0139,Viral Information: How Distortion About Ebola Can Impact Processing and Beliefs on Twitter,2015,4,1,Seoyeon Hong,Webster University
2015-0139,Viral Information: How Distortion About Ebola Can Impact Processing and Beliefs on Twitter,2015,4,2,Erika Katherine Johnson,University of Missouri
2015-0139,Viral Information: How Distortion About Ebola Can Impact Processing and Beliefs on Twitter,2015,4,3,Russell Brent Clayton,U of Missouri
2015-0139,Viral Information: How Distortion About Ebola Can Impact Processing and Beliefs on Twitter,2015,4,4,Heather Shoenberger,University of Oregon
2015-0140,A Mixture Model of Global Internet Capacity Distributions,2015,2,1,Hyunjin Seo,U of Kansas
2015-0140,A Mixture Model of Global Internet Capacity Distributions,2015,2,2,Stuart Thorson,Syracuse U
2015-0141,"Electronic Cigarette Advertising in Social Media: Influence of Celebrity Endorsers, Identification, and Source Credibility",2015,3,1,Joe Phua,U of Georgia
2015-0141,"Electronic Cigarette Advertising in Social Media: Influence of Celebrity Endorsers, Identification, and Source Credibility",2015,3,2,Seung-A Annie Jin,Boston College
2015-0141,"Electronic Cigarette Advertising in Social Media: Influence of Celebrity Endorsers, Identification, and Source Credibility",2015,3,3,Jung Min Hahm,U of Georgia
2015-0142,Factors Driving Adoption and Diffusion of Multiscreen Services,2015,3,1,Dong-Hee Shin,Sungkyunkwan U
2015-0142,Factors Driving Adoption and Diffusion of Multiscreen Services,2015,3,2,Hoyoun Cho,Sungkyunkwan U
2015-0142,Factors Driving Adoption and Diffusion of Multiscreen Services,2015,3,3,So Jeong Kim,Sungkyunkwan U
2015-0143,High-Choice Revisited: An Experimental Analysis of the Dynamics of News Selection in High-Choice Media Environments,2015,1,1,Elliot T. Panek,University of Alabama
2015-0144,"Incidental and Deliberate Cues, Credibility, and Impression Formation on YouTube",2015,3,1,Andrew James Gambino,The Pennsylvania State University
2015-0144,"Incidental and Deliberate Cues, Credibility, and Impression Formation on YouTube",2015,3,2,Adam S. Kahn,Western Michigan U
2015-0144,"Incidental and Deliberate Cues, Credibility, and Impression Formation on YouTube",2015,3,3,Autumn Payge Edwards,Western Michigan University
2015-0145,Israeli Newspapers' Content Changes as a Response to the Emergence of e-News Sites,2015,3,1,Sam N. Lehman-Wilzig,Bar-Ilan U
2015-0145,Israeli Newspapers' Content Changes as a Response to the Emergence of e-News Sites,2015,3,2,Shimon Fridkin,Bar-Ilan U
2015-0145,Israeli Newspapers' Content Changes as a Response to the Emergence of e-News Sites,2015,3,3,Sagi Hammel,Bar-Ilan U
2015-0146,Media Practices Profiles Between North and South of Europe: From Access to Uses and Practices,2015,2,1,Sara Henriques,Lusofona U
2015-0146,Media Practices Profiles Between North and South of Europe: From Access to Uses and Practices,2015,2,2,Manuel José Damásio,U Lusófona
2015-0147,Determinants of Stereoscopic 3D Perception in Young Users: An Experimental Study,2015,3,1,Jasmien Vervaeke,iMinds-MICT-Ghent University
2015-0147,Determinants of Stereoscopic 3D Perception in Young Users: An Experimental Study,2015,3,2,Elena Nunez Castellar,Ghent U
2015-0147,Determinants of Stereoscopic 3D Perception in Young Users: An Experimental Study,2015,3,3,Jan Van Looy,Ghent U
2015-0148,How Can Twitter Data and Viewing Rates Enrich One Another? A Conceptual and Empirical Comparison Between Television Viewing Rates and Twitter Data for TV Audience Research,2015,6,1,Evelien Dheer,iMinds-MICT-UGent
2015-0148,How Can Twitter Data and Viewing Rates Enrich One Another? A Conceptual and Empirical Comparison Between Television Viewing Rates and Twitter Data for TV Audience Research,2015,6,2,Fréderic Godin,MMLab - Ghent U - iMinds
2015-0148,How Can Twitter Data and Viewing Rates Enrich One Another? A Conceptual and Empirical Comparison Between Television Viewing Rates and Twitter Data for TV Audience Research,2015,6,3,Tom Evens,iMinds-MICT-UGent
2015-0148,How Can Twitter Data and Viewing Rates Enrich One Another? A Conceptual and Empirical Comparison Between Television Viewing Rates and Twitter Data for TV Audience Research,2015,6,4,Wesley De Neve,MMLab - Ghent U - iMinds
2015-0148,How Can Twitter Data and Viewing Rates Enrich One Another? A Conceptual and Empirical Comparison Between Television Viewing Rates and Twitter Data for TV Audience Research,2015,6,5,Pieter Verdegem,Ghent U
2015-0148,How Can Twitter Data and Viewing Rates Enrich One Another? A Conceptual and Empirical Comparison Between Television Viewing Rates and Twitter Data for TV Audience Research,2015,6,6,Rik Van de Walle,MMLab - Ghent U - iMinds
2015-0149,"How ""Social"" is Social TV? The Influence of Social Motives and Expected Outcomes on the Usage of Social TV Applications",2015,4,1,Nicole C. Kramer,U of Duisburg - Essen
2015-0149,"How ""Social"" is Social TV? The Influence of Social Motives and Expected Outcomes on the Usage of Social TV Applications",2015,4,2,Stephan Winter,U Duisburg-Essen
2015-0149,"How ""Social"" is Social TV? The Influence of Social Motives and Expected Outcomes on the Usage of Social TV Applications",2015,4,3,Brenda Benninghoff,U of Duisburg-Essen
2015-0149,"How ""Social"" is Social TV? The Influence of Social Motives and Expected Outcomes on the Usage of Social TV Applications",2015,4,4,Christine Gallus,U of Duisburg-Essen
2015-0150,I Just Called to Say it's Private: Privacy in the Context of Mobile Phone Conversations,2015,4,1,Bianka Pagel,University of Mannheim
2015-0150,I Just Called to Say it's Private: Privacy in the Context of Mobile Phone Conversations,2015,4,2,Silvie-Kristin Wemper,U of Mannheim
2015-0150,I Just Called to Say it's Private: Privacy in the Context of Mobile Phone Conversations,2015,4,3,Eva Schmitt,U of Mannheim
2015-0150,I Just Called to Say it's Private: Privacy in the Context of Mobile Phone Conversations,2015,4,4,Marielle Christine Klein,University of Mannheim
2015-0151,Implications of Media Use in Long-Distance and Geographically Close Relationships,2015,6,1,David Matthew Markowitz,Cornell University
2015-0151,Implications of Media Use in Long-Distance and Geographically Close Relationships,2015,6,2,Katherine Bubric,Cornell U
2015-0151,Implications of Media Use in Long-Distance and Geographically Close Relationships,2015,6,3,Sarah Sinclair,Cornell U
2015-0151,Implications of Media Use in Long-Distance and Geographically Close Relationships,2015,6,4,Nicholas Vera,Cornell U
2015-0151,Implications of Media Use in Long-Distance and Geographically Close Relationships,2015,6,5,Helen Tian,Cornell U
2015-0151,Implications of Media Use in Long-Distance and Geographically Close Relationships,2015,6,6,Jillian Saulnier,Cornell U
2015-0152,Meeting Online: Do We Disclose More Personal Information Towards Same-Sex or Cross-Sex Partners in Online Interpersonal Communication?,2015,3,1,Marjolijn L. Antheunis,Tilburg University
2015-0152,Meeting Online: Do We Disclose More Personal Information Towards Same-Sex or Cross-Sex Partners in Online Interpersonal Communication?,2015,3,2,Alexander Peter Schouten,Tilburg U
2015-0152,Meeting Online: Do We Disclose More Personal Information Towards Same-Sex or Cross-Sex Partners in Online Interpersonal Communication?,2015,3,3,Mariek Vanden Abeele,Tilburg U
2015-0153,Equality of Participation in Online Versus Face to Face Deliberation: A Transcript and Experience Survey Analysis,2015,3,1,Eric Showers,Stanford U
2015-0153,Equality of Participation in Online Versus Face to Face Deliberation: A Transcript and Experience Survey Analysis,2015,3,2,Nathan Tindall,Stanford U
2015-0153,Equality of Participation in Online Versus Face to Face Deliberation: A Transcript and Experience Survey Analysis,2015,3,3,Todd Richard Davies,Stanford U
2015-0154,Evaluating Subjective Well-Being in the Network Society,2015,1,1,Nahoi Koo,U of Southern California - Annenberg School for Communication
2015-0155,Multitasking Effects on the Memory and Attitudes of Online Advertising Videos,2015,2,1,Minh Thanh Do,National U of Singapore
2015-0155,Multitasking Effects on the Memory and Attitudes of Online Advertising Videos,2015,2,2,Weiyu Zhang,National U of Singapore
2015-0156,Preserving Treasures of One´s Media Past: Media Nostalgia and Media Change in the Life Span,2015,1,1,Manuel Menke,Augsburg University
2015-0157,Effects of Traditional and New Media on Sex Bias: An Examination in East Asia and Nordic Countries,2015,1,1,Bingjie LIU,City U of Hong Kong
2015-0158,Facebook Users’ Experience and Reaction Towards Facebook ads,2015,2,1,Xueying Zhang,The University of Alabama
2015-0158,Facebook Users’ Experience and Reaction Towards Facebook ads,2015,2,2,Shuhua Zhou,U of Alabama
2015-0159,"Influence of User-Generated Comments to Online Electronic Cigarette Commercials: Support, Opposition and Warnings About Deception",2015,2,1,Rui Shi,U of Pennsylvania
2015-0159,"Influence of User-Generated Comments to Online Electronic Cigarette Commercials: Support, Opposition and Warnings About Deception",2015,2,2,Joseph N. Cappella,U of Pennsylvania
2015-0160,Harmonizing Freedom and Protection: Adolescents’ Voices on Automatic Monitoring of Social Networking Sites,2015,2,1,Kathleen Van Royen,University of Antwerp
2015-0160,Harmonizing Freedom and Protection: Adolescents’ Voices on Automatic Monitoring of Social Networking Sites,2015,2,2,Karolien Poels,U of Antwerp
2015-0161,"Knowledge Production Gap in the Age of Social Media: Weibo, Knowledge Production and Public Participation",2015,1,1,Lu Zhao,Zhejiang University
2015-0162,Mobiles in Interpersonal Communication: Smartphones Serve as Intrasexual Signals,2015,1,1,Christine Hennighausen,"Media Psychology, University of Wuerzburg"
2015-0163,Climate Change and Technology: Examining Opinion Formation and Risk Perceptions of Geoengineering,2015,1,1,Christopher Cummings,Nanyang Technological University
2015-0164,Effects of Similarity and Framing on Narrative Environmental Risk Communication,2015,3,1,Rowie Kirby-Straker,U of Maryland
2015-0164,Effects of Similarity and Framing on Narrative Environmental Risk Communication,2015,3,2,Monique Mitchell Turner,George Washington U
