paper id,year,paper type,paper title,author number,abstract,session title,sub unit
2015-0099,2015,Paper Session,Intergenerational Differences in Information Behavior,3,"Rising ubiquity of communication and information technology involves different forms of information behavior, which increasingly rely on technical media. In respect to the Informational Utility-Approach we examine utilization of online resources for informational purposes using the Integrated Model of Information Seeking and Searching. With regard to the existing research gap in comparative analyses of generations, we investigate information behavior of younger in contrast to elderly people. Based on eight focus groups (N=38) as well as an online survey (N=608), we identify crucial differences between age groups concerning the role of online resources in specific information modes such as searching, browsing and monitoring. Furthermore, we point out age differences in the use of criteria to evaluate information quality. An explanation for the differences could be cohort effects, thus raising serious questions about the way the changing understanding of informational reward value will affect future collective information processing.",Research Exploring Individual Differences,Information Systems
2015-0100,2015,Paper Session,Advergame Alert! Effects Disclosure of Advergames and Mood on Persuasion Knowledge and Persuasion,4,"This study focused on the effects of disclosing the persuasive nature of advergames on brand recall and brand attitudes. In addition, it was the first to examine the mediating role of ad-specific persuasion knowledge and the moderating role of mood. An experiment (N = 127) showed a moderated mediation effect: advergame disclosures increased ad-specific persuasion knowledge, which resulted in higher brand recall, but also in more negative brand attitudes. This mediated effect was only significant for people in positive moods: a disclosure raised awareness of the advergame’s persuasive nature which subsequently led to more critical processing. People in negative moods already processed the advergame in a critical manner. These findings have important implications for theory, legislation, and the advertising practice.",Persuasion II: Message Features,Information Systems
2015-0101,2015,Paper Session,Neural Mechanisms of Successful Message Propagation in Speaker-Listener Communication,5,"Successful human communication depends upon the ability of speakers and listeners to share common messages. Part of this successful message propagation depends on the intention of speakers to promote their ideas, particularly by thinking about how listeners will receive those ideas. Previous fMRI studies show that neural activity within brain systems associated with mentalizing about others can predict the ability of a speaker to persuade a listener to rate a product or object as they do. Using this speaker-listener recommendation paradigm, the current study investigates whether this mentalizing activity in speakers can be measured using functional near-infrared spectroscopy (fNIRS), a non-invasive, portable and flexible tool for neuroimaging. We demonstrate that mentalizing activity in speakers, particularly in the right temporoparietal junction (TPJ), can predict the correlation of speaker-listener behavioral ratings for liking of novel mobile game applications.",Persuasion II: Message Features,Information Systems
2015-0102,2015,Paper Session,Processing the Perceived Impact of Sexual Versus Nonsexual Appeals in Persuasive Messages: Sexual Content-Induced Delay,1,"This study provides empirical evidence indicating “Sexual Content-Induced Delay” (SCID; Geer & Melton, 1997) while processing and estimating the impact of persuasive messages that contain sexual cues. Previous published research guides hypotheses about content-induced differences in mental mechanisms activated while estimating the impact of sexual versus nonsexual persuasive appeals in advertising. Furthermore, theoretically-derived differences are hypothesized about the inferential mechanisms underlying the TPP targeting specific gendered perceived audiences. The time participants took to respond to the TPP questions were collected in 151 participants. The results support the predicted differences in response latency to the TPP questions, in line with SCID and gender-specific stereotypical schemas.",Persuasion II: Message Features,Information Systems
2015-0103,2015,Paper Session,Self-Affirmation Alters the Brain’s Response to Health Messages and Subsequent Behavior Change,11,"Health communications can be an effective way to increase positive health behaviors and decrease negative health behaviors; however, those at highest risk are often most defensive and least open to such messages. For example, increasing physical activity among sedentary individuals affects a wide range of important mental and physical health outcomes, but has proven a challenging task. Affirming core values (i.e., self-affirmation) prior to message exposure is a psychological technique that can increase the effectiveness of interventions; however, the precise mechanisms of affirmation’s effects remain unclear. We used functional magnetic resonance imaging (fMRI) to examine neural processes associated with affirmation effects during exposure to potentially threatening health messages. We focused on an a priori defined region of interest (ROI) in ventromedial prefrontal cortex (VMPFC), a brain region associated with self-related processing and positive valuation. Consistent with our hypotheses, those in the self-affirmation condition produced more activity in VMPFC during message receipt and went on to increase their activity levels more. These findings suggest that affirmation of core values may exert its effects by allowing at-risk individuals to see the self-relevance and value in otherwise threatening messages.",Persuasion II: Message Features,Information Systems
2015-0104,2015,Paper Session,Social Exclusion Increases Susceptibility to Persuasion Strategies That Appeal to the Need to Belong,3,"Two experiments tested whether social exclusion increases people's susceptibility to persuasion strategies that appeal to the need to belong. Socially excluded (vs. socially accepted) participants appeared to be more vulnerable to persuasion by advertisements using social proof tactics, arguably because they were on the hunt for social connection. Indeed, tactics that did not connote social connection (e.g., expert endorsement) were moot. The present work reveals how one of humans’ most fundamental motivations, the need to affiliate, influences people's vulnerability to persuasive communication, thereby contributing to a growing body of knowledge on social motivations driving consumer behavior.",Persuasion II: Message Features,Information Systems
2015-0105,2015,Paper Session,When Forewarnings Backfire: Self-Control Depletion Increases Persuasion by Brand Placements After Disclosure,3,"In our advertising-cluttered environment it has become common marketing practice to subtly integrate branded products in the content of mass media programming. To protect consumers against hidden advertising, European broadcasters are required to disclose the presence of brand placement in their television shows. Recent studies have shown that disclosures increase viewers’ persuasion knowledge, however, the circumstances under which disclosures may affect brand evaluations are still unclear. Two studies demonstrate that disclosures result in less favorable brand evaluations and increase resistance to brand placement influence for viewers high in self-control, but do not affect resistance, and even result in more, instead of less favorable brand evaluations when viewers’ self-control is low. Since a state of low self-control is perceived as the ‘couch-potato’ mindset in which people are likely to expose themselves to entertaining television content, the present findings imply that disclosures may be counterproductive in protecting viewers against hidden persuasion attempts.",Persuasion II: Message Features,Information Systems
2015-0106,2015,Paper Session,“This Post is Sponsored” Effects of Sponsorship Disclosure on Persuasion Knowledge and Electronic Word-of-Mouth in the Context of Facebook,3,"Social media such as Facebook offer the opportunity to reach the target group of brands in a less obtrusive way than traditional media through sponsored posts. Regulations by the Federal Trade Commission require advertisers to explicitly inform consumers about the commercial nature of these posts. This study addresses the effects of sponsorship disclosures by means of an experiment with a 2 (no disclosure vs. sponsorship disclosure) x 2 (source: celebrity endorsers vs. brand) between subjects design. Results showed that 1) overall consumers persuasion knowledge of advertising on Facebook is well-developed; 2) a sponsorship disclosure only influences the use of persuasion knowledge when the posts is disseminated by a celebrity; and 3) a disclosure starts a process in which the recognition of advertising (i.e., the activation of conceptual persuasion knowledge) causes consumers to develop critical beliefs about the post (i.e., use of attitudinal persuasion knowledge), and in turn, decreases their intention to engage in electronic word-of-mouth.",Persuasion II: Message Features,Information Systems
2015-0107,2015,Paper Session,Cognitive Bridging: Tests of the Induced and Integrated Processes,2,"This study investigates cognitive abstraction from the perspective of construal level theory, juxtaposing two methods of encouraging the bridging of abstract goals with the specific means to achieve them. Across two experiments, utilizing different ways of manipulating cognitive abstraction, we demonstrate that participants who receive an induced bridging technique are more likely to produce cognitive bridging outputs and have more abstract responses than participants who did not receive a bridging technique. Alternatively, we do not find these results among participants who experience an integrated bridging technique. Theoretically, this provides evidence for the induced process, rather than the integrated process, of construal level influence on cognitive bridging. This article replicates and extends earlier work on cognitive bridging, and it concludes with implications for the design of persuasive messages.",Persuasion II: Message Features,Information Systems
2015-0108,2015,Paper Session,"""Who is Jonathan the Tortoise?"": Question-Asking in Everyday Life",4,"How do people find answers to questions they encounter in everyday life? While research has examined how people use the Internet to find answers to questions, there has been little work investigating the issue from a more holistic perspective that covers the various devices, resources, and contextual factors that likely all influence question-asking. This research aims to uncover the types of questions for which people are most likely to turn to digital environments versus other sources, to understand how location, activity and social contexts influence question formulation, and to identify unmet information needs. We present results of data gathered from a diverse group of adults about their everyday question-asking experiences.",Processes Underlying Communication Technology Use,Information Systems
2015-0109,2015,Paper Session,"2D, or not 2D? Failure to Demonstrate a Benefit of Stereoscopic 3D for User Experience and Performance in Digital Games",4,"With the mainstream availability of stereoscopic 3D display technology, there is a strong interest in its potential added value in user experience, especially for games featuring three-dimensional virtual environments. We conducted a total of three experiments: The first two studies investigated whether displaying a game in stereoscopic 3D, compared to HD and SD, would enhance basic user experience variables (e.g., enjoyment and presence). A third study was carried out looking into potential benefits of depth cues contained in stereoscopy on performance in a game requiring visuospatial abilities. The analyses of all three studies yielded no substantial impact of display mode on most of the subjective experience variables or objective performance measures. We conclude that stereoscopic 3D does not seem to be an important predictor of game enjoyment, perceived challenge, performance, presence, or character identification, but that there might be potential benefits when employing it to fulfill particular functions in gameplay.",Processes Underlying Communication Technology Use,Information Systems
2015-0110,2015,Paper Session,Another Note on Presence Terminology: A General Model of Experiencing Virtual Environments,3,"Presence as a concept explaining experiences of virtual environments and other psychological states of focused media use (e.g. involvement, immersion, engagement, and transportation) share a substantial conceptual overlap, impairing comparability of research results and theoretical advancement. In order to provide a common ground for further interdisciplinary research, we propose a general model of experiencing virtual environments. The model builds upon automated and controlled processes of attention allocation and different modes of information processing. In line with this more general approach we propose a definition of presence, defining it as a psychological state that is attributed by an observer and characterized by focused attention allocation towards the virtual environment’s stimuli. The model assumes that virtual stimuli are processed similarly to real stimuli in that innate processing capacities are utilized. The relevance of research on breaks in presence is discussed as a methodological implication of the model.",Processes Underlying Communication Technology Use,Information Systems
2015-0111,2015,Paper Session,Appearance and Ability: The Impact of Different Types of Avatar Customization,1,"In this study, the difference between appearance customization and appearance customization was parsed with an experiment. Appearance customization was much more effective in increasing positive attitudes toward content as well as increasing the likelihood of making a microtransaction. Notably, identification with the avatar was the critical mechanism for these outcomes and appearance customization and ability customization had diverging effects on the potential mediators. This study cultivates an understanding of e-commerce and microtransactions such that the gaming industry, game consumers and other online merchants, may adopt different game design strategies to in buying and selling games.",Processes Underlying Communication Technology Use,Information Systems
2015-0112,2015,Paper Session,Broadband Internet Adoption and Utilization in the Inner City: A Comparison of Competing Theories,2,"Factors influencing the adoption and utilization of technology have been extensively studied within a variety of theoretical paradigms but questions about their parsimony and their integrations with and contributions to overarching models of human behavior have been questioned. The present research employed a mail survey of inner city residents of a Midwestern state to analyze the sufficiency of the social cognitive theory (SCT) model of broadband adoption by testing it against variables drawn from the Model of Adoption of Technology in Households, Diffusion of Innovations, and the Unified Theory of the Acceptance and Utilization of Technology-2. The variables tested explained little additional variance in broadband intentions after accounting for SCT and demographic variables, arguing for the superior parsimony of the SCT model. Price sensitivity, often overlooked in adoption research, was a significant predictor of broadband intentions and its effect was interpreted through the SCT framework.",Processes Underlying Communication Technology Use,Information Systems
2015-0113,2015,Paper Session,How Immersive is Enough? A Meta-Analysis of the Effect of Immersive Technology on User Presence,2,"The concept of presence, or “being there” is a frequently emphasized factor in immersive mediated environments. It is often assumed that greater levels of immersive quality elicit higher levels of presence, in turn enhancing the effectiveness of a mediated experience. To investigate this assumption the current meta-analysis synthesizes decades of empirical research examining the effect of immersive system technology on user experiences of presence. Aggregating 115 effect sizes from 83 studies, it finds that technological immersion has a medium-sized effect on presence. Additionally, results show that increased levels of user-tracking, the use of stereoscopic visuals, and wider fields of view of visual displays are significantly more impactful than improvements to most other immersive system features, including quality of visual and auditory content. These findings are discussed in light of theoretical accounts of the presence construct as well as practical implications for design.",Processes Underlying Communication Technology Use,Information Systems
2015-0114,2015,Paper Session,"Objectives and Peer Pressure in a Driving Video Game Influence Real-Life Driving Norms, Attitudes, and Behavioral Intentions",2,"Two understudied aspects of the influence of video game violence on behavior are the role of the communication of social norms and the translation of in-game behavior to real world behavior. The present experiment manipulates normative information to be antisocial in a violent driving video game, through the use of experimenter instruction (game objectives) and confederate behavior (peer pressure). Results suggest that game objectives have the strongest influence on in-game behavior, but that this effect was strengthened or tempered by confederate pressure. In-game behavior mediates the manipulations’ influence on perceived norms and attitudes toward being a safe driver and passenger. Perceived norms and attitudes predict behavioral intentions to drive antisocially in the real world. Results indicate that communication of norms through media violence is a potentially important mechanism in antisocial media effects, and that focus on media behaviors with direct real-world corollaries may be a fruitful area of research.",Processes Underlying Communication Technology Use,Information Systems
2015-0115,2015,Paper Session,“i”Play: The Psychological Effects of Customized Feedback in Videogames,2,"This paper extended the concept of customization to the domain of videogames and explored the nuances of individualized feedback in concert with other important variables in the gaming context. Specifically, Study 1 employed a 2 (distraction: low vs. high) x 3 (feedback type: customized, non-customized, no feedback) experimental design to explore the interplay between feedback and distraction on the outcome measures of attitude toward the game and game performance. Study 2 aimed to further unravel the role of distraction in customized feedback by including progress information as an additional independent variable. Specifically, Study 2 employed a 2 (distraction: low vs. high) x 4 (progress information: no progress information, low progress medium progress, high progress) experimental design, where all participants were provided individualized feedback.",Processes Underlying Communication Technology Use,Information Systems
2015-0116,2015,Paper Session,Digital Manipulation in Advertising: Effects of Photo Retouching Disclosures on Consumer Responses,2,"Photo retouching in advertising has raised serious concerns for public health and the general issue of truth in advertising. In response, parties in society, propose that digitally enhanced advertisements should carry a label, informing consumers whether the image has been manipulated. The aim of this study is to increase our knowledge on the effects of photo retouching disclosures and literacy treatments on the processing of digitally manipulated advertisements and persuasion outcomes. The results of two experiments show that 1) photo-retouching literacy treatments attenuate persuasion by advertisements including manipulated images, 2) photo-retouching disclosures are only effective when people have not received a literacy treatment. Theoretically this implies that increasing people’s knowledge of a persuasion technique (i.e., photo retouching) raises their defenses against persuasion. Practically, our results imply that literacy treatments can be used to offset unfair persuasion by photo-retouched images in advertising, but that disclosures can be just as effective.",Processes Underlying Advertising and Consumer Behavior,Information Systems
2015-0117,2015,Paper Session,Do Psychophysiological Responses to Gay Imagery in Advertising Predict Consumer Behavior Better Than Self-Reported Responses?,4,"Once limited to niche markets, the amount of advertisements featuring gay imagery is increasing in mainstream media. Previous research indicates that advertisements featuring gay imagery may have a negative influence on audiences in terms of purchasing behavior and attitudes towards the brand. The current study aimed to elucidate the mechanism by which consumer attitudes are affected through the use of psychophysiological measures. In a within subjects design, participants were exposed to conceptually matched advertisements featuring same-sex couples or different-sex couples while heart rate and facial EMG activity were collected and time-locked to the ads. Self-report data were collected following each ad and an Implicit Association Test was conducted after all ads were viewed. It was predicted that psychophysiological response would predict consumer behavior to advertisements featuring gay couples even after controlling for implicit attitudes.",Processes Underlying Advertising and Consumer Behavior,Information Systems
2015-0118,2015,Paper Session,Effect of Interactive Advertising on Large Display,3,"This paper describes current research in the field of interactive advertising on a large public display with interactivity (gesture interaction) and self-representation (avatar self-presence). The core of this research is based on an interaction concept of a large display like digital signage. The emerging means of interacting with these screens usually employ gesture interactivity and self-reflection in conjunction with media in public spaces; the gesture interactivity and self-reflected image are independent variables, and attitudes toward advertising, brand, and purchase intention are dependent variables for this study. Consequently, this research explores the following hypotheses: 1) experience with interactive advertising improves users’ psychological effects, including presence, emotions, and attitude change; 2) interactive advertising is significant to the advertisement’s effectiveness; 3) in interactive media, gesture interactivity produces stronger psychological effects and advertisement effectiveness than avatar self-representation; and 4) psychological effects mediate between display advertising and advertisement effectiveness.",Processes Underlying Advertising and Consumer Behavior,Information Systems
2015-0119,2015,Paper Session,Effects of Symbolic Packaging Cues: A Goal Perspective,1,"Packaging can be considered as an element of mass communication in the marketplace. The present study investigates the effectiveness of symbolic packaging cues, such as color or shape to communicate product meanings such as healthiness or quality. A pretest identified several packaging cues that were effective to communicate price, quality and healtiness of a product. We expect that the goals that consumers have moderate the effect that symbolic cues have on attention towards and recall and evaluation of products.",Processes Underlying Advertising and Consumer Behavior,Information Systems
2015-0120,2015,Paper Session,Memorable Metaphor: How Different Elements of Visual Rhetoric Affect Resource Allocation and Memory for Advertisements,4,"The purpose of this study is to explore how different ways of constructing visual metaphor affect cognitive resource allocation and memory for advertising images. We conducted an experiment using a secondary task reaction time paradigm in which participants responded to a visual probe (secondary task) while viewing advertisements corresponding to the different categories of visual metaphor. We also conducted recognition and free recall tests to examine affects on encoding and retrieval, respectively.",Processes Underlying Advertising and Consumer Behavior,Information Systems
2015-0121,2015,Paper Session,The Impacts of Banner Format and Animation Speed on Banner Effectiveness: Evidence From Eye Movements,3,"Given that banner ads investment is huge and keeps increasing, the effectiveness of banners is important for advertising practitioners and is worth attention from academics. Banner properties (e.g. format and animation) may influence the overall effectiveness of banners. However, research on how banner formats (e.g. location and orientation) affect banner effectiveness is still in its early stage and studies on how animation influences banner effectiveness have also found controversial results. By conducting an experiment using eye-tracking technology, this study investigated the impacts of banner formats and animation speed on users’ attention, recall, and attitude towards banners. In terms of attention, both the main effects and the interaction effects were significant and the patterns varied across time. However, no significant effects were found on recall and attitudes.",Processes Underlying Advertising and Consumer Behavior,Information Systems
2015-0122,2015,Paper Session,The Persuasive Effects and Underlying Mechanisms of Creative Media Advertising,2,"Advertisers are continuously searching for new advertising formats to break through the ever-growing clutter. Creative media advertising may be the solution they are looking for. Only a few studies have examined the effectiveness of this advertising type, though with promising results. This study extends previous findings on the persuasive impact of creative media advertising and, based on Schema Theory, tests three potential underlying processes (i.e., perceived: surprise, persuasive intent, and humour). In a field experiment, 78 participants were exposed to one of the media advertising conditions (creative vs. traditional). The results revealed a positive direct effect of exposure to a creative (vs. traditional) media ad on cognitive responses (i.e., brand recall and recognition). Also, was the creative media ad perceived as more surprising, persuasive, and humorous. However, only perceived humor and perceived persuasive intent mediated the effects on affective (i.e., brand and ad attitudes) and behavioral responses (i.e., purchase intention).",Processes Underlying Advertising and Consumer Behavior,Information Systems
2015-0123,2015,Paper Session,The Cost of Creepiness: How Online Behavioral Advertising Affects Consumer Purchase Intention,3,"This study tested behavioral advertising techniques in an experiment, using reactance theory as a framework, to discover whether the effects of tailoring are consistent for newer, more invasive, practices. The results revealed that while behaviorally targeted online ads do have a positive direct effect on purchase intention, exposure to behavioral tailoring also sets off a negative indirect effect on purchase intention that attenuates the positive direct effect. This reduction of purchase intention can be attributed to the creepiness factor –the sense that marketers are tracking an individual’s personal information or online activities. Exposure to behaviorally tailored ads led to increased perceived creepiness, which led to increased threat, increased reactance, negative attitudes toward the ad, and ultimately negative purchase intention toward the featured product. The overall effect on purchase intention was reduced by five percent, indicating that the creepy aspects of behavioral tailoring have a real cost for marketers.",Processes Underlying Advertising and Consumer Behavior,Information Systems
2015-0124,2015,Paper Session,Does Media Multitasking Make Food Taste Bland?,4,"More than two-thirds of Americans are overweight or obese (Ogden, Carroll, Kit, & Fleglal, 2014). A number of causes have been explored, though one perhaps surprising factor that still requires research attention is—media multitasking. Eating while using media is one of the most commonly reported multitasking activities, regardless of age. Research on multitasking and food intake has found that such inattentive eating has important effects.However, another possibility is that emotional arousal from the multitasking stimuli can be carried over to the eating behavior (Wang & Lang, 2012), causing more mindless or heuristic eating behavior. This study uses a mixed methods approach and computational choice modeling to investigate the dynamic relationship between multitasking and food choice, and to differentiate these two hypotheses.",Multitasking and Selective Attention,Information Systems
2015-0125,2015,Paper Session,How Mobile Device Screen Size Affects People's Attention to Advertisements While Reading,3,"This study uses eye-tracking measures to investigate how the screen size of mobile devices affects people’s attention to advertisements that appear while reading. Participants read short magazine articles on devices with different screen sizes (tablet/mobile phone) while ads appeared at the periphery (top/bottom) of the reading screen. We measured gaze count, gaze fixation, and number of saccades as indicators of visual attention, and recognition accuracy as an indicator of memory.",Multitasking and Selective Attention,Information Systems
2015-0126,2015,Paper Session,Multitasking Distorts Time Perceptions: Examining Time Passage and Time Duration During Media Multitasking,2,"In this study, we examine two measures associated with the psychology of time— passage and duration. Time was perceived to “fly by” in the high-entertainment condition that involved watching a sitcom, whereas time “dragged on” in the low-entertainment condition that involved reading a journal article. Likewise, estimated time duration in minutes also was longer in the high-entertainment condition than the low-entertainment condition. In addition, activity-switching had a significant effect on time passage and time duration. In comparison to the low-entertainment condition, participants perceived time to pass quickly and estimated longer time duration when switching between the low- and high-entertainment activities. Further, individual differences in multitasking habits and preferences were found to be negatively correlated with time duration estimation, suggesting automatic cognitive adjustments by chronic multitaskers to offset time distortions associated with multitasking. Implications for theory and measurement of media and communication research are discussed.",Multitasking and Selective Attention,Information Systems
2015-0127,2015,Paper Session,Selective Attention and Selective Avoidance in the Context of Political Advertising: A Behavioral Approach Using Eye-Tracking Methodology,3,"Selective exposure refers to the tendency of individuals to select, read, or process information that is in line with their political views. This study advocates a behavioral approach to selective exposure research by introducing eye-tracking methodology as a straight-forward measure of attentional processes. We tested participants’ selective attention to and selective avoidance of political poster advertisements from one left-wing and one right-wing party. Like in real-world campaigns, participants were exposed to a screen with two different poster ads and their eye-movements were unobtrusively recorded. Findings indicate that the political orientation of the participants partially explained selective attention but not selective avoidance. Implications for selective exposure research are discussed.",Multitasking and Selective Attention,Information Systems
2015-0128,2015,Paper Session,The Effects of Media Multitasking on Emotion and Content Choice Over a Week of Laptop Use,3,"The existing literature on media multitasking focuses on issues of exposure and usage patterns, with little research into the relationship between emotion and multitasking behavior. Expanding this literature, the present study examines how emotional state may relate to task-switching on laptops. To explore this relationship the study employs novel methodologies to observe media multitasking behavior over the course of several days and in the field. This approach offers a unique dataset that affords analysis of actual media multitasking activity in natural settings throughout a week in terms of content types viewed, duration per content, number of switches, valence and arousal during the switches, and time of day.",Multitasking and Selective Attention,Information Systems
2015-0129,2015,Paper Session,The Persuasive Effects and Underlying Mechanisms of Multitasking With Second Screen Media,3,"Multiscreening, a relatively new form of media multitasking with TV and a second screen device, has implications for the effects (i.e., memory and evaluation) of persuasive messages due to concurrent modalities (i.e., both visual). This study examined 1) whether multiscreening, like other forms of media multitasking, leads to declines in memory, and 2) the underlying mechanisms of the effect of multiscreening on evaluative outcomes. Three underlying mechanisms were examined: counterarguing, processing fluency, and enjoyment. The experiment (N = 182), in which multiscreening (i.e., TV and tablet) was compared with single medium use, confirmed the memory deficit for multiscreening. Furthermore, the results showed that both counterarguing and processing fluency are underlying mechanisms of the effect of multiscreening on evaluative outcomes.",Multitasking and Selective Attention,Information Systems
2015-0130,2015,Paper Session,The Relationship Between Media Multitasking and Academic Achievement,3,"Concurrent with the increase in media multitasking concerns have arisen regarding the impact of media multitasking on adolescents, and particularly on their academic achievement. Although previous studies have provided preliminary evidence that academic media multitasking has negative effects on academic achievement, two main shortcomings could be distinguished. This studies will address these shortcomings by 1) examining both general media multitasking and academic media multitasking and 2) investigating three potential underlying mechanisms. To test our hypotheses we will conduct a study among Dutch adolescents between 11-13 years old. Data collection is scheduled for October to November 2014. The first data have already been collected from 560 students. Data will be collected through an online questionnaire, in which we measure the general media multitasking, academic media multitasking, study time, attention during academic activities and attention problems. Results will be presented and discussed.",Multitasking and Selective Attention,Information Systems
2015-0131,2015,Paper Session,Time Flies and Students are Productive When Attention is Combined With Multitasking Distraction,5,"Research on motivations for media multitasking has moved beyond productivity to social and emotional gratifications (David et al., 2014; Wang & Tchernev, 2012). In a sample of college students, we examined positive affect, arousal and productivity as motivations of multitasking. Further, we introduced a fourth construct, passage of time, which was evaluated on a continuum from “time stood still” to “time flew by” (Gable & Poole, 2012). Time passage was introduced to examine absorbing multitasking experiences that create the sensation of loss of time, which is typical in flow experiences (Csikszentmihalyi, 1990).

Multitasking and task-switching are demanding and complex behaviors that can be measured more accurately in real time. Therefore, using experience sampling or ecological momentary assessment (EMA) (Shiffman, Stone, & Hufford, 2008), three components of multitasking, number of activities pursued at a time, frequency of switching between activities, and attention to the primary activity, were used to predict motivations.",Multitasking and Selective Attention,Information Systems
2015-0132,2015,Paper Session,Content Structural Features and Diffusion Online: A Health-Related Case Study,5,"As the use of social media, and Twitter particularly, continues to increase and people seek health-related information online, it is important to understand the attributes of health-related messages that increase diffusion. We anticipated that valence, use of pronouns, and timeliness (operationalized as temporal cue words) would also increase diffusion in this context. Results suggested that across handles, increased retweeting was associated with negative emotional content, but negatively associated with positive emotional content. Typically, temporal word cues were associated with greater retweeting. However, first person pronouns were generally associated with reduced retweeting.",Computer-Mediated Communication,Information Systems
2015-0133,2015,Paper Session,How Skilled Are Internet Users When it Comes to Online Privacy and Data Protection? Development and Validation of the Online Privacy Literacy Scale (OPLIS),3,"Online privacy literacy can be regarded as a requirement for successful informational self-determination and effective data protection on the internet. It has been argued, that a lack of privacy literacy may explain why users unwantedly self-disclose a considerable amount of personal information and do not deliberately regulate their privacy. Building upon prior research, we developed and validated the Online Privacy Literacy Scale (OPLIS), a comprehensive instrument for measuring users' literacy, assessing users' knowledge about (1) institutional practices, (2) technical aspects, (3) data protection laws, and (4) their ability to use privacy protection strategies. The final 24-item scale was validated in an online survey with a sample representative of German internet users (N=1,959). To construct a reliable and well performing scale, we used both item response theory (IRT) and structure equation modeling (SEM).",Computer-Mediated Communication,Information Systems
2015-0134,2015,Paper Session,"Inside the Spiral: Hostile Media, Minority Perception, and Willingness to Speak Out on a Weblog",3,"This study was an attempt to take a snapshot at the psychological process of spiral of silence. In an experiment conducted with college students, a Weblog-embedded news article from a media source incongruent with one’s political alignment, as opposed to a congruent media source, triggered hostile perception of tenor of the media, which in turn led to presumed influence of the news article on others. The presumed influence on others became a basis for assessing online climate of opinion, which affected perception of self as a minority against the online climate of opinion. The media source factor, in conjunction with user comments factor manipulated at the two levels of agreeable and disagreeable comments, also generated different levels of minority perception both online and offline, of which the latter increased rather than decreased willingness to speak out. These findings were discussed under the dual-influence framework encompassing mediated and interpersonal communications as a psychological mechanism of spiral of silence.",Computer-Mediated Communication,Information Systems
2015-0135,2015,Paper Session,Online Pornography and Sexual Practice: Explaining the Uses of Sexually Explicit Material Within and Outside Committed Relationships,4,"The cliché notion of pornography consumption is that it primarily serves as a vehicle for masturbation and thus as a substitute for sexual intercourse. It is hence expected that the frequency of watching pornography declines when people start a committed relationship. We investigate how using pornography is related to masturbatory practice as well as to couples’ sexual interaction to shed light on how exactly relationship status influences the frequency of pornography consumption. The results show that the frequency of masturbation predicts that of watching pornographic material. However, masturbation does not decline among women in committed relationships and it only slightly declines among men. A committed relationship marked by intense sexual interaction can even contribute to increasing the frequency of masturbation and hence the consumption of pornographic material. We have to broaden our understanding of masturbation as autonomous sexual practice to understand the role pornography plays inside and outside committed relationships.",Computer-Mediated Communication,Information Systems
2015-0136,2015,Paper Session,The (not so) Guilty Mouse Potato: How Appraisal of Online Procrastination Changes the Recovery Outcome After Online Media Use,3,"In times of ubiquitous online communication, Internet users are challenged by numerous opportunities for dysfunctional forms of online media use. Users suffering from low situational self-control in particular, are prone to engage in online procrastination. Although procrastinators seek pleasurable short-term satisfaction of hedonic needs, procrastination with media content such as watching TV can in fact reduce overall well-being due to feelings of guilt. The present study examines whether this finding can be replicated for online communication. Additionally, it expands the research on online procrastination by investigating the role of self-forgiveness based on a sample of N = 309 Internet users. Results of a two-group structural equation model indicate that self-forgiveness moderates the effects of procrastination on guilt. This, in turn, partly restores the recovery outcome.",Computer-Mediated Communication,Information Systems
2015-0137,2015,Paper Session,The Impact of Perceptual Disfluency on Memory for Personal Information on Social Media,3,"Users of social networking sites (SNSs) do not remember all of their past self-disclosures or privacy settings which in turn prevents their rational privacy management. One potential contributing factor might be the experience of fluency while using SNSs which is theoretically linked to superficial processing. In this experiment, N = 72 participants read either fluent or disfluent social media profiles on a fictitious SNS, answered questionnaires about Usability, Trust, and Willingness to Self-Disclose regarding this SNS, and their Memory for the content of the fictitious SNS profiles was tested. For each memory test item Confidence ratings were collected and their Accuracy was determined. Results show significantly better Memory and Confidence for the disfluent than for the fluent condition; however, fluency had no effects on Accuracy, Usability, Trust, and Willingness to Self-Disclose. Implications for designing SNS and for users’ digital literacy are discussed.",Computer-Mediated Communication,Information Systems
2015-0138,2015,Paper Session,"Toward an Approach to Analyze, Conceptualize, and Implement Linguistic Strategies to Engage University Students with Social Media",2,"The current paper reports findings from a collaborative effort between the marketing office and the communication studies department. The primary goal is to understand student engagement with the university’s social media, in terms of blog views, number of comments, and social scores (i.e., proprietary scores of sharing). Based on language expectancy theory, the current paper proposes a research framework that initially employs the linguistic inquiry and word count (LIWC) program to explore connections between textual characteristics of blog content and student engagement (Study 1). The linguistic analysis informed development of original concepts related to engagement, which were empirically tested for predictive validity (Study 2). We propose that the results of the two sequential studies illuminates on a process that can lead to formulation of instructional materials and automated feedback systems to train blog writers to create more engaging content in the information system environment.",Computer-Mediated Communication,Information Systems
2015-0139,2015,Paper Session,Viral Information: How Distortion About Ebola Can Impact Processing and Beliefs on Twitter,4,"The World Health Organization declared the Ebola outbreak, originating in West Africa in August, an international public health crisis (Gostin, Lucey, & Phelan, 2014). Recent statistics reveal that Ebola is a very salient topic among Americans, as 49% of the public followed Ebola closely in mid-October (Pew, 2014). The current experiment employed the Health Belief Model and Innovation Penetration frameworks to explore how health literacy and knowledge moderate the influence of the information source on information processing and perceptions of Ebola Virus.",Computer-Mediated Communication,Information Systems
