paper id,year,paper type,paper title,author number,abstract,session title,sub unit
2014-0258,2014,Paper Session,Motivations to Use Social Media During Sporting Event Attendance: Placing Attitude Functions Within the Theory of Planned Behavior,1,"The recent years have observed an increased use of social media through mobile devices on different occasions. The present investigation examines why sports spectators use social media (e.g., Facebook and Twitter) while attending sporting events. Based on a cross-sectional survey of 466 participants who generally attended games with friends or family, structural equation modeling analysis revealed that social media use during sporting event attendance served four functions: information-based and game pleasure-based utilitarian functions, an ego-defensive function, and a value-expressive function. The first three functions, descriptive norms, and self-efficacy predicted attitudes toward social media use. When placed within a larger theoretical framework, attitudes, self-efficacy, descriptive norms, and the ego-defensive function predicted intentions to use social media during sporting event attendance. Both theoretical and practical implications are discussed.",Staying Connected: Interacting With Popular Culture Through Social Media,Mass Communication
2014-0259,2014,Paper Session,"Something Old, Something New, Something Borrowed From Something Blue: Experiments on Dual Viewing TV and Twitter",2,"Television producers are increasingly augmenting television content by including social media commentary from viewers as a type of real-time public opinion indicator. The current research effort utilizes two experimental studies to explore the effects of new television practice on viewer’s attitudes and opinions. In the studies, a Twitter feed was integrated in to entertainment (Study 1) and political (Study 2) television content and manipulated to convey either positive or negative opinions of the content. Participants’ opinions were found to conform to the majority opinion presented in the manipulated Twitter feed in nearly all of the analyses.",Staying Connected: Interacting With Popular Culture Through Social Media,Mass Communication
2014-0260,2014,Paper Session,"Time, Tweets, Uses, and Gratifications: The Dynamic Nature of Television Viewing Orientations",5,"The present study focuses on the nature of audience members’ engagement with a television program. We examine some traditional dimensions of classifying audience interaction with media to help us understand how various types of gratifications may be evident at differing levels of narrative engagement as measured through some traditional uses and gratifications concepts. We modify the traditional conceptualization of instrumental and ritualized motivations by adding two new categorization of media motivation. We then test the new model employing data from Twitter feeds associated with the viewing of debuting television programs.
Result suggest support for the validity and empirically differentiated categories of motivated media consumption as well as support for extending the uses and gratifications literature into the current media environment despite changes in technology and access.",Staying Connected: Interacting With Popular Culture Through Social Media,Mass Communication
2014-0261,2014,Paper Session,A Theory of Vivid Media Violence,1,"This article presents a theoretical framework for investigating the effects of exposure to graphic media violence. In it, I argue that the term “graphicness,” as used by media violence scholars, bears striking similarities to the term “vividness,” as used by both persuasion scholars exploring vividness effects and digital studies scholars exploring virtual reality. These bodies of literature are used to formulate propositions predicting the effects of media violence that is presented to audiences with rich contextual details. These propositions form the Theory of Vivid Media Violence.",Media Violence and Aggression,Mass Communication
2014-0262,2014,Paper Session,"Does the Coviewing of Sexual Material Affect Rape Myth Acceptance? The Role of the Coviewer's Reactions, Gender, and Perceived Identification With the Male Protagonist",2,"While media research has long ago acknowledged that watching TV is a social activity, only a few studies have examined the effects of co-viewing on adult reactions to a televised text. In the current investigation, we use previous research on the intra-audience effect, as well as research on audience identification and attitude change to develop hypotheses connecting co-viewers’ reactions, co-viewers’ gender, and viewer’s post-exposure attitudes. Participants were invited to watch a movie depicting rape. We manipulated their co-viewers’ reaction (engaged or unengaged) and gender, and subsequently measured perceived co-viewer identification with the rapist, the viewers’ own identification and the viewers’ rape myth acceptance (the tendency to attribute responsibility for sexual violence to the victim, rather than to the rapist). Results demonstrate that, as hypothesized, both manipulations had an indirect effect on rape myth acceptance, sequentially mediated through perceptions about the identification of the co-viewers and viewers’ own identification.",Media Violence and Aggression,Mass Communication
2014-0263,2014,Paper Session,Moderating Effect of Violent Media Exposure on the Link Between Peer Rejection and Behavioral Problems: A 5-Year Longitudinal Study,2,"Using nationally representative longitudinal survey data, this study investigated the effects of peer rejection and violent media consumption on children’s internalizing (e.g., anxiety, depression) and externalizing (e.g., aggression, cheating) behavioral problems at two time points—5 years apart. Violent media consumption was assessed via daily diaries kept by children. Behavioral problems and peer rejection were assessed via parent reports. Peer rejection had both short-term and long-term consequences on behavioral problems, and violent media consumption amplified these effects. The effects remained significant even after controlling for various demographic characteristics and academic achievement, as well as prior behavioral problems andthe stability of rejection. These findings are consistent with social cognitive and cultivation theories and have important theoretical and applied significance.",Media Violence and Aggression,Mass Communication
2014-0264,2014,Paper Session,Simultaneous Portrayals of Sex and Violence in Music Lyrics and Music Video Images: A Content Analysis of Mainstream Music Media,4,"In a typical day, youth ages 8 to 18 spend an average of 2 hours a day listening to music (Rideout, Foehr, & Roberts, 2010), an increase of 47 minutes per day from five years ago (Rideout et al., 2010). Youth’s exposure to music media is troubling, in part, because sexual and violent content and imagery has become commonplace in even mainstream music. In this study, we content analyzed music video lyric stanzas and the corresponding music video images. We coded for the presence of sexual and violent content within each stanza, which allowed us to determine the frequency with which music lyrics and videos simultaneously portray sexual and violent lyrics and images. The results indicate that consumers of music media messages may be exposed to objectifying content, graphic sexual lyrics and images, and the simultaneous portrayal of sex and violence.",Media Violence and Aggression,Mass Communication
2014-0265,2014,Paper Session,The Effect of Nonsanitized Violence on Media Enjoyment: Reduced Character Identification or Enhanced Narrative Transportation?,3,"Informed by the moral disengagement approach, a one-factor experiment examined how exposure to non-sanitized violence affects viewers’ subsequent enjoyment of traditional “Hollywood” violence through the mediating pathways of negative affect, character identification, and narrative transportation. Study results found that non-sanitized violence inhibits enjoyment of traditional violence. Furthermore, serial and parallel analyses of indirect effects find that non-sanitized violence has both negative and positive effects on enjoyment as predicted by identification and mood management theory. These findings have significant implications for scholars and parents concerned with the reciprocal relationship between the preference for violent media, the use of violent media, and the subsequent effects that violent media may produce.",Media Violence and Aggression,Mass Communication
2014-0266,2014,Paper Session,An Emerging Internet Underclass?: A Critique of Mobile Internet Access,2,"This paper provides a critical comparative analysis of mobile versus PC-based forms of Internet access. Drawing from an inter-disciplinary body of literature, this paper illustrates a wide range of ways in which mobile Internet access offers lower levels of functionality and content availability; operates on less open and flexible platforms; and contributes to diminished levels of user engagement, content creation, and information-seeking. At a time when a growing proportion of the online population is “mobile only,” a ramification of these disparities is the emergence of what is termed here an emerging Internet underclass. The implications of this argument for digital divide policymaking and, more broadly, for the evolutionary trajectory of the Internet and the dynamics of Internet usage are discussed.","Assessing Internet Access: Content, Connection, and Speed",Communication Law & Policy
2014-0267,2014,Paper Session,Effects of Public Policy on the Quality of Broadband Services: A Comparative Analysis of Internet Download Speeds,2,"With the rapid diffusion of fixed and mobile platforms, access to broadband services has become widely available in most OECD countries. Access continues to be an issue in rural and remote areas and for certain disadvantaged groups but harnessing the benefits of advanced information and communication services is increasingly dependent on the quality of the available connectivity. This paper examines the factors that influence the quality of broadband access, measured by the average and peak download speeds that are supported by the network infrastructure. It focuses on the role of public policy decisions in facilitating quality upgrades of access networks. Because policy instruments typically interact with each other, the paper adopts a novel empirical method that is better suited to systematically explore these interactions. Using a cross-national sample of OECD countries, we find that certain policy constellations are more likely to support continued quality improvements than others. Moreover, the findings provide evidence that the best policy approach is dependent on the specific context of a country.","Assessing Internet Access: Content, Connection, and Speed",Communication Law & Policy
2014-0268,2014,Paper Session,Filtering Out Harm: A Comparative Theoretical Analysis of David Cameron’s Policy of Filtering Pornography by Default,2,"Under a new initiative put forth by Prime Minister David Cameron, major British broadband and mobile Internet service providers will equip all new and existing accounts with filters automatically set to block pornographic images by the end of 2014. Cameron defended the policy by saying that pornography was “corroding childhood.” This paper seeks to answer the following research question: How can U.S. doctrine on pornography and obscenity, analyzed in conjunction with prominent U.S. theories of freedom of expression, explain and assess David Cameron’s anti-pornography policy? This paper synthesizes landmark cases that define U.S. law regarding the major issues discussed in this paper (pornography, obscenity, the Internet, and protection of minors), and analyzes those using major theories of freedom of expression. The paper then comparatively analyzes those theories with British political theory to explain and assess the default filtering policy.","Assessing Internet Access: Content, Connection, and Speed",Communication Law & Policy
2014-0269,2014,Paper Session,New Models and Conflicts in the Interconnection and Delivery of Internet-Mediated Content,1,"As the Internet has evolved, interconnection terms and conditions between Internet Service Providers (“ISPs”) have diversified. Content Delivery Networks offer downstream video, all but guaranteeing an imbalance between downstream and upstream traffic which typically triggers a demand for higher compensation from the carriers delivering increased volume. When commercial disputes become protracted, issues of fairness, network neutrality and the need for regulatory intervention arises.

This paper will examine existing and likely future interconnection disputes with an eye toward identifying when and how conflicts can get resolved. The paper supports commercially driven negotiations, but suggests that regulatory authorities may need to arbitrate and promote settlements when now essential Internet access becomes blocked or congested. The paper concludes that ISPs should have the opportunity to provide both end users and content sources alternatives to “best efforts” content delivery, but that they should not create artificial congestion as justification for additional compensation.","Assessing Internet Access: Content, Connection, and Speed",Communication Law & Policy
2014-0270,2014,Paper Session,The Iberian Pre- and Postcolonial Roots of the Latin American Television Regional Market (Top Paper in Popular Communication),2,"This paper examines how several aspects of pre-colonial cultures, the colonial experience with Portugal and Spain, and almost two hundred years of shared post-colonial experience have shaped a distinct regional pattern of development for the Latin American television industries. The paper focuses on the contributions of pre-Colombian cultures to the language and cultural geography that defines cultures that still cut across national borders in Latin America in ways that frame cultural spaces and markets. We also look closely at the colonial era relationships between the Catholic Church and the Portuguese and Spanish empires in setting crucial linguistic boundaries that still separate Brazil from the rest of Latin America, affecting contemporary television program flows, genre development and format flows. We also look at other colonial traditions, such as corporatism, patterns of cultural hybridity, and certain commercial patterns, that came from the colonialists but were further shaped both during colonial times and post-colonial times, as well as newer patterns shaped across Latin America and Iberia in the 20th Century, such as populism. All these shape Latin American television systems across borders in their relationships to the state, in their industrial forms, and in their content.",Industrial Histories of New Media,Popular Communication
2014-0271,2014,Paper Session,"Technological Discourse, Moral Panic, and Home Audio Taping in the 1980s",1,"This article reviews Congressional hearings on bills that sought to impose royalties on blank tape and tape recorders in the 1980s. I argue that the home taping debate foreshadowed issues that continue to trouble the music industry: its unpreparedness for a new economy that valorizes consumer information, its reluctance to embrace new distribution technologies, and its adherence to the album format.",Industrial Histories of New Media,Popular Communication
2014-0272,2014,Paper Session,"Defining Broadband, Shaping the Internet: Information, Telecommunications, and the Terms of Power in Internet Infrastructure Policy",1,"Struggles over the structures of new media come with great implications for the possibilities they offer to society. This paper traces the cultural, political economic, and infrastructural forces that shape media in the process of emergence. It argues that public policy is especially important for defining emergent media technologies and that discourse in obscured regulatory decisions brings consequences for the terms of access to and participation in the public sphere. It examines these dynamics of media emergence through a case study of internet access policy and its influence on broadband network development in the 2000s United States. The analysis focuses on the use of terminology on which a key policy struggle turned— the particular terms ‘information’ and ‘telecommunication’— and shows how the decision by the Federal Communications Commission to classify broadband as the former rather than the latter came with major consequences for the shape of the internet in the US, particularly by diminishing network neutrality.",Industrial Histories of New Media,Popular Communication
2014-0273,2014,Paper Session,Screening Games: Commodity Fetishism and the Regulation of New Media,1,"TThe paper examines the way that popular attitudes toward technology have shaped how new media are codified within the law (here, First Amendment law). Games are treated as pure speech while code is treated as speech and action (making it easier to regulate code). By comparing the legal classification of these two new mediums, the paper demonstrates disjunctures in the way the law defined these media—in particular, that both human and machine action were obscured in the legal codification of video games. This obfuscation, aided by an approach to new media that focused only on what is visible on the screen, is an example of commodity fetishism. This fetishism enabled the justices to treat the ability of games (as objects divorced from the conditions of their production) to circulate freely on the market as an example of the type of political speech and freedoms protected by the First Amendment.",Industrial Histories of New Media,Popular Communication
2014-0274,2014,Paper Session,Transmedia Histories: Disjunctions and Continuities,2,"Scholars interested in the implications of media convergence on media content have emphasized the transmedial nature of today’s commercial narratives as a significant cultural outcome. Much of the literature on transmedia entertainment tends to assume a monolithic production context where transmedia storytelling is carefully orchestrated using sophisticated methods that leave little to chance. This paper proposes that using a historical perspective, disruptions and disjunctions of transmedia entertainment can be rendered more visible. We present here two historical case studies of transmedia entertainment properties: adventure hero The Shadow as an example of early 20th century ‘pulp’ transmedia entertainment and toy-based franchise Transformers as an example of the contemporary paradigm of transmedia entertainment. Our findings indicate a need to nuance contemporary understandings of transmedia narratives, by acknowledging to a greater extent the potential disorganization that fictional worlds might hold.",Industrial Histories of New Media,Popular Communication
2014-0275,2014,Paper Session,"Noise: Listening, Masculinity, and the Soundscape of the State in Gibraltar, 1940-2013",1,"In Gibraltar, experiences and definitions of noise encapsulate a contradiction between hypersensitivity to mass media sounds and a dismissal of the soundscape of the state. Analyzing the emergence of listening as a cultural technology for organizing colonized masculine bodies, I demonstrate how Gibraltarian’s way of listening to noise reproduces the gendered, racial, and class-based antagonisms between Gibraltarians and Spaniards – from discourses of Spanish migrants blaring stereos in pursuit of young British Gibraltarian women, to dismissals of Royal Air Force jet noise as “not so bad.” I trace this way of listening back to post-World War II dawn of Gibraltarian colonial subjectivity, when colonial administrators, all of whom were men, and a majority of whom were English, inscribed in the noise ordinances an elite, English sense of the “proper” relationship between British qua white bodies, mass media technologies, and private and public sounds.","Noise, Memory, Multiculturalism: Mediation in Postcolonial Spaces","Philosophy, Theory and Critique"
2014-0276,2014,Paper Session,On the Mediation of Multiculturalism Beyond the Developed World: The Case of Manila's Diasporas,1,"In this paper, I examine the mediation of multiculturalism in Manila, The Philippines. In many ways, this case serves as a counterpoint to the present literature on the mediation of multiculturalism, which is primarily situated in the cities of the developed world. Drawing on both a thematic analysis of the Manila-centric Philippine entertainment media and six focus group discussions with the city's local Filipinos, I argue that this particular instance of mediation is entwined with the Filipino postcolonial condition, which has made Manila’s locals insecure about their cultural identity. Specifically, I show that the symbolic marginalization of the city’s diasporas is linked to the locals’ preoccupation with establishing a homogenous and unique cultural identity. My hope is that this work helps in broadening the way we understand the mediation of multiculturalism, so that it can also account for the diverse conditions of cities in the developing world.","Noise, Memory, Multiculturalism: Mediation in Postcolonial Spaces","Philosophy, Theory and Critique"
2014-0277,2014,Paper Session,Doing Mediated Memories Memory Work and the Practices of Cuban-American Remembrance,2,"How can we conceptualize and analyze the ways, personal and public memories are enacted in environments that have become increasingly digitally networked? Following this question, we first develop a concept of mediated memory work. Building on theories of social practices, accomplishing remembrance and commemoration is thus understood as happening in sets of sequenced activities done in relation to media and geared into personal as well as collective memories. Capitalizing on such an understanding of mediated memory work, the paper secondly demonstrates how the enactment of memories can thus be empirically studied by example of the Cuban-American community in Miami. In particular, building on participant observation, in-depth interviews and media ethnography, we outline practices, cultural artifacts, communal bonds, compassionate relations and a media manifold that have been employed by different segments of the diasporic collective in shaping what of and how the country of origin and the exile is to be remembered.","Noise, Memory, Multiculturalism: Mediation in Postcolonial Spaces","Philosophy, Theory and Critique"
2014-0278,2014,Paper Session,From (New)Media to (Hyper)Mediations: Recovering Jesús Martín-Barbero’s Mediation Theory in the Age of Digital Communication and Cultural Convergence,1,"Jesús Martín-Barbero is considered one of the main references of Latin American media and cultural studies. This article recovers his works and proposes an update of his contributions within the context of the contemporary media ecology. After describing the conversations that characterized the Latin American academic circuit in the early 1980s, the article introduces Martín-Barbero’s theory of mediation, taking as a reference his influential book De los Medios a las Mediaciones (1987). The article then explores two paths: a contemporary reading of Martín-Barbero’s contributions from a digital perspective and a comparison between Martín-Barbero’s mediation and Jenkins’ convergence culture. Finally, the article reflects on the status of the Latin American media and culture discourse within the global media research networks.","Noise, Memory, Multiculturalism: Mediation in Postcolonial Spaces","Philosophy, Theory and Critique"
2014-0279,2014,Paper Session,Climate Narratives in Public Relations and Strategic Communication,8,"Anthropogenic Climate Change (climate change that is caused by human activity) is considered to be one of the key global concerns over the course of this century (BBC, 2010; Boykoff, 2007; Budescu, Broomell & Por, 2009). Many research studies have analyzed why the discourse of climate change is so fraught with conflict; why scientists have had so little impact in changing the master narrative; and how news reports present arguments from a variety of positions yet have failed to produce a coherent narrative (Corner, Butler & Pidgeon, 2009; Corbett & Durfee, 2004; Corner & Hahn, 2009). The research indicates that conflicting scientific research, general uncertainty, the complexity of the information, a variety of personal values, and the psychological distance create difficulties when assessing arguments about the direst impacts of climate change.The practice of public relations often encompasses strategic communication campaigns and while it has a definite functional component that has become very metrics driven and ROI focused over the last two decades, research on public relations can also be understood as the structuring of these communication activities (e.g., Bordieu, Cozier and Witmer, 2001). From this perspective, the ongoing flow of communication around an issue can be seen as a co-production of strategic messaging with the voice of stakeholders (not all working in the same direction) and others who engage with the narratives as they evolve (Riley, Thomas, Weintraub, Noyes and Dixon, 2013).",Public Versus Corporate Discourses on Environmental Issues,Public Relations
2014-0280,2014,Paper Session,Audience Response to Values-Based Environmental Marketplace Advocacy,2,"A form of issue advocacy, environmental marketplace advocacy campaigns address current or potential concerns about environmental risks associated with a product or industry. Although these campaigns may include brief and selective references to corporate activities, most campaigns place a much stronger emphasis on commonly shared societal values. This project examines audience response to values-based environmental marketplace advocacy messages through a series of focus groups. Four instrumental values were identified in campaign videos (innovation, community, resilience, and patriotism), and the terminal value of pragmatism, especially as it relates to environmental issues, was identified as a result of identification with one or more of the instrumental values. This study sheds light on the ways corporations appeal to commonly-held societal values in an effort to generate support for a given technology or industry. Implications of values-laden marketplace advocacy are discussed and direction for environmental groups to develop counter strategies is offered.",Public Versus Corporate Discourses on Environmental Issues,Public Relations
2014-0281,2014,Paper Session,"Gas Versus the Good Life: The Unconventional Gas Controversy in the United States and Australia, 2008 to 2013",2,"This exploratory study applies new techniques in computer-aided content analysis to track news media coverage of the unconventional gas industry in Australia and the United States. The interplay between issues and stakeholders as represented in news coverage in these two countries compares and contrasts in important ways when mapped over time. Initially presented as a compelling business story, the unconventional gas is today more frequently depicted as a zero sum game in which a win for the economy equates to a loss for environment and quality of life. The network of stakeholders to emerge is complex and evidence of elite opinion leader withdrawal—elite retreat—provides some explanation of the fragmented debate. In taking a conceptually ecological, longitudinal approach, this study contributes to building methodologies that enable new insights from “big data” with utility for strategic issues management scholars and practitioners.",Public Versus Corporate Discourses on Environmental Issues,Public Relations
2014-0282,2014,Paper Session,How to Investigate the Establishment of Facts in Public Discourse?,2,"The paper presents a methodological reflection. We hold that there is a tendency, in public relations research, to tacitly underestimate the complexity, and indeed fragility, of the concept of ‘fact’ in public discourse. This tendency leads to a masking out of a crucial part of what public relations does. Our paper suggests some ways of exploring the establishment of facts as an active process, thus highlighting the role of communication. Our suggestions refer to actor-network theory (ANT) as a theoretical foundation and are illustrated by a case study previously conducted by the authors.",Public Versus Corporate Discourses on Environmental Issues,Public Relations
2014-0283,2014,Paper Session,Double-Identification and the Critical Actor: Implications of Brecht’s Dramatic Theory for Media Research,1,"Viewers’ identification with a media character results in the experience of enjoyment. However, the loss of the critical distance to the narrative leaves the viewer vulnerable to persuasion. This dilemma of a joyful persuasion through identification is not only discussed in media research, but has already been recognized some decades ago by the dramatist Bertolt Brecht. Thus, adhering to an interdisciplinary approach, the paper is deriving implications for media research from Brecht’s theatrical theory. Firstly, it was found that identification is indeed a process of double-identification, not only taking place between the viewers and the characters (the merged perception of actor and role) but also between the actors and their roles. Secondly, the process of identification can be influenced or prevented by both a critical viewer or by a critical actor without precluding the experience of enjoyment.",Critical Examinations of Drama and Media Production,Mass Communication
2014-0284,2014,Paper Session,Who You Know in Hollywood: A Network Analysis of Television Writers,3,"“It’s not what you know, it’s who you know…” a familiar phrase - one often repeated by professionals in Hollywood. Adopting a title from this maxim, the present exploratory study focuses on “who knows who(m)” among television writers. Using the tools of quantitative network analysis, researchers identify the degree of centralization and the types of connections that are found in the elite Hollywood writers’ network. They offer explanations for collaboration patterns, especially with regard to gender differences in network roles, and propose avenues for further research.",Critical Examinations of Drama and Media Production,Mass Communication
2014-0285,2014,Paper Session,"Women at ‘Disposal’: Genre, Sex, and Politics in South Korean Erotic Films, 1974-1986",1,"This research analyzes film censorship, production practices and genre construction under the Park Chung Hee’s military regime (1960 -1979) followed by another military regime by Chun Doo Hwan (1980-1986) in South Korea. This research connects cinematic representation of women in erotic films with wider discourse on female sexuality, gender, and cultural politics within the context of the reciprocal relationship among state film censorship, film production and promotion. The time period chosen for this study is from 1974 to 1986, the period when the control over films was the strictest under the two consecutive military regimes.",Critical Examinations of Drama and Media Production,Mass Communication
2014-0286,2014,Paper Session,Women’s Employment and Professional Empowerment in South Koream Dramas,2,"This study examined how Korean dramas portray the relationship between women’s life and work. Men were more affluent, more educationally privileged, and older. Women were depicted as married, as opposed to being single, more often than men. There were far more men than women among the characters employed outside the home and holding a professional occupation or managerial position. A closer look at the characters’ occupations revealed a clear gender divide that designated more authoritative and financially lucrative occupations to men. Among young adults, being married was a negative predictor of employment and professional empowerment and it was more so for women than for men. Being a parent of a little child(ren) also negatively affected employment and professional empowerment. Comparisons between the 10-year trends in television dramas and South Korean social statistics revealed that the two are not too far off from each other, suggesting possible mutual influence.",Critical Examinations of Drama and Media Production,Mass Communication
2014-0287,2014,Paper Session,"Americans, Pornography Use, and Sexual Satisfaction",1,"Pornography viewing’s effects on sexual satisfaction in adulthood were explored in a nationally representative survey of American adults aged 21-89 (N=1,572). Most Americans view nudes monthly, nonparaphilic pornography a couple of times per year, and never view paraphilic pornography. Men view twice as much pornography as women and younger generations view pornography at younger ages and with more frequency than older generations. 25% of respondents reported a few years or more of compulsive use of pornography. Path analysis revealed that pornography use has no negative direct effect on sexual satisfaction, but has a very small positive indirect effect on sexual satisfaction, as mediated by increased sexual experience. Pornography viewing in adulthood is strongly influenced by early, frequent exposure to pornography in childhood, and moderately influenced by erotophilic tendencies and sexual script overlap. Pornography appears to serve a very temporary, pleasurable physiological arousal experience with no long term effects for most people.",Sexy Topics in Interpersonal Communication,Interpersonal Communication
2014-0288,2014,Paper Session,Disclosures of Sexual Victimization: Managing Privacy and the Decision to Disclose,1,"This study explores the communication used by victims after they have experienced an incident of sexual victimization. Specifically, it examines sexual victimization victims’ criteria for disclosure through the lens of Communication Privacy Management theory. Participants completed an online questionnaire. Qualitative analysis illustrated that victims have both a need and a fear of disclosure yet experience more benefits than regrets from disclosure. These findings may be used to aid future victims and recipients of this high-risk disclosure.",Sexy Topics in Interpersonal Communication,Interpersonal Communication
2014-0289,2014,Paper Session,Examining the Risk Perception Attitude Framework in Interpersonal Contexts: The Effects of Mother-Daughter Communication on Their Daughters’ Safer Sex Behavior,1,"The purpose of the current study was to examine the role of mothers in their daughters’ communication about the STD risks and the use of condom to their partners, and their own behaviors using the variables of the Risk Perception Attitude (RPA) framework. Both mothers and their daughters responded to measures on their self-efficacy, susceptibility, and severity based on their reports of the risk of obtaining sexually transmitted infections (STIs). The study found that mothers’ perceived severity influenced their daughters’ behavioral intentions and condom use behavior. However, no evidence was found that mothers’ communication impacts their daughters’ condom use or communicative behavior with their partners. On the other hand, daughters’ self-efficacy was shown to predict their intentions, risk communication, condom use communication, and condom use behavior with their partners. The strengths and limitations of this study are discussed, and future STI research directions are suggested.",Sexy Topics in Interpersonal Communication,Interpersonal Communication
2014-0290,2014,Paper Session,Pillow Talk and Cognitive Decision Making Processes: Exploring the Role of Orgasm and Alcohol on Communication After Sexual Activity,2,"The present study explores individuals’ post-coital disclosures by investigating the role of orgasm and alcohol on communication after sexual activity over a two-week time span. Additionally, assessments of the risks and benefits of disclosing were expected to influence the relationship between orgasm, alcohol, and post-coital communication. Results revealed that individuals who orgasmed perceived greater benefits to disclosing to their partners after sexual activity. These individuals also disclosed information of greater magnitude and more positively valenced information compared to those who did not orgasm, though risk-benefit assessments did not mediate this relationship. Additionally, the more alcohol individuals consumed, the fewer benefits they assessed to disclosing, the less deep and positively valenced were their disclosures, and the more unintentional they were in their disclosures. Similarly, this relationship was not mediated by risk-benefit assessments. Lastly, one interaction between orgasm and alcohol emerged for the dimension of valence. Individuals who consumed more alcohol and did not orgasm disclosed less positively valenced information than individuals who consumed less alcohol and did not orgasm across occasions. The implications of these findings for couples’ communication and future research on the post-coital time interval are discussed.",Sexy Topics in Interpersonal Communication,Interpersonal Communication
2014-0291,2014,Paper Session,"Same-Sex Infidelity in Heterosexual Romantic Relationships: Investigating Emotional, Relational, and Communicative Responses",3,"The present study explores emotional, relational, and communicative responses to different-sex and same-sex infidelity in heterosexual romantic relationships. Two-hundred and eighty-five men and women completed an online survey. Individuals were asked to read a scenario in which an imagined heterosexual partner engages in infidelity with a different-sex or same-sex person. Individuals were randomly assigned to one of these two conditions and then asked to complete several measures assessing their imagined emotions, communicative responses, and relational outcomes. Results revealed that both men and women experienced more negative emotional responses to different-sex infidelity versus same-sex infidelity. Additionally, men reported more sexual arousal in response to a woman’s same-sex infidelity versus different-sex infidelity, while women’s sexual arousal did not vary across conditions. Lastly, likelihood of terminating the relationship, attributions of blame, and communicative responses to jealousy (CRJs) were investigated. These findings and the implications of the study are discussed.",Sexy Topics in Interpersonal Communication,Interpersonal Communication
2014-0292,2014,Paper Session,Shades of Sexting: Social Versus Sexual Sexting,2,"Given the dynamic nature of the sexting phenomenon, more research is needed to examine the various nuances of the practice and their social impact. The following study contributes to this vein by exploring the sexting experiences of 20 young people. Two distinct forms of sexting emerge from participant narratives, both involving different motivations and social outcomes. Importantly, each form manifests in and impacts interpersonal relationships in different ways. As such, this study provides a unique contribution to sexting literature to date, and opens the door for more well-rounded discussions and social policies cognizant of both the positive and negative outcomes of electronic forms of sexual and communication.",Sexy Topics in Interpersonal Communication,Interpersonal Communication
2014-0293,2014,Paper Session,Testing the Persuasive Ability of Superdiffusers in a Seasonal Flu Vaccine Word of Mouth Campaign,2,"An interpersonal communication health campaign promoting flu shots on a college campus was created to test the validity of the superdiffuser scales (Boster et al., 2011). A survey was administered to identify superdiffusers and non-superdiffusers, recruit them to promote flu shots, and assess their motivations for joining the flu shot promotion campaign. A second survey was administered at the flu shot site to assess who was the most able to convince their social network to obtain flu shots. The data were hampered by low participation in the campaign but generally supported the use of superdiffusers in persuasive campaigns.",Social Influence and Health Outcomes,Health Communication
2014-0294,2014,Paper Session,"The Route of Health Persuasion: An Examination of the Relationships Among Message Characteristics, Message Exposure, Message Appraisal, and Behavioral Intentions",2,"By integrating the perspectives of the selective exposure and media effect research traditions, the current investigation examines direct and indirect effect paths among (a) health message characteristics, (b) message exposure, (c) threat appraisal, (d) self-efficacy appraisal, and (e) subsequent behavioral intentions. Hypotheses were tested in a secondary data analysis of a selective exposure study, in which respondents’ time spent with manipulated health articles (low versus high suggested susceptibility) was unobtrusively recorded, while perceived severity, perceived susceptibility, worry, self-efficacy, and behavioral intentions were assessed through an online questionnaire. Findings accentuate the roles of message exposure and susceptibility appraisal as indirect and direct determinants of persuasive effects and support the assumption that the message manipulation and severity appraisal are only indirectly related to behavioral intentions. Worry, a function of severity and susceptibility appraisals, showed the strongest direct impact on behavioral intentions. Implications for effective health message design and dissemination are discussed.",Social Influence and Health Outcomes,Health Communication
2014-0295,2014,Paper Session,"To Reach Adolescents With High Trait Reactance and Sensation Seeking, Taking Risks May Be Beneficial: A Case Study of the Truth Campaign",2,"The majority of smokers try their first cigarette before the age of 18; as such, many anti-smoking campaigns focus on adolescents, yet they have limited success. Specifically, youth at high risk for smoking have high levels of sensation seeking and trait reactance, rejecting traditional anti-smoking messages. To overcome these challenges, the truth® campaign was designed, targeting youth high in sensation seeking and trait reactance. Limited work has explored the mechanisms through which this campaign achieved results. This paper uses the truth® campaign as a case study to examine whether, and how, anti-smoking change was produced in high risk adolescents. An online survey of 251 13-15 year olds tested the hypotheses that sensation seeking and trait reactance moderated the effects of exposure to the campaign. Analysis of strategies used by the truth® campaign to reach high-risk youth, identifying features that can be translated to other adolescent health campaigns are presented.",Social Influence and Health Outcomes,Health Communication
2014-0296,2014,Paper Session,Using Inoculation Theory to Promote Interpersonal Discussion About Emergency Preparedness,2,"Following recommended evacuation procedures in a disaster situation is one of the most effective ways one can minimize the impacts of the disaster. Interpersonal discussion has been identified as one factor that may increase the probability one will engage in an advocated behavior. This may occur is because interpersonal discussion requires individuals to centrally process the campaign information. This study proposes that inoculation messages could facilitate discussion and bolster attitudes about evacuation procedures. Inoculation messages may encourage individuals to discuss the message with others through talk as reassurance or talk as advocacy depending on the level of attitude certainty individuals’ experience. These discussions may increase attitude accessibility, attitude certainty, involvement, and behavior intentions. The results suggest attitude certainty impacts interpersonal discussion, but not in the ways predicted. Additionally, interpersonal discussion increased attitude accessibility, attitude certainty, and involvement. The theoretical and practical implications of the study are discussed.",Social Influence and Health Outcomes,Health Communication
