paper id,paper title,year,author number,author position,author name,author aff
2014-0124,Dilemmas of a Connected World: Impacts of Mobile Technology Usage and Policies on Hospital Settings,2014,3,1,Heather Zupancic,Northwestern University
2014-0124,Dilemmas of a Connected World: Impacts of Mobile Technology Usage and Policies on Hospital Settings,2014,3,2,Marian Huhman,U of Illinois - Urbana Champaign
2014-0124,Dilemmas of a Connected World: Impacts of Mobile Technology Usage and Policies on Hospital Settings,2014,3,3,Ashley Snick,U of Illinois
2014-0125,The Effects of Rotoscope Animation on Attention and Memory of Depression Drug Messages,2014,1,1,Russell Brent Clayton,University of Missouri-Columbia
2014-0126,Communication Channel Use Patterns and Cognitive Effects in 2009 Beijing H1N1 Flu: A Comparison Between Crisis Phases and Across Social Groups,2014,2,1,Baijing Hu,Renmin U of China
2014-0126,Communication Channel Use Patterns and Cognitive Effects in 2009 Beijing H1N1 Flu: A Comparison Between Crisis Phases and Across Social Groups,2014,2,2,Di Zhang,Renmin U of China
2014-0127,Comparing News Coverage of H1N1 Flu Between South Korea and the United States,2014,2,1,SangHee Park,Bowling Green State University
2014-0127,Comparing News Coverage of H1N1 Flu Between South Korea and the United States,2014,2,2,Brett Rodrique Labbe,Bowling Green State University
2014-0128,Public Reactions to Health Crises in an Authoritarian Context: An Inquiry of Rally Effects During China’s SARS Crisis,2014,3,1,Tao Sun,U of Vermont
2014-0128,Public Reactions to Health Crises in an Authoritarian Context: An Inquiry of Rally Effects During China’s SARS Crisis,2014,3,2,Bu Zhong,Pennsylvania State U
2014-0128,Public Reactions to Health Crises in an Authoritarian Context: An Inquiry of Rally Effects During China’s SARS Crisis,2014,3,3,Gregory Payne,Emerson College
2014-0129,"Third Person Effect and Pandemic Flu: The Role of Perceived Severity, Self-Efficacy, and Message Source",2014,2,1,Hyunmin Lee,Saint Louis U
2014-0129,"Third Person Effect and Pandemic Flu: The Role of Perceived Severity, Self-Efficacy, and Message Source",2014,2,2,Sun-A Park,U of Missouri
2014-0130,Does Cross-Media Concentration Translate Into Cross-Promotion? Analysing Newspapers’ Coverage of Affiliated and Competitive Television Stations,2014,4,1,Koen Panis,U of Antwerp - Department of Communication Studies
2014-0130,Does Cross-Media Concentration Translate Into Cross-Promotion? Analysing Newspapers’ Coverage of Affiliated and Competitive Television Stations,2014,4,2,Hilde Dy Van den Bulck,U of Antwerp
2014-0130,Does Cross-Media Concentration Translate Into Cross-Promotion? Analysing Newspapers’ Coverage of Affiliated and Competitive Television Stations,2014,4,3,Miriam van der Burg,U of Antwerp
2014-0130,Does Cross-Media Concentration Translate Into Cross-Promotion? Analysing Newspapers’ Coverage of Affiliated and Competitive Television Stations,2014,4,4,Birte Verschraegen,U of Antwerp
2014-0131,Homogenisation or Differentiation? The Effects of Consolidation in the Regional Newspaper Market,2014,1,1,Helle Sjovaag,University of Bergen
2014-0132,Media Development and Professional Autonomy: Factors Influencing Professional Journalism in Different Media Systems,2014,1,1,Gunnar Nygen,Sodertorn University in Stockholm
2014-0133,"Marginalized Critical News Content, Spiked Stories / Series and Careers Subjected to the ‘Buzzsaw’",2014,1,1,Andrew Kennis,U of Texas - El Paso
2014-0134,Readiness for Workplace Diversity: The Case of France and its Growing Immigrant Populations,2014,1,1,Stephen Michael Croucher,U of Jyvaskyla
2014-0135,Chinese Employees Negotiating Differing Conflict Management Expectations With the Subsidiary of a US-Based Multinational Corporation in Southwest China,2014,2,1,Yiheng Deng,Southwestern U of Finance and Economics
2014-0135,Chinese Employees Negotiating Differing Conflict Management Expectations With the Subsidiary of a US-Based Multinational Corporation in Southwest China,2014,2,2,Kaibin Xu,Temple University
2014-0136,CSR with Chinese Characteristics: An Examination of the Meaning of Corporate Social Responsibility in China,2014,1,1,Nan Li,California State U - Chico
2014-0137,The Effect of Message Framing on Corporate Social Responsibility in Different Psychological Distances: A Construal Level Perspective,2014,2,1,Gain Park,Sungkyunkwan University
2014-0137,The Effect of Message Framing on Corporate Social Responsibility in Different Psychological Distances: A Construal Level Perspective,2014,2,2,Hyun Soon Park,Sungkyunkwan U
2014-0138,Public Diplomacy and the International News Flow on Twitter: The Case of Government-Sponsored News Media,2014,2,1,Guy J. Golan,Syracuse University
2014-0138,Public Diplomacy and the International News Flow on Twitter: The Case of Government-Sponsored News Media,2014,2,2,Itai Himelboim,U of Georgia
2014-0139,The Use Of Information and Communication Technologies in Egyptian Newsrooms,2014,1,1,Ahmed Mohamed El Gody,Orebro U
2014-0140,What’s on the Other Side of the Great Firewall? Chinese Web Users’ Motivations for Bypassing the Internet Censorship,2014,2,1,Qinghua Yang,University of Miami
2014-0140,What’s on the Other Side of the Great Firewall? Chinese Web Users’ Motivations for Bypassing the Internet Censorship,2014,2,2,Yu Liu,Florida International U
2014-0141,Understanding the Use of Circumvention Tools to Bypass Online Censorship,2014,3,1,Yi Mou,Macau U of Science and Technology
2014-0141,Understanding the Use of Circumvention Tools to Bypass Online Censorship,2014,3,2,Kevin Wu,U of Connecticut
2014-0141,Understanding the Use of Circumvention Tools to Bypass Online Censorship,2014,3,3,David J. Atkin,U of Connecticut
2014-0142,"""I Can Read Snooki Like a Book"": Television Exposure and Genre Preferences Cultivate Narcissism",2014,2,1,Robert Benjamin Lull,The Ohio State University
2014-0142,"""I Can Read Snooki Like a Book"": Television Exposure and Genre Preferences Cultivate Narcissism",2014,2,2,Ted Dickinson,Ohio State U
2014-0143,Reading Speed in Hostile Territory: Motivated Processing of Incongruent Information,2014,4,1,Albert C. Gunther,U of Wisconsin
2014-0143,Reading Speed in Hostile Territory: Motivated Processing of Incongruent Information,2014,4,2,David A. Wise,U of Wisconsin
2014-0143,Reading Speed in Hostile Territory: Motivated Processing of Incongruent Information,2014,4,3,Stephanie Jean Tsang,University of Wisconsin-Madison
2014-0143,Reading Speed in Hostile Territory: Motivated Processing of Incongruent Information,2014,4,4,Patrice Kohl,University of Wisconsin-Madison
2014-0144,Television Viewing and the Cultivation of Terrorism Preparedness,2014,1,1,Greg Russell Blackburn,U of Massachusetts
2014-0145,The Impact of Personal Experience in the Cultivation Process,2014,2,1,Anna Schnauber,U Mainz
2014-0145,The Impact of Personal Experience in the Cultivation Process,2014,2,2,Christine E. Meltzer,U Mainz
2014-0146,The Multiple Scary Worlds of Television: An International Perspective on Gerbner’s Cultivation Theory,2014,1,1,Jan Van den Bulck,U of Leuven School for Mass Communication Research
2014-0147,Documenting Portrayals of Race/Ethnicity in Primetime Television Over a 20-Year Span and Assessing the Association With National-Level Racial/Ethnic Attitudes,2014,3,1,Riva Tukachinsky,Chapman University
2014-0147,Documenting Portrayals of Race/Ethnicity in Primetime Television Over a 20-Year Span and Assessing the Association With National-Level Racial/Ethnic Attitudes,2014,3,2,Dana Mastro,UCSB
2014-0147,Documenting Portrayals of Race/Ethnicity in Primetime Television Over a 20-Year Span and Assessing the Association With National-Level Racial/Ethnic Attitudes,2014,3,3,Moran Yarchi,Interdisciplinary Center (IDC)
2014-0148,"Die, Foul Creature! How the Supernatural Genre Affects Attitudes Toward Outgroups",2014,2,1,Morgan E. Ellithorpe,Ohio State University
2014-0148,"Die, Foul Creature! How the Supernatural Genre Affects Attitudes Toward Outgroups",2014,2,2,David R. Ewoldsen,Ohio State U
2014-0149,English-Language Latino-Themed Programming and Identity: The Relationship Between Viewing and Self-Esteem Among Latina/os,2014,2,1,Adolfo Rafael Mora,U of Texas
2014-0149,English-Language Latino-Themed Programming and Identity: The Relationship Between Viewing and Self-Esteem Among Latina/os,2014,2,2,Seok Kang,U of Texas - San Antonio
2014-0150,Impulsive Facial Threat Perceptions After Exposure to Stereotypic Crime News,2014,1,1,Florian Arendt,U of Vienna
2014-0151,A Cross-Cultural Comparison of Cognitive and Emotional Mediation Between Thin Ideal Media Exposure and Body Image Disturbance: Focusing on U.S and Korean Women,2014,2,1,Kyungbo Kim,U of Missouri - Columbia
2014-0151,A Cross-Cultural Comparison of Cognitive and Emotional Mediation Between Thin Ideal Media Exposure and Body Image Disturbance: Focusing on U.S and Korean Women,2014,2,2,Jennifer Stevens Aubrey,U of Arizona
2014-0152,Cultural Trends of Audiences Online Interactions With Vocal Talent Shows: A Comparative Study Between China and the US,2014,4,1,Yafei Zhang,University of Iowa
2014-0152,Cultural Trends of Audiences Online Interactions With Vocal Talent Shows: A Comparative Study Between China and the US,2014,4,2,Heungseok Koh,University of Iowa
2014-0152,Cultural Trends of Audiences Online Interactions With Vocal Talent Shows: A Comparative Study Between China and the US,2014,4,3,Li Chen,U of Iowa
2014-0152,Cultural Trends of Audiences Online Interactions With Vocal Talent Shows: A Comparative Study Between China and the US,2014,4,4,Andrea M Weare,U of Iowa
2014-0153,"The Case of the Yellow-Faced Characters in Film: Heroes, Villains, and More",2014,4,1,Carolyn A. Lin,U of Connecticut
2014-0153,"The Case of the Yellow-Faced Characters in Film: Heroes, Villains, and More",2014,4,2,Linda Dam,University of Connecticut
2014-0153,"The Case of the Yellow-Faced Characters in Film: Heroes, Villains, and More",2014,4,3,Josh Fishlock,U of Connecticut
2014-0153,"The Case of the Yellow-Faced Characters in Film: Heroes, Villains, and More",2014,4,4,Zhan Xu,University of Connecticut
2014-0154,Vision of Eurovision: Pre-Eurovision Visual Profiling of Azerbaijan and Sweden as a Reflection of Cultural Conflict Between “East” and “West”,2014,1,1,Rashad Mammadov,Indiana University
2014-0155,Towards a Radical Body Positive: Reading the Online “Body Positive Movement”,2014,1,1,Alexandra Sastre,U of Pennsylvania
2014-0156,Can a Black Woman be Sex-Positive? Examining Audience Responses to Popular Female Artists’ Music Videos,2014,1,1,Omotayo Banjo,U of Cincinnati
2014-0157,Giving License on RuPaul's Drag Race,2014,1,1,Alyxandra Vesey,U of Wisconsin
2014-0158,"The Queer Clubhouse: Problematizing Community, Consumerism, and Symbolic Membership Through Gay Sports Bars",2014,1,1,Evan Brody,U of Southern California - Annenberg School for Communication
2014-0159,Multicultural Program Production Process: The Case of South Korea's Love in Asia,2014,3,1,Na Young Cha,Korea U
2014-0159,Multicultural Program Production Process: The Case of South Korea's Love in Asia,2014,3,2,Shinhea Claire Lee,University of Texas at Austin
2014-0159,Multicultural Program Production Process: The Case of South Korea's Love in Asia,2014,3,3,Ji Hoon Park,Korea U
2014-0160,"Ambivalent Dilemmas of Freedom: Class, Ethical Eating, and the Michael Pollan Phenomenon",2014,1,1,Heidi Zimmerman,University of Minnesota
2014-0161,"Steve Jobs, Authenticity, and the Desire for a ""Good"" Capitalism",2014,1,1,Thomas Streeter,U of Vermont
2014-0162,Silicon Valley Ideology and Class Inequality: A Virtual Poll Tax on Digital Politics,2014,1,1,Jen Schradie,University of California - Berkeley - Berkeley Center for New Media
2014-0163,Networked Media and the Decline of Institutional Authority: Governmentality or Functionality?,2014,1,1,Tim Markham,"Birkbeck, U of London"
2014-0164,Dialogic Engagement: Explicating a Foundational Public Relations Concept,2014,2,1,Maureen Taylor,U of Oklahoma
2014-0164,Dialogic Engagement: Explicating a Foundational Public Relations Concept,2014,2,2,Michael L. Kent,U of Oklahoma
2014-0165,The Art of Engagement: Extending Dialogic Strategies on Twitter,2014,2,1,Beth Lee Sundstrom,College of Charleston
2014-0165,The Art of Engagement: Extending Dialogic Strategies on Twitter,2014,2,2,Abbey Blake Levenshus,U of Tennessee
2014-0166,Social Media Engagement as an Evaluation Benchmark: Insights From Public Relations Leaders,2014,3,1,Hua Jiang,Syracuse University
2014-0166,Social Media Engagement as an Evaluation Benchmark: Insights From Public Relations Leaders,2014,3,2,Yi Luo,Montclair State University
2014-0166,Social Media Engagement as an Evaluation Benchmark: Insights From Public Relations Leaders,2014,3,3,Owen Kulemeka,U of Oklahoma
2014-0167,Engagement as Connection/Connectivity: Online/Offline Intersections at a University Sustainability Office,2014,1,1,Rahul Mitra,Wayne State University
2014-0168,Adolescents’ Use of Social Networking Sites: Mass Media Appearance Ideals and an Objectified Self-Concept,2014,2,1,Laura Vandenbosch,U of Leuven - School for Mass Communication Research
2014-0168,Adolescents’ Use of Social Networking Sites: Mass Media Appearance Ideals and an Objectified Self-Concept,2014,2,2,Steven Eggermont,U of Leuven
2014-0169,Social Networking Sites and Youth Privacy: An Examination of Self-Disclosures and Risk Perceptions,2014,1,1,Yaguang Zhu,The University of Texas at Austin
2014-0170,Longitudinal Effects of Social Networking Site Use on Adolescents’ Social Development,2014,3,1,Marjolijn L. Antheunis,Tilburg University
2014-0170,Longitudinal Effects of Social Networking Site Use on Adolescents’ Social Development,2014,3,2,Alexander Peter Schouten,Tilburg U
2014-0170,Longitudinal Effects of Social Networking Site Use on Adolescents’ Social Development,2014,3,3,Emiel Krahmer,Tilburg U
2014-0171,Teens’ Use of Social Networking Sites and Online Risks: Their Relationships to Parental Mediation,2014,1,1,sha li,Texas tech University
2014-0172,Youths' Regretted Online Self-Presentations: Risk or Opportunity?,2014,1,1,Susannah R. Stern,U of San Diego
2014-0173,"Reevaluating the “Talented Tenth”: The Black Press, Race Representation, and Celebrity Culture, 1903-1926",2014,1,1,Carrie Teresa,Temple U
2014-0174,The Battle of Blair Mountain and the News: The Mainstream Press and Class Conflict in 20th Century Appalachia,2014,2,1,Matthew Ross,U of South Carolina
2014-0174,The Battle of Blair Mountain and the News: The Mainstream Press and Class Conflict in 20th Century Appalachia,2014,2,2,Anmol Kalsi,U of South Carolina
2014-0175,"A Marriage of Friends or Foes? Radio, Newspapers, and the Facsimile in the 1930s",2014,1,1,Charlene N. Simmons,U of Tennessee - Chattanooga
2014-0176,"KVOS-TV and Canawest Film Productions: A Case Study of Cross-Border Industry Dynamics, 1960-1977",2014,1,1,Mary . Erickson,U of Oregon
2014-0177,"Combatting “Big Media”: The Liberal Roots of the Conservative Critique of the “Liberal Media,” 1969-1974",2014,1,1,Christopher Cimaglio,University of Pennsylvania
2014-0178,"Toward a Theory of Persuasive Hope: Hope Appeals and Hope, Appraisals, and Climate Change Prevention (Top Paper in Health Communication)",2014,1,1,Amy E. Chadwick,Ohio U
2014-0179,Nonmedical Information Seeking Amid Conflicting Health Information: Negative and Positive Effects on Prostate Cancer Screening,2014,6,1,Laura A. Gibson,University of Pennsylvania
2014-0179,Nonmedical Information Seeking Amid Conflicting Health Information: Negative and Positive Effects on Prostate Cancer Screening,2014,6,2,Andy SL Tan,University of Pennsylvania
2014-0179,Nonmedical Information Seeking Amid Conflicting Health Information: Negative and Positive Effects on Prostate Cancer Screening,2014,6,3,Derek Freres,U of Pennsylvania
2014-0179,Nonmedical Information Seeking Amid Conflicting Health Information: Negative and Positive Effects on Prostate Cancer Screening,2014,6,4,Nehama Lewis,University of Haifa
2014-0179,Nonmedical Information Seeking Amid Conflicting Health Information: Negative and Positive Effects on Prostate Cancer Screening,2014,6,5,Lourdes Martinez,Michigan State U
2014-0179,Nonmedical Information Seeking Amid Conflicting Health Information: Negative and Positive Effects on Prostate Cancer Screening,2014,6,6,Robert Hornik,U of Pennsylvania
2014-0180,Dilemmas Families Face in Talking With Returning U.S. Military Service Members About Seeking Professional Help for Mental Health Issues,2014,4,1,Steven Robert Wilson,Purdue U
2014-0180,Dilemmas Families Face in Talking With Returning U.S. Military Service Members About Seeking Professional Help for Mental Health Issues,2014,4,2,Patricia North Gettings,Purdue
2014-0180,Dilemmas Families Face in Talking With Returning U.S. Military Service Members About Seeking Professional Help for Mental Health Issues,2014,4,3,Elizabeth Dorrance Hall,Purdue University
2014-0180,Dilemmas Families Face in Talking With Returning U.S. Military Service Members About Seeking Professional Help for Mental Health Issues,2014,4,4,Rebekah Pastor,Purdue U
2014-0181,The Effects of Regulatory Fit and Presentation Order of Health Messages in Countering Unhealthy Food Advertising's Influence on Attitudes and Intentions to Eat Healthily (Top Student Paper),2014,3,1,Su Lin Yeo,Singapore Management University
2014-0181,The Effects of Regulatory Fit and Presentation Order of Health Messages in Countering Unhealthy Food Advertising's Influence on Attitudes and Intentions to Eat Healthily (Top Student Paper),2014,3,2,May O. Lwin,Nanyang Technological U
2014-0181,The Effects of Regulatory Fit and Presentation Order of Health Messages in Countering Unhealthy Food Advertising's Influence on Attitudes and Intentions to Eat Healthily (Top Student Paper),2014,3,3,Ying-yi Hong,Nanyang Technological U
2014-0182,Digital Games in Laboratory Experiments: Controlling a Complex Stimulus Through Modding,2014,1,1,Malte Elson,University of Muenster
2014-0183,Object-Relation Mapping: A Method for Analyzing Phenomenal Assemblages of Play,2014,1,1,Jaime Banks,University of Toronto
2014-0184,Reterritorializing the Magic Circle,2014,1,1,Robert Mejia,SUNY Brockport
2014-0185,Playing for Keeps: Fraud in a Virtual Economy,2014,1,1,Joshua Andrew Clark,U of Southern California - Annenberg School for Communication
2014-0186,The Internet Gaming Disorder Scale,2014,3,1,Jeroen S Lemmens,U of Amsterdam
2014-0186,The Internet Gaming Disorder Scale,2014,3,2,Patti M. Valkenburg,U of Amsterdam
2014-0186,The Internet Gaming Disorder Scale,2014,3,3,Douglas Gentile,Iowa State U
2014-0187,Defecting From The Gutenberg Legacy: Employing Images to Test Knowledge Gaps,2014,3,1,Maria Elizabeth Grabe,Indiana U
2014-0187,Defecting From The Gutenberg Legacy: Employing Images to Test Knowledge Gaps,2014,3,2,Ozen Bas,Indiana University
2014-0187,Defecting From The Gutenberg Legacy: Employing Images to Test Knowledge Gaps,2014,3,3,Irene Ingeborg van Driel,Indiana U
2014-0188,Does Storytelling Help Adolescents to Process the News? Comparing Narrative News and Inverted Pyramid,2014,3,1,Katharina Emde,"Hanover U of Music, Drama and Media"
2014-0188,Does Storytelling Help Adolescents to Process the News? Comparing Narrative News and Inverted Pyramid,2014,3,2,Daniela M. Schluetz,"Hanover University of Music, Drama and Media"
2014-0188,Does Storytelling Help Adolescents to Process the News? Comparing Narrative News and Inverted Pyramid,2014,3,3,Christoph Klimmt,"Hannover University of Music, Drama, and Media"
2014-0189,"Moody News: The Impact of Collective Emotion Ratings on Online News Readers’ Attitudes, Memory, and Behavioral Intentions",2014,2,1,Jessica Gall Myrick,Indiana University
2014-0189,"Moody News: The Impact of Collective Emotion Ratings on Online News Readers’ Attitudes, Memory, and Behavioral Intentions",2014,2,2,Bartosz Wojtek Wojdynski,University of Georgia
2014-0190,Online News Diffusion Dynamics and Public Opinion Formation: A Case Study of ‘Controversy Over Judge’s Personal Opinion Expression on SNS’ in Korea,2014,3,1,Kyungmo Kim,Yonsei U
2014-0190,Online News Diffusion Dynamics and Public Opinion Formation: A Case Study of ‘Controversy Over Judge’s Personal Opinion Expression on SNS’ in Korea,2014,3,2,Young Min Baek,Yonsei U
2014-0190,Online News Diffusion Dynamics and Public Opinion Formation: A Case Study of ‘Controversy Over Judge’s Personal Opinion Expression on SNS’ in Korea,2014,3,3,Narae Kim,Yonsei U
2014-0191,Understanding Conditional Mediation Process of Online Incidental News Exposure Effects on Political Engagement,2014,2,1,Sung Woo Yoo,University of Texas at Austin
2014-0191,Understanding Conditional Mediation Process of Online Incidental News Exposure Effects on Political Engagement,2014,2,2,Homero Gil de Zuniga,U of Vienna
2014-0192,Metacommunication in Hurricane Katrina Teleconferences: ‘Reporting’ in the Construction of Problems,2014,2,1,Theresa R. Castor,U of Wisconsin - Parkside
2014-0192,Metacommunication in Hurricane Katrina Teleconferences: ‘Reporting’ in the Construction of Problems,2014,2,2,Mariaelena Bartesaghi,U of South Florida
2014-0193,Organizational Citizenship Behaviors as a Framing Conundrum,2014,2,1,Elissa N Arterburn,University of Oklahoma
2014-0193,Organizational Citizenship Behaviors as a Framing Conundrum,2014,2,2,Ryan S. Bisel,University of Oklahoma
2014-0194,The Structures of Interorganizational Communication Networks,2014,5,1,Andrew Nicholas Pilny,U of Illinois
2014-0194,The Structures of Interorganizational Communication Networks,2014,5,2,Michelle D. Shumate,Northwestern U
2014-0194,The Structures of Interorganizational Communication Networks,2014,5,3,Macarena Pena-y-Lillo,University of Illinois at Urbana-Champaign
2014-0194,The Structures of Interorganizational Communication Networks,2014,5,4,Yannick Atouba,Rutgers University
2014-0194,The Structures of Interorganizational Communication Networks,2014,5,5,Katherine R Cooper,University of Illinois Urbana Champaign
2014-0195,Emotion and Communication in the Workplace: Exploring Employees’ Emotional Experience and Communication Motives to Supervisors,2014,1,1,Moyi Jia,Monmouth University
2014-0196,100 Million Strong: A Case Study of Group Identification and Deindividualization on Imgur.com,2014,4,1,Jude Mikal,U of Utah
2014-0196,100 Million Strong: A Case Study of Group Identification and Deindividualization on Imgur.com,2014,4,2,Ronald E. Rice,U of California - Santa Barbara
2014-0196,100 Million Strong: A Case Study of Group Identification and Deindividualization on Imgur.com,2014,4,3,Robert G. Kent,U of Utah
2014-0196,100 Million Strong: A Case Study of Group Identification and Deindividualization on Imgur.com,2014,4,4,Bert Uchino,U of Utah
2014-0197,"Aggressive Language in Online Comments: Social Influence, Group Norms, and Effects of Anonymity",2014,1,1,Leonie Roesner,U of Duisburg-Essen
2014-0198,Social Media and Subcultures: The Role of Facebook Use in Subcultural Identity,2014,2,1,Katharine McGwin,University of Rhode Island
2014-0198,Social Media and Subcultures: The Role of Facebook Use in Subcultural Identity,2014,2,2,Yinjiao Ye,U of Rhode Island
2014-0199,"If I Had More Time, I’d Tell You Fewer Lies: The Effect of Technological Affordances on Online Dating Deception",2014,1,1,Catalina Laura Toma,University of Wisconsin-Madison
2014-0200,Who’s Watching Me?: Balancing Audience and Privacy Tensions on Social Network Sites,2014,4,1,Jessica Vitak,University of Maryland
2014-0200,Who’s Watching Me?: Balancing Audience and Privacy Tensions on Social Network Sites,2014,4,2,Stacy Blasiola,U of Illinois - Chicago
2014-0200,Who’s Watching Me?: Balancing Audience and Privacy Tensions on Social Network Sites,2014,4,3,Sameer Patil,Helsinki Institute for Information Technology
2014-0200,Who’s Watching Me?: Balancing Audience and Privacy Tensions on Social Network Sites,2014,4,4,Eden Litt,Northwestern U
2014-0201,Managing Privacy Boundaries Together: Exploring Individual and Group Privacy Management Strategies in Facebook,2014,3,1,Ralf Patrick De Wolf,VUB
2014-0201,Managing Privacy Boundaries Together: Exploring Individual and Group Privacy Management Strategies in Facebook,2014,3,2,Koen Willaert,VU U - Brussels
2014-0201,Managing Privacy Boundaries Together: Exploring Individual and Group Privacy Management Strategies in Facebook,2014,3,3,Jo Pierson,VU U - Brussels
2014-0202,Teens’ Concern for Privacy When Using Social Networking Sites: An Analysis of Socialization Agents and Relationships With Privacy-Protecting Behaviors,2014,2,1,Yang Feng,Southern Illinois U - Carbondale
2014-0202,Teens’ Concern for Privacy When Using Social Networking Sites: An Analysis of Socialization Agents and Relationships With Privacy-Protecting Behaviors,2014,2,2,Wenjing Xie,Southern Illinois U - Carbondale
2014-0203,Predicting Users’ Privacy Boundary Management Strategies on Facebook,2014,4,1,Qian Liu,City University of Hong Kong
2014-0203,Predicting Users’ Privacy Boundary Management Strategies on Facebook,2014,4,2,Ming YANG,City U of Hong Kong
2014-0203,Predicting Users’ Privacy Boundary Management Strategies on Facebook,2014,4,3,Mike Z. Yao,City U of Hong Kong
2014-0203,Predicting Users’ Privacy Boundary Management Strategies on Facebook,2014,4,4,Caixie Tu,City U of Hong Kong
2014-0204,An Information-Processing Model for Audiences’ Selections of Online Movies: Quantitative Versus Qualitative Bandwagon Effects,2014,3,1,Xuexin Xu,Nanyang Technological U
2014-0204,An Information-Processing Model for Audiences’ Selections of Online Movies: Quantitative Versus Qualitative Bandwagon Effects,2014,3,2,Xiaoming Hao,Nanyang Technological U
2014-0204,An Information-Processing Model for Audiences’ Selections of Online Movies: Quantitative Versus Qualitative Bandwagon Effects,2014,3,3,Younbo Jung,Nanyang Technological U
2014-0205,Permanently Entertained or Permanently Under Pressure? Effects of Intrinsic and Extrinsic Need Satisfaction on Media Enjoyment,2014,3,1,Leonard Reinecke,U of Mainz
2014-0205,Permanently Entertained or Permanently Under Pressure? Effects of Intrinsic and Extrinsic Need Satisfaction on Media Enjoyment,2014,3,2,Peter Vorderer,U of Mannheim
2014-0205,Permanently Entertained or Permanently Under Pressure? Effects of Intrinsic and Extrinsic Need Satisfaction on Media Enjoyment,2014,3,3,Katharina Knop,U of Mannheim
2014-0206,The Role of Habit and Emotional Regulation on Entertainment Video Selection,2014,1,1,Elif Ozkaya,Michigan State University
2014-0207,The Effects of Viewing Romantic Comedies on Relational Expectations and Satisfaction: A Social Comparison Approach,2014,1,1,Robin Nabi,U of California - Santa Barbara
2014-0208,What Happened to the Context? Extending the Integrated Model of Entertainment Consumption,2014,2,1,Katharina Hoelck,"iMinds - Digital Society, SMIT - Studies on Media, Information and Telecommunication, Vrije Universiteit Brussel"
2014-0208,What Happened to the Context? Extending the Integrated Model of Entertainment Consumption,2014,2,2,An Jacobs,VU U Brussels
2014-0209,The Matthew Effect or the Equalizing Effect? Mutual Causation and “Moderating Mediator” Relationships Between Media Use and Political Discussion,2014,1,1,Hyunjin Song,Ohio State University
2014-0210,News Coverage of Sexual Assault and Rape in the U.S. Military: From Tailhook to the Invisible War,2014,3,1,Sarah R. Stein,North Carolina State University
2014-0210,News Coverage of Sexual Assault and Rape in the U.S. Military: From Tailhook to the Invisible War,2014,3,2,Kristina Wilma Frances Bell,High Point University
2014-0210,News Coverage of Sexual Assault and Rape in the U.S. Military: From Tailhook to the Invisible War,2014,3,3,Ryan James Hurley,North Carolina State University
2014-0211,The Effects of Emotional and Rational News Appeals on Political Attitudes,2014,2,1,Fabian Ryffel,U of Zurich
2014-0211,The Effects of Emotional and Rational News Appeals on Political Attitudes,2014,2,2,Christian Schemer,University of Mainz
2014-0212,The Effects of Repetitive News Framing on Political Opinions Over Time,2014,4,1,Sophie Lecheler,U of Amsterdam / LSE
2014-0212,The Effects of Repetitive News Framing on Political Opinions Over Time,2014,4,2,Mario Keer,"Netherlands Organisation for Applied Scientific Research, TNO"
2014-0212,The Effects of Repetitive News Framing on Political Opinions Over Time,2014,4,3,Regula Haenggli,U of Fribourg
2014-0212,The Effects of Repetitive News Framing on Political Opinions Over Time,2014,4,4,Andreas Schuck,U of Amsterdam
2014-0213,Differentiating the Psychological Mechanism of Framing and Priming: Testing Competing Explanations of Accessibility and Applicability,2014,1,1,Yang Liu,City University of Hong Kong
2014-0214,Diversity of European Information Cultures as Explanation for Varying Efficacy of ICT Policies,2014,1,1,Ursula Maier-Rabler,ICT and S Center / U of Salzburg
2014-0215,"Corporate Governance of China’s Media: History, Logic, and Framework",2014,1,1,QI YIN,Xiamen University
2014-0216,Three Network Convergence and OTT TV Development in China:,2014,2,1,Richard WS Wu,U of Hong Kong
2014-0216,Three Network Convergence and OTT TV Development in China:,2014,2,2,Grace L K Leung,Chinese U - Hong Kong
2014-0217,Can States Regulate Media Ecosystems Amid Globalization and Convergence Trends? The Flemish ‘Signal Integrity’ Case,2014,2,1,Hilde Dy Van den Bulck,U of Antwerp
2014-0217,Can States Regulate Media Ecosystems Amid Globalization and Convergence Trends? The Flemish ‘Signal Integrity’ Case,2014,2,2,Karen Donders,VU U - Brussels
2014-0218,Paranoid Politics: Visual Communication in Right-Wing Populist Political Poster Advertising,2014,2,1,Franziska Marquart,U of Vienna
2014-0218,Paranoid Politics: Visual Communication in Right-Wing Populist Political Poster Advertising,2014,2,2,Joan Ramon Rodriguez-Amat,U of Vienna
2014-0219,Political Cartoons in Social Media Age: Visual Narratives and Framing of Syrian Revolution on Facebook,2014,3,1,Hyunjin Seo,U of Kansas
2014-0219,Political Cartoons in Social Media Age: Visual Narratives and Framing of Syrian Revolution on Facebook,2014,3,2,Goran Sabah Ghafour,U of Kansas
2014-0219,Political Cartoons in Social Media Age: Visual Narratives and Framing of Syrian Revolution on Facebook,2014,3,3,Ren-Whei Joanna Harn,U of Kansas
2014-0220,Different Ways of Seeing Political Depictions: A Quantitative-Qualitative Analysis Using Q Methodology,2014,2,1,Katharina Lobinger,U of Bremen
