Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2009-0317,Correlating a Motivation Activation Measure With Media Preference,7,5,Sungkyoung Lee,Indiana U
2009-0317,Correlating a Motivation Activation Measure With Media Preference,7,6,Bridget Rubenking,Indiana University
2009-0317,Correlating a Motivation Activation Measure With Media Preference,7,7,Ock Tae Kim,Indiana U
2009-0318,Creating a Culturally Grounded HIV/AIDS Family Stigma Communication Scale,1,1,Khadidiatou Ndiaye,Michigan State U
2009-0319,Creating a Media Policy Agenda for the Digital Generation,1,1,Kathryn C. Montgomery,American U
2009-0320,Creating Transnational Popular Culture Genres: The 60-Year Rise of the Telenovela,1,1,Joseph D. Straubhaar,U of Texas - Austin
2009-0321,Creating wise global citizens: Using Dervins Sense-Making Methodology to understand transformative learning in higher education,1,1,Patricia Kelly,University of Tasmania
2009-0322,Creative Journalism: What Do Print Journalists Think?,2,1,Janet Michelle Fulton,U of Newcastle
2009-0322,Creative Journalism: What Do Print Journalists Think?,2,2,Phillip McIntyre,"University of Newcastle, Australia"
2009-0323,Creative Processes for Health Communication: Entertainment-Education Collaboration,2,1,Martine P.A. Bouman,Center for Media and Health
2009-0323,Creative Processes for Health Communication: Entertainment-Education Collaboration,2,2,William J. Brown,Regent U
2009-0324,Crisis Response Effectiveness: Methodological Considerations for Advancement in Empirical Investigation Into Response Impact,3,1,Tomasz Antoni Fediuk,Illinois State U
2009-0324,Crisis Response Effectiveness: Methodological Considerations for Advancement in Empirical Investigation Into Response Impact,3,2,Kristin M. Pace,Illinois State Uiversity
2009-0324,Crisis Response Effectiveness: Methodological Considerations for Advancement in Empirical Investigation Into Response Impact,3,3,Isabel C. Botero,Illinois State U
2009-0325,Critical pedagogy and student self-reflexivity: Facilitating with Dervins Sense-Making Methodology,1,1,John W. Higgins,Menlo College
2009-0326,Critical Theory of Information and Communication Technologies & Society (ICT&S) as Keyword in Communication Technology Research,1,1,Christian Fuchs,U of Salzburg
2009-0327,Cross-Cultural Comparison of TPB: A Comparison of Americans and Koreans in the Context of Organ Donation,2,1,Doshik Yun,Michigan State U
2009-0327,Cross-Cultural Comparison of TPB: A Comparison of Americans and Koreans in the Context of Organ Donation,2,2,Hee Sun Park,Michigan State U
2009-0328,Cross-Cultural Differences in Approach-Avoidance Communication in South Korea and the U.S.,1,1,Rebecca Merkin,Baruch College - CUNY
2009-0329,Crossing the Line: Spatial Representations and Metaphors in the Discourse of Israeli Military Refuseniks,1,1,Oren Livio,U of Pennsylvania
2009-0330,CSR & Reputation,1,1,Mark Eisenegger,U of Zurich
2009-0331,CSR Rhetoric,1,1,Oyvind Ihlen,U of Oslo
2009-0332,Cultivation Theory and Cultural Models of Romantic Relationships,3,1,Kristen Allison,U of Alabama
2009-0332,Cultivation Theory and Cultural Models of Romantic Relationships,3,2,David R. Roskos-Ewoldsen,Ohio State U
2009-0332,Cultivation Theory and Cultural Models of Romantic Relationships,3,3,Nancy Rhodes,IUPUI
2009-0333,Cultivation Theory Revisited: The Impact of Childhood Television Viewing Levels on Social Reality Beliefs and Construct Accessibility in Adulthood,1,1,Karyn E. Riddle,U of Wisconsin - Madison
2009-0334,Cultural Adaptation and Ethnic Online Communities: A Study of Chinese Sojourners in the U. S.,2,1,Nan Ke,University of Illinois at Chicago
2009-0334,Cultural Adaptation and Ethnic Online Communities: A Study of Chinese Sojourners in the U. S.,2,2,Hui-Ching Chang,U of Illinois - Chicago
2009-0335,"Cultural Differences in the Relationships Among Face Needs, Avoidance, and Confrontation",3,1,Wonsun Kim,Michigan State U
2009-0335,"Cultural Differences in the Relationships Among Face Needs, Avoidance, and Confrontation",3,2,Xiaowen Guan,University of St. Thomas
2009-0335,"Cultural Differences in the Relationships Among Face Needs, Avoidance, and Confrontation",3,3,Hee Sun Park,Michigan State U
2009-0336,Cultural Heritage and Public Relations: How Museums Establish Relationships With Their Local Community,1,1,Paul Capriotti,U Rovira Virgili
2009-0337,Cultural Participation and Stronger Community Life: Multilevel Analysis of Participation in Community Organizations and Cultural Events as an Indicator of Strong Community Belonging and Local Storytelling Network,1,1,Yujung Nam,U of Southern California
2009-0338,Cultural Studies: A (Still) Progressive Project to Challenge Power or an Anachronistic Project Unwittingly in the Service of Power?,1,1,Ferruh Yilmaz,Tulane University
2009-0339,Cultural Terms for Communication: A Conceptual Framework and Literature,1,1,Donal Carbaugh,U of Massachusetts
2009-0340,Culture and Self-Expression in Online Social Networking: An Examination of Self-Construals on Facebook,3,1,David Christopher DeAndrea,
2009-0340,Culture and Self-Expression in Online Social Networking: An Examination of Self-Construals on Facebook,3,2,Allison Soo-Jung Shaw,Michigan State U
2009-0340,Culture and Self-Expression in Online Social Networking: An Examination of Self-Construals on Facebook,3,3,Timothy R. Levine,Michigan State U
2009-0341,Culture From Below: The Role of Polytechnics in the Establishment of Media Studies in the UK,1,1,Paddy Scannell,U of Michigan
2009-0342,Cyberculture and the Construction of Antilanguage,1,1,Kalen Mary Ann Churcher,Niagara U
2009-0343,Cyber Emotions: The Challenges of Individual and Collective Emotions in Cyberspace,1,1,Arvid Kappas,Jacobs U - Bremen
2009-0344,Daniel Henny Syndrome: Media Representation of the Mixed-Blood in Korea,1,1,Eun-Jeong Han,Washington State U
2009-0345,Databases as Communication Devices,1,1,Geof Bowker,Santa Clara University
2009-0346,Data Tracking and Error Analysis as Tools for Understanding Children's Literacy Learning,2,1,Carla C.E. Fisher,Sesame Workshop
2009-0346,Data Tracking and Error Analysis as Tools for Understanding Children's Literacy Learning,2,2,Glenda Revelle,Sesame Workshop
2009-0347,Death at Broadcasting House,1,1,Staffan Ericson,Södertörns Högskola
2009-0348,Debating With YouTube: Examining the Effects of a Targeted Debate Message on the Intended Audience,2,1,Mitchell S. McKinney,U of Missouri - Columbia
2009-0348,Debating With YouTube: Examining the Effects of a Targeted Debate Message on the Intended Audience,2,2,Lesile A. Rill,U of Missouri - Columbia
2009-0349,Decomposing Media Influence on Adolescents Smoking Intentions: The Mediating Role of Perceived Descriptive and Injunctive Norms,2,1,Xiaoli Nan,U of Maryland
2009-0349,Decomposing Media Influence on Adolescents Smoking Intentions: The Mediating Role of Perceived Descriptive and Injunctive Norms,2,2,Xiaoquan Zhao,George Mason U
2009-0350,Deconvergence: A Shifting Business Trend in the Digital Media Industries,1,1,Dal Yong Jin,Simon Fraser U
2009-0351,Defending Broadcasting as a Public Service Principal in an On-Demand Media World,1,1,Paddy Scannell,U of Michigan
2009-0352,Defending (Some Kind of) Aesthetic Autonomy,1,1,David Hesmondhalgh,U of Leeds
2009-0353,Defining Journalism and Measuring Journalistic Change,2,1,Maja Malik,U of Munster
2009-0353,Defining Journalism and Measuring Journalistic Change,2,2,Armin Scholl,U Münster
2009-0354,Defining Media Enjoyment as the Satisfaction of Intrinsic Needs,4,1,Ron Tamborini,Michigan State U
2009-0354,Defining Media Enjoyment as the Satisfaction of Intrinsic Needs,4,2,Nicholas David Bowman,Young Harris College
2009-0354,Defining Media Enjoyment as the Satisfaction of Intrinsic Needs,4,3,Allison L. Eden,Michigan State U
2009-0354,Defining Media Enjoyment as the Satisfaction of Intrinsic Needs,4,4,Matthew Grizzard,Michigan State U
2009-0355,Defining Sexual Concurrency Before We Try to Prevent It: An Arrival at the Categorical Concept of Walking Around Outside in Central Mozambique,5,1,Rajiv N. Rimal,Johns Hopkins U
2009-0355,Defining Sexual Concurrency Before We Try to Prevent It: An Arrival at the Categorical Concept of Walking Around Outside in Central Mozambique,5,2,Emily Susan Holman,
2009-0355,Defining Sexual Concurrency Before We Try to Prevent It: An Arrival at the Categorical Concept of Walking Around Outside in Central Mozambique,5,3,Maria Elena Figueroa,Johns Hopkins University
2009-0355,Defining Sexual Concurrency Before We Try to Prevent It: An Arrival at the Categorical Concept of Walking Around Outside in Central Mozambique,5,4,Patricia Poppe,Johns Hopkins University
2009-0355,Defining Sexual Concurrency Before We Try to Prevent It: An Arrival at the Categorical Concept of Walking Around Outside in Central Mozambique,5,5,Rosa Acevedo Said,Johns Hopkins U
2009-0356,Defining Socioeconomic and Social Class: Explicating the Use of Keywords in International Communication Research,1,1,LaKesha Graham,Rockhurst University
2009-0357,Deliberative and Participatory Democracy? Ideological Strength and the Processes Leading From Deliberation to Political Engagement,3,1,Magdalena E. Wojcieszak,IE University
2009-0357,Deliberative and Participatory Democracy? Ideological Strength and the Processes Leading From Deliberation to Political Engagement,3,2,Young Min Baek,U of Pennsylvannia
2009-0357,Deliberative and Participatory Democracy? Ideological Strength and the Processes Leading From Deliberation to Political Engagement,3,3,Michael X. Delli Carpini,U of Pennsylvania - Annenberg School for Communication
2009-0358,Deliberative Democracy and Inequality: Two Cheers for Enclave Deliberation Among the Disempowered,3,1,Chad Raphael,Santa Clara U
2009-0358,Deliberative Democracy and Inequality: Two Cheers for Enclave Deliberation Among the Disempowered,3,2,"Allen S. Hammond, Jr.",Santa Clara University School of Law
2009-0358,Deliberative Democracy and Inequality: Two Cheers for Enclave Deliberation Among the Disempowered,3,3,Christopher Karpowitz,Brigham Young University
2009-0359,"Deliberative Strategy ""On the Fly""",1,1,Christine Iacobucci,Wells College
2009-0360,Democratization and Media Opening in Brazil: TV Globo's Coverage of Five Presidential Elections,1,1,Mauro Pereira Porto,Tulane U
2009-0361,Demonstrating Difference in Ethnographic Studies of Communication,2,1,Donal Carbaugh,U of Massachusetts
2009-0361,Demonstrating Difference in Ethnographic Studies of Communication,2,2,Brion van Over,U of Massachusetts
2009-0362,Deregulation is a Feminist Issue: The National Organizations for Women and the Fight Against Media Consolidation,1,1,Allison Perlman,New Jersey Institute of Technology/Rutgers-Newark
2009-0363,Description and Prediction: Understanding Global Communication,1,1,John C. Merrill,University of Missouri
2009-0364,Designing e-Health Applications for Low Health Literate Parents: Building Parenting Capacities to Combat Childhood Obesity,4,1,Michael S. Mackert,U of Texas - Austin
2009-0364,Designing e-Health Applications for Low Health Literate Parents: Building Parenting Capacities to Combat Childhood Obesity,4,2,Leeann Kahlor,
2009-0364,Designing e-Health Applications for Low Health Literate Parents: Building Parenting Capacities to Combat Childhood Obesity,4,3,Diane Tyler,U of Texas - Austin
2009-0364,Designing e-Health Applications for Low Health Literate Parents: Building Parenting Capacities to Combat Childhood Obesity,4,4,Jamie Gustafson,"The University of Texas at Austin, Department of Advertising"
2009-0365,Designing Location-Based Mobile Games: The CityExplorer Case Study,5,1,Sebastian Matyas,"University of Bamberg, Germany"
2009-0365,Designing Location-Based Mobile Games: The CityExplorer Case Study,5,2,Christian Matyas,"University of Bamberg, Germany"
2009-0365,Designing Location-Based Mobile Games: The CityExplorer Case Study,5,3,Hiroko Mitarai,"Keio University, Japan"
2009-0365,Designing Location-Based Mobile Games: The CityExplorer Case Study,5,4,Peter Kiefer,"University of Bamberg, Germany"
2009-0365,Designing Location-Based Mobile Games: The CityExplorer Case Study,5,5,Christoph Schlieder,U of Bramberg
2009-0366,Designing online public spheres in the context of Web 2.0: Web design metatheory and practice using Dervins Sense-Making Methodology,1,1,David J. Schaefer,Franciscan U - Steubenville
2009-0367,Determinants of Healthcare Web Portals Continued Usage: An Empirical Examination With Satisfaction and Trust,3,1,Pallavi Rao,Nanyang Technological University
2009-0367,Determinants of Healthcare Web Portals Continued Usage: An Empirical Examination With Satisfaction and Trust,3,2,Yin-Leng Theng,Nanyang Technological U
2009-0367,Determinants of Healthcare Web Portals Continued Usage: An Empirical Examination With Satisfaction and Trust,3,3,Shalini Chandra,nanyang technological university
2009-0368,Determinants of Risk Perception on Internet Piracy,2,1,Siyoung Chung,National University of Singapore
2009-0368,Determinants of Risk Perception on Internet Piracy,2,2,Hichang Cho,National U - Singapore
2009-0369,"Developing a Publics-Driven, Emotion-Based Conceptualization in Crisis Communication: Final Stage Testing of the Integrated Crisis Mapping (ICM) Model",3,1,Yan Jin,Virginia Commonwealth U
2009-0369,"Developing a Publics-Driven, Emotion-Based Conceptualization in Crisis Communication: Final Stage Testing of the Integrated Crisis Mapping (ICM) Model",3,2,Augustine Pang,Nanyang Technological U
2009-0369,"Developing a Publics-Driven, Emotion-Based Conceptualization in Crisis Communication: Final Stage Testing of the Integrated Crisis Mapping (ICM) Model",3,3,Glen T. Cameron,U of Missouri
2009-0370,Dialogic--Paralogic--Mythologic: There and Back,1,1,Elena Nikitina,SAGE Publications
2009-0371,"Diamonds on a Jeweler's Felt: Sincerity, Irony, and Utopia in Emo and Mumblecore",1,1,Justin Horton,
2009-0372,"Different News Media, Different News Seeking Behaviors: Identifying College Students Patterns of News Media Use",2,1,Gregory J. Hoplamazian,Ohio State
2009-0372,"Different News Media, Different News Seeking Behaviors: Identifying College Students Patterns of News Media Use",2,2,John Christian Feaster,U of Richmond
2009-0373,Different Strokes: Comparing Girl-on-Girl and Dyke Cyberporn,1,1,Adrienne Shaw,U of Pennsylvania
2009-0374,Diffusion and Usage of E-Mail in a Grassroots Community Organization,2,1,Sharon M. Shafrir,Cornell U
2009-0374,Diffusion and Usage of E-Mail in a Grassroots Community Organization,2,2,Y. Connie Yuan,Cornell U
2009-0375,Diffusion of Innovations: Integration and Media-Related Extensions of This Communication Keyword,1,1,Ronald E. Rice,U of California - Santa Barbara
2009-0376,Digital Divide Research,1,1,Jan A. G. M. Van Dijk,U of Twente / Cubicus / GW / CW
2009-0377,Digital (In)Justice: Mediating Sex Panic and Online Predation,1,1,Bradley Houston Lane,Indiana University
2009-0378,Digital Media and Computer-Mediated Communication Effects on Meaningful Educational Contexts Simulation,2,1,Irina Nickolaevna Rozina,RCA - Russian Communication Association
2009-0378,Digital Media and Computer-Mediated Communication Effects on Meaningful Educational Contexts Simulation,2,2,Victoria I. Tuzlukova,"Sultan Qaboos University, Oman"
2009-0379,Digital Media and the Transformation of Consumer Culture,1,1,Joseph Turow,U of Pennsylvania
2009-0380,"Digital Media, Modern Democracy, and Our Truncated National Debate",1,1,Ernest J. Wilson III,U of Southern California
2009-0381,Digital Storytelling as Participatory Media Practice for Empowerment: The Case of the Chinese Immigrants in the San Gabriel Valley,1,1,Ying Li,U of Macau
2009-0382,"Digital Terrestrial Television in Italy 5 Years On: Information Society Discourse, Market Realities",1,1,Alessandro D'Arma,U of Westminster
2009-0383,"Digitisation, Multiplatform Productions, and Audience Reception",1,1,Goran Bolin,Sodertorn U
2009-0384,Dilemmatic Spaces in Qualitative Research: Lessons in Social Interaction From Fieldwork Experiences in India,1,1,Suchitra Shenoy,DePaul University
2009-0385,Dimension of Information Density and Cognitive Load,2,1,Ya Gao,Indiana U
2009-0385,Dimension of Information Density and Cognitive Load,2,2,Annie Lang,Indiana U
2009-0386,Disambiguating the Context: The Interpretation of Utterances as Components of Activities,1,1,Robert E. Sanders,SUNY - Albany
2009-0387,Disciplining Popular Culture: National Anxieties and Gypsy/Romany Music,1,1,Alina Haliliuc,University of Iowa
2009-0388,Disciplining the Journal: Journaling a Discipline,3,1,Stephanie J. Fox,Simon Fraser U
2009-0388,Disciplining the Journal: Journaling a Discipline,3,2,Consuelo Vasquez,U de Montreal
2009-0388,Disciplining the Journal: Journaling a Discipline,3,3,Francois Cooren,U de Montreal
2009-0389,Disciplining the Performances of Electronic Media,1,1,Espen Ytreberg,U of Oslo
2009-0390,Discourse as a Key Term in Language and Social Interaction,1,1,Karen Tracy,U of Colorado
2009-0391,Discourse as a Key Term in Rhetoric and Political Communication,1,1,Rob Asen,University of Wiscosin
2009-0392,Discourse as Object of and Approach to Study,1,1,Douglas Vincent Porpora,Drexel U
2009-0393,"Discourse, Control, and Resistance: Constructing Identity in the National Park Service",1,1,Amy Pearson,Arizona State U
2009-0394,"Discourse, Media, and Power",1,1,Lilie Chouliaraki,London School of Economics and Political Science
2009-0395,"Discourses, Imagination, and Material Realities: Children in the United States and China Talk About Work",3,1,Brenda L. Berkelaar,Purdue U
2009-0395,"Discourses, Imagination, and Material Realities: Children in the United States and China Talk About Work",3,2,Lorraine G. Kisselburgh,Purdue U
2009-0395,"Discourses, Imagination, and Material Realities: Children in the United States and China Talk About Work",3,3,Patrice M. Buzzanell,Purdue U
2009-0396,Discourses of Diversity in Irish Broadcasting,1,1,Gavan Titley,Centre for Media Studies
2009-0397,Discourses of Oneness Versus Discourses of Particularity: Global Identity Politics of World News Slideshows,1,1,Anna Roosvall,Örebro University
2009-0398,Discourses on the Down Low: The Mediated Construction of an HIV/AIDS Policy Problem,1,1,Riley Snorton,U of Pennsylvania
2009-0399,Discourse Structuration in Practitioner Accounts of the Normative Practices of Informed Consent to Treatment: (Re)producing the Discourse of Liability,1,1,James O. Olufowote,Boston College
2009-0400,Discourse Swings in Understanding Audiences: Case Studies on Hollywoods Co-Optation of Activity as Emergent Discourse,1,1,CarrieLynn D. Reinhard,Roskilde U
2009-0401,Discursive Strategies of Gender Mainstreaming: Essentialism in International Technology Policy,2,1,Victoria Newsom,
2009-0401,Discursive Strategies of Gender Mainstreaming: Essentialism in International Technology Policy,2,2,Lara B. Lengel,Bowling Green State U
2009-0402,"Discussing Measures of Political Discussion: An Evaluation of the Measurement of Network Size, Agreement, and Disagreement and Implications for Inferences",3,1,"William P. Eveland, Jr.",Ohio State U
2009-0402,"Discussing Measures of Political Discussion: An Evaluation of the Measurement of Network Size, Agreement, and Disagreement and Implications for Inferences",3,2,Myiah Hutchens Hively,Ohio State U
2009-0402,"Discussing Measures of Political Discussion: An Evaluation of the Measurement of Network Size, Agreement, and Disagreement and Implications for Inferences",3,3,Alyssa Morey,The Ohio State University
2009-0403,(Dis)Embodied Practices of Identity Production: Race at 3D Intersections of SecondLife,1,1,Radhika Gajjala,Bowling Green State U
2009-0404,Disneyland Paris: A Case Analysis Demonstrating How Glocalization Works,1,1,Jonathan Matusitz,U of Central Florida
2009-0405,Dispositional Fear of Social Isolation and Willingness to Self-Censor: A Cross-Cultural Test of Spiral of Silence Theory,3,1,Jorg Matthes,U of Zurich
2009-0405,Dispositional Fear of Social Isolation and Willingness to Self-Censor: A Cross-Cultural Test of Spiral of Silence Theory,3,2,Andrew F. Hayes,Ohio State U
2009-0405,Dispositional Fear of Social Isolation and Willingness to Self-Censor: A Cross-Cultural Test of Spiral of Silence Theory,3,3,Fei Chris Shen,City University of Hong Kong
2009-0406,"Dissenters Not Allowed: The Interplay of Nationalism, Dogmatism, and Social Identity in Nation-Hate Communication Contexts",2,1,Khaled A. G. Nasser,Louisiana State University
2009-0406,"Dissenters Not Allowed: The Interplay of Nationalism, Dogmatism, and Social Identity in Nation-Hate Communication Contexts",2,2,Gennadi Gevorgyan,Louisiana State U
2009-0407,Distinguishing Ads and News Effects in Multiple Wave Panel Studies,1,1,Chappell H. Lawson,
2009-0408,Distorting Genetic Research About Cancer: From Bench Science to Press Release to Published News,3,1,Jean Brechman,U of Pennsylvania
2009-0408,Distorting Genetic Research About Cancer: From Bench Science to Press Release to Published News,3,2,Chul-joo Lee,U of Pennsylvania
2009-0408,Distorting Genetic Research About Cancer: From Bench Science to Press Release to Published News,3,3,Joseph N. Cappella,U of Pennsylvania
2009-0409,Disturbing News Disturbing Affects,1,1,Virginia Anne Nightingale,U of Western Sydney
2009-0410,Diverse Directions: Managing Diversity Media Policy in Finnish and Swedish Public Service Broadcasting,2,1,Karina Horsti,U of Helsinki
2009-0410,Diverse Directions: Managing Diversity Media Policy in Finnish and Swedish Public Service Broadcasting,2,2,Gunilla Hultén,"Dept. of Journalism, Media and Communication, Stockholm University"
2009-0411,"Diversity Management, Inc.: The Politics of Difference in Business Publishing",1,1,Vincent Doyle,IE U
2009-0412,Doctor-Physician Communication in China: Cultural and Social Change in the Transition From Traditional Medicine to Western Medicine,1,1,Qian Wang,Purdue U
2009-0413,Doctrine in Decay: The Postobjectivity Vacuum in Journalism,1,1,Rodney Evan Tiffen,U of Sydney
2009-0414,Does a Code of Ethics of a Public Relations Firm Make a Difference?,3,1,Eyun-Jung Ki,U of Alabama
2009-0414,Does a Code of Ethics of a Public Relations Firm Make a Difference?,3,2,Hong-Lim Choi,U of Iowa
2009-0414,Does a Code of Ethics of a Public Relations Firm Make a Difference?,3,3,Jonghyuk Lee,U of Iowa
2009-0415,Does Humor Attenuate Hostility? A Comparison of Hostile Media Perceptions of News and Late-Night Comedy,4,1,Laura M. Arpan,Florida State U
2009-0415,Does Humor Attenuate Hostility? A Comparison of Hostile Media Perceptions of News and Late-Night Comedy,4,2,Beom Jun Bae,Florida State U
2009-0415,Does Humor Attenuate Hostility? A Comparison of Hostile Media Perceptions of News and Late-Night Comedy,4,3,Yen-Shen Chen,Florida State U
2009-0415,Does Humor Attenuate Hostility? A Comparison of Hostile Media Perceptions of News and Late-Night Comedy,4,4,Gary Harold Greene,Florida State U
2009-0416,Does Ownership Matter? - How Foreign News Is Covered by Private and Public TV,5,1,Joseph M. Chan,Chinese U - Hong Kong
2009-0416,Does Ownership Matter? - How Foreign News Is Covered by Private and Public TV,5,2,Francis L. F. Lee,Chinese U - Hong Kong
2009-0416,Does Ownership Matter? - How Foreign News Is Covered by Private and Public TV,5,3,Angie Nguyen Vu,University of Zurich
2009-0416,Does Ownership Matter? - How Foreign News Is Covered by Private and Public TV,5,4,Juergen Wilke,Johannes Gutenberg U
2009-0416,Does Ownership Matter? - How Foreign News Is Covered by Private and Public TV,5,5,Baohua Zhou,Journalism School of Fudan U
2009-0417,Does the Personality Strength Scale Actually Identify Opinion Leaders?,1,1,René Jainsch,Dresden U of Technology
2009-0418,Does the Trait-Frame Matter? An Investigation of the Interactions Between Behavioral Inhibition/Approach Systems and Message Framing on Health Message Processing,2,1,Weirui Wang,Pennsylvania State U
2009-0418,Does the Trait-Frame Matter? An Investigation of the Interactions Between Behavioral Inhibition/Approach Systems and Message Framing on Health Message Processing,2,2,Rachel A. Smith,Pennsylvania State U
2009-0419,Does Watching Television Affect Your Fear of Illness? A Cultivation Analysis,1,1,Jan Van Mierlo,U of Hasselt
2009-0420,Do Fans Own Digital Comic Books?: Examining the Copyright and Intellectual Property Attitudes of Comic Book Fans,2,1,J. Richard Stevens,U of Colorado - Boulder
2009-0420,Do Fans Own Digital Comic Books?: Examining the Copyright and Intellectual Property Attitudes of Comic Book Fans,2,2,Christopher Bell,University of Colorado at Boulder
2009-0421,Dolly and Van Damme in Malawi,1,1,Jonathan Alan Gray,"University of Wisconsin, Madison"
2009-0422,Do Men and Women Read News Differently? Effects of Story Structure on Cognitive Processing,2,1,Miglena Mantcheva Sternadori,U of South Dakota
2009-0422,Do Men and Women Read News Differently? Effects of Story Structure on Cognitive Processing,2,2,Kevin Wise,U of Missouri
2009-0423,Domesticated Mediatization?,1,1,Maren Hartmann,U of the Arts
2009-0424,"Domesticating Diversity, Negotiating Feminism: The Liberal Capitalist Public Sphere of ""The View""",1,1,Rebecca Jurisz,University of Minnesota
2009-0425,Domesticating Vacations: Containing Sex and Gender in Postwar Magazine Narratives,1,1,Richard K. Popp,Louisiana State U
2009-0426,Domestication of Foreign Television News,3,1,Agnieszka Magdalena Stepinska,Adam Mickiewicz U
2009-0426,Domestication of Foreign Television News,3,2,Rasha Kamhawi,U of Florida
2009-0426,Domestication of Foreign Television News,3,3,Jacques Alkalai Wainberg,Catholic U - Porto Alegre
2009-0427,"Dont Call Us That, Something, Waiji Xinniang: A Cultural and Semiotic Analysis of Perceptions of the Foreign Bride Phenomenon in Taiwan",1,1,Todd L. Sandel,U of Oklahoma
2009-0428,"""Dont Interfere, They Will Fuck Up By Themselves"": Questions of Genre Hybridization, Authenticity, and Ethics in Reality Television",1,1,Jelle Mast,U of Antwerp
2009-0429,Dont Sit Next to Girls! The Challenges of Fostering Tolerance via Prosocial TV Programming,2,1,Marie-Louise Mares,U of Wisconsin - Madison
2009-0429,Dont Sit Next to Girls! The Challenges of Fostering Tolerance via Prosocial TV Programming,2,2,Emily Acosta,U of Wisconsin - Madison
2009-0430,Do Regulators Have Identities? Cultural Identity and Studies of Regulatory Culture,1,1,Vicki Mayer,Tulane U
2009-0431,Do Superdiffusers Argue Differently? An Analysis of Argumentation Style Based on Diffusion Ability,6,1,Christopher John Carpenter,Michigan State U
2009-0431,Do Superdiffusers Argue Differently? An Analysis of Argumentation Style Based on Diffusion Ability,6,2,Michael R. Kotowski,U of Tennessee
2009-0431,Do Superdiffusers Argue Differently? An Analysis of Argumentation Style Based on Diffusion Ability,6,3,Franklin J. Boster,Michigan State U
2009-0431,Do Superdiffusers Argue Differently? An Analysis of Argumentation Style Based on Diffusion Ability,6,4,Kyle R. Andrews,Northern Illinois University
2009-0431,Do Superdiffusers Argue Differently? An Analysis of Argumentation Style Based on Diffusion Ability,6,5,Kim B. Serota,Michigan State U
2009-0431,Do Superdiffusers Argue Differently? An Analysis of Argumentation Style Based on Diffusion Ability,6,6,Allison Soo-Jung Shaw,Michigan State U
2009-0432,Double Blackmails and Dark Alleys: How Large Swaths of the Western Left Get Iran Wrong,1,1,Danny Postel,Activist Author
2009-0433,"""Do You Like Those Sweetie?"" Parental Responsibility vs. the Child's Autonomy in CD Patients' Mealtime Talk",2,1,Hedwig Te Molder,Wageningen U
2009-0433,"""Do You Like Those Sweetie?"" Parental Responsibility vs. the Child's Autonomy in CD Patients' Mealtime Talk",2,2,Mario Veen,Wageningen U
2009-0434,Drinking as Communication in Russian Culture,1,1,Elena Khatskevich,"U of Massachusetts, Amherst"
2009-0435,Dudes for Sarah!: Sportin and Courtin Election Affect(ions),1,1,Joy V. Fuqua,CUNY - Queens College
2009-0436,Dying for Our Sins: Christian Salvation Rhetoric in Celebrity Colonialism,1,1,Spring-Serenity Duvall,Indiana U
2009-0437,Dynamics of Processing Emotional Political Ads,4,1,Zheng Joyce Wang,Ohio State U
2009-0437,Dynamics of Processing Emotional Political Ads,4,2,Alyssa Morey,The Ohio State University
2009-0437,Dynamics of Processing Emotional Political Ads,4,3,Jatin Srivastava,Ohio State U
2009-0437,Dynamics of Processing Emotional Political Ads,4,4,April Kruczkowski,The Ohio State University
2009-0438,Earnestly Ironic: Viral Videos for Action,1,1,Amber Day,Bryant University
2009-0439,"East Side, West Side, But Not Worldwide: The Politics of Asian Crossover in Hip-Hop Music",1,1,Myra Susan Washington,U of Illinois Urbana-Champaign
2009-0440,Eating Their Young: A Problematic Integration Approach to Understanding Hospital-Based Nurses' Experience and Management of Conflict,1,1,LaKesha Nichole Anderson,George Mason University
2009-0441,Economic Communication: Effects of Political Campaign Advertisements on Personal Financial Evaluations,1,1,Rosanne M. Scholl,Louisiana State U
2009-0442,Economic News Coverage and Economic Perceptions,1,1,Marko Bachl,U of Hohenheim
2009-0443,E-Democracy Writ Small: The Impact of the Internet on Citizen Access to Local,2,1,R. Kelly Garrett,Ohio State U
2009-0443,E-Democracy Writ Small: The Impact of the Internet on Citizen Access to Local,2,2,Michael J. Jensen,"University of California, Irvine"
2009-0444,Educationally/Insufficient? An Analysis of the Availability and Educational Quality of Childrens E/I Programming,3,1,Barbara J. Wilson,U of Illinois - Urbana-Champaign
2009-0444,Educationally/Insufficient? An Analysis of the Availability and Educational Quality of Childrens E/I Programming,3,2,Dale Kunkel,U of Arizona
2009-0444,Educationally/Insufficient? An Analysis of the Availability and Educational Quality of Childrens E/I Programming,3,3,Kristin L. Drogos,U of Illinois - Urbana-Champaign
2009-0445,"Education, Mobile Phone Use, and Production Decisions: A Rural Case Study in Peru",1,1,Aileen Agüero,Instituto de Estudios Peruanos
2009-0446,Edward Hopper Goes to the Net: Media Aesthetics and Visitor Analytics of an Online Art Museum Exhibition,2,1,Nicole Smith Dahmen,Louisiana State Unviersity
2009-0446,Edward Hopper Goes to the Net: Media Aesthetics and Visitor Analytics of an Online Art Museum Exhibition,2,2,Suzanne Sarraf,National Gallery of Art
2009-0447,"Effectiveness of Media Interventions to Prevent HIV, 1986-2006: A Meta-Analysis",6,1,Leslie Snyder,U of Connecticut
