Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2008-0256,Community on the Walls: How Public Murals Can Affect Intergroup Relations in a Shared Neighborhood,1,1,Charlotte Lapsansky,U of Southern California
2008-0257,Comparative Constructions of Journalism as a Profession: A Comparison Between English and Spanish-Language Journalists in South Florida,1,1,Luis Ernesto Lopez-Preciado,U of Miami
2008-0258,Comparing Childrens and Adults Recognition and Understanding of Television Advertising,3,1,Esther Rozendaal,U of Amsterdam
2008-0258,Comparing Childrens and Adults Recognition and Understanding of Television Advertising,3,2,Moniek Buijzen,U of Amsterdam
2008-0258,Comparing Childrens and Adults Recognition and Understanding of Television Advertising,3,3,Patti M. Valkenburg,U of Amsterdam
2008-0259,"Comparing Internet Health Seeking About Sexually Transmitted Infections by Adolescents in South Africa, the Netherlands, and the United States",5,1,Donna Rouner,Colorado State U
2008-0259,"Comparing Internet Health Seeking About Sexually Transmitted Infections by Adolescents in South Africa, the Netherlands, and the United States",5,2,Hans Hoeken,Radboud U - Nijmegen
2008-0259,"Comparing Internet Health Seeking About Sexually Transmitted Infections by Adolescents in South Africa, the Netherlands, and the United States",5,3,Iris Nieuwboer,Tilburg U
2008-0259,"Comparing Internet Health Seeking About Sexually Transmitted Infections by Adolescents in South Africa, the Netherlands, and the United States",5,4,Barbara Puts,"Tilburg U,"
2008-0259,"Comparing Internet Health Seeking About Sexually Transmitted Infections by Adolescents in South Africa, the Netherlands, and the United States",5,5,Alfons A Maes,Tilburg U
2008-0260,Comparing Media Systems: a Brazilian Perspective,1,1,Afonso de Albuquerque,"U Federal Fluminense, Niteroi"
2008-0261,Comparing Private and Secret Information in Disclosure Decisions,4,1,Maria Koskan Venetis,Rutgers U
2008-0261,Comparing Private and Secret Information in Disclosure Decisions,4,2,Kathryn Greene,Rutgers U
2008-0261,Comparing Private and Secret Information in Disclosure Decisions,4,3,Smita C. Banerjee,U of Lincoln
2008-0261,Comparing Private and Secret Information in Disclosure Decisions,4,4,Zhanna Bagdasarov,Rutgers U
2008-0262,Comparing the Conversational Styles of Carers and People With Schizophrenia: Can Text Analytics Technology Really Illustrate Intergroup Dynamics?,4,1,Julia Cretchley,U of Queensland
2008-0262,Comparing the Conversational Styles of Carers and People With Schizophrenia: Can Text Analytics Technology Really Illustrate Intergroup Dynamics?,4,2,Cindy Gallois,U of Queensland
2008-0262,Comparing the Conversational Styles of Carers and People With Schizophrenia: Can Text Analytics Technology Really Illustrate Intergroup Dynamics?,4,3,Andrew Edward Smith,U of Queensland
2008-0262,Comparing the Conversational Styles of Carers and People With Schizophrenia: Can Text Analytics Technology Really Illustrate Intergroup Dynamics?,4,4,Helen Chenery,U of Queensland
2008-0263,Comparing the Persuasive Effects of Entertainment-Education and Educational Programming on Risky Sexual Behavior,2,1,Emily J. Moyer-Guse,Ohio State U
2008-0263,Comparing the Persuasive Effects of Entertainment-Education and Educational Programming on Risky Sexual Behavior,2,2,Robin Nabi,U of California - Santa Barbara
2008-0264,Compassionate Consumerism: Healing Africa Through Gaps Product (RED) Campaign,1,1,Kathleen Kuehn,Pennsylvania State U
2008-0265,Competing for Attention: Comparing Information Subsidy Influence in Agenda-Building During Election Campaigns,4,1,Spiro K. Kiousis,U of Florida
2008-0265,Competing for Attention: Comparing Information Subsidy Influence in Agenda-Building During Election Campaigns,4,2,Sooyeon Kim,U of Florida
2008-0265,Competing for Attention: Comparing Information Subsidy Influence in Agenda-Building During Election Campaigns,4,3,Ally Ostrowski,U of Colorado
2008-0265,Competing for Attention: Comparing Information Subsidy Influence in Agenda-Building During Election Campaigns,4,4,Michael J. McDevitt,U of Colorado
2008-0266,Competition and Consensus in Social Networks: Does Disagreement Discourage Voter Turnout?,1,1,Lilach Nir,Hebrew U
2008-0267,Complexity-Based Entertainment-Education? The Case of Nicaraguas Sexto Sentido,2,1,Karen Patricia Greiner,Ohio U
2008-0267,Complexity-Based Entertainment-Education? The Case of Nicaraguas Sexto Sentido,2,2,Virginia Lacayo,Ohio U
2008-0268,Compromising the Idea of National Broadcasting: Canadian and Finnish Communications Policy in the Late 1990s,1,1,Johanna Jaasaari,U of Helsinki
2008-0269,Computer Science and Communication Perspectives on Character Believability in Games,2,1,Sangyeob Lee,Michigan State U
2008-0269,Computer Science and Communication Perspectives on Character Believability in Games,2,2,Carrie Heeter,Michigan State U
2008-0270,Conceptualizing Audience Trust in Media as General Trust.,1,1,Yariv Tsfati,U of Haifa
2008-0271,"Conflict Photos in News About Protests: Effects on Story Selection, Attention, Comprehension, and Attitudes",2,1,Laura M. Arpan,Florida State U
2008-0271,"Conflict Photos in News About Protests: Effects on Story Selection, Attention, Comprehension, and Attitudes",2,2,Firat Tuzunkan,Eastern Mediterranean U
2008-0272,Confronting Difficult Choices: Health Communication in Russia,1,1,John Parrish Sprowl,Indiana U-Purdue U Indianapolis
2008-0273,"Confusing Terminology: How Mass Media, Administration Authorities and the Public Work With Different Symbols, Terms, and Definitions",1,1,Maria Hagemeier-Klose,"Technical U of Munich, Germany"
2008-0274,"Connecting and Downloading: Communication, Culture and the Younger Generations Use of the Internet",1,1,Hugh MacKay,Open U
2008-0275,Connecting Postcolonial Perspectives of Whiteness to Contemporary Culture,1,1,Kumarini Silva,Northeastern U
2008-0276,Considering Global Popular Communication,1,1,Denise D. Bielby,U of California - Santa Barbara
2008-0277,Constrained Authors: Bylines and Authorship in American News Reporting,1,1,Zvi Reich,Ben-Gurion U of the Negev
2008-0278,"Constructed Global Space, Constructed Citizenship",1,1,Micky Lee,Suffolk U
2008-0279,Constructing an International Collaborative Music Network: Swedish Indie Fans and the Internet,2,1,Nancy Baym,U of Kansas
2008-0279,Constructing an International Collaborative Music Network: Swedish Indie Fans and the Internet,2,2,Robert Burnett,Karlstad U
2008-0280,Constructing Rights and Duties Towards Climate Change: Citizenship and Governance in Mediated Discourses around the World,1,1,Anabela Carvalho,U do Minho
2008-0281,Consumption of Sports team-related Media: Its Influence on Sports Fan Identity Salience and Self-Esteem,1,1,Joe Jin Phua,U of Southern California
2008-0282,Contentless Content Analysis: Flaws in a New Methodology for Analyzing Media Bias,1,1,Mark N. Cooper,McGannon Center for Communications Research
2008-0283,Contested Airwaves: A Comparative Analysis of the Organizational Goals and Operations of Al-Hurra and Al-Jazeera,1,1,Shawn Powers,U of Southern California
2008-0284,"Contested Kicks: Sneakers and Gay Masculinity, 1964-2007",1,1,Travers Scott,U of Southern California
2008-0285,Contesting Collaborative Community Engagement,1,1,Sarah E Dempsey,U of North Carolina - Chapel Hill
2008-0286,"Contesting Technology, Development and the Private Sector in Seelampur, India",1,1,Sreela Sarkar,U of Massachusetts - Amherst
2008-0287,Contesting the Digital Economy: The Digitalization of Music in Korea,1,1,Jungyup Lee,U of Massachusetts
2008-0288,Contradictory Nature of Participation and Deliberation,2,1,Amir Har-Gil,Netanya Academic College
2008-0288,Contradictory Nature of Participation and Deliberation,2,2,Roei Davidson,Netanya Academic College
2008-0289,Control and Agency in Customizable Video Games: A Theoretical Approach to Learning Outcomes,1,1,Sampada Sameer Marathe,Pennsylvania State U
2008-0290,Controversial Issues in Russian Communication Study,1,1,Olga Leontovich,Volgograd State Pedagogical U
2008-0291,"Conversation, Contrariness, Confrontation",2,1,Michael J. McDevitt,U of Colorado
2008-0291,"Conversation, Contrariness, Confrontation",2,2,Ally Ostrowski,U of Colorado
2008-0292,Coordination and Control: Mapping United States Government Global Media Strategies,1,1,Amelia Hardee Arsenault,U of Southern California
2008-0293,"Copyright, Movie Industry, and Free Speech in China",1,1,Dong Han,Univeristy of Illinois at Urbana-Champaign
2008-0294,Copyright Protection of Pornography in a Global Context,1,1,Seong Choul Hong,Indiana U
2008-0295,Corporate Blogging Beyond Publicity: A Multiple Case Study of Early Adopters in TV Context,2,1,Trisha Tsui-Chuan Lin,Nanyang Technological U
2008-0295,Corporate Blogging Beyond Publicity: A Multiple Case Study of Early Adopters in TV Context,2,2,Vicki Chi-Hsuan Chiu,Queensland U of Technology
2008-0296,Corporate Social Responsibility: Decision Support System,2,1,Nadine A Yehya,Purdue U
2008-0296,Corporate Social Responsibility: Decision Support System,2,2,Mohan Jyoti Dutta,Purdue U
2008-0297,Correlates of Fatalistic Beliefs Regarding Cancer Prevention,1,1,Derek Freres,U of Pennsylvania
2008-0298,"Correlates of Problematic Internet Use: Self-Esteem, Sensation Seeking, Subjective Values and Unrealistic Optimism",2,1,Hokyung Kim,U of South Carolina
2008-0298,"Correlates of Problematic Internet Use: Self-Esteem, Sensation Seeking, Subjective Values and Unrealistic Optimism",2,2,Keith Davis,U of South Carolina
2008-0299,Could It Be Me?: The Interplay Between HIV/AIDS Messages and African-American Womens Risk for Infection,1,1,Janeane Nicole Anderson,
2008-0300,Countering Health Messages: Pro-Anorexia Websites,2,1,Kathleen Custers,Katholieke U - Leuven
2008-0300,Countering Health Messages: Pro-Anorexia Websites,2,2,Jan Van den Bulck,Catholic U - Leuven
2008-0301,Creating Assignments to Prepare Students to Communicate for Social Impact,3,1,Lynn H. Turner,Marquette U
2008-0301,Creating Assignments to Prepare Students to Communicate for Social Impact,3,2,Sarah Bonewits Feldner,Marquette U
2008-0301,Creating Assignments to Prepare Students to Communicate for Social Impact,3,3,Stacy Tye-Willaims,Creighton U
2008-0302,"Creating Recognition for Employee Recognition: A Case Study on Marketing Persuasion, Public Relations, and Branding",1,1,Brian G. Smith,U of Maryland
2008-0303,Crime and the Politics of Mapping,1,1,Aurora Wallace,New York U
2008-0304,"Crisis in Quality Television or The Changing Taste and Media Use of the ""Quality Audience""",1,1,Irene Costera Meijer,VU U - Amsterdam
2008-0305,Critical and Creative Education for 21st Century Learning,1,1,Elana Yonah Rosen,Just Think
2008-0306,Critical Development Communication in the Era of Globalization: Immigrant Media Activists and Social Changes in Korea,1,1,Young-Gil Chae,U of Texas - Austin
2008-0307,Critical Reflection and Normative Change Among Women and Men in Uganda: African Transformation,5,1,Carol R. Underwood,Johns Hopkins U
2008-0307,Critical Reflection and Normative Change Among Women and Men in Uganda: African Transformation,5,2,Jane Brown,Johns Hopkins U
2008-0307,Critical Reflection and Normative Change Among Women and Men in Uganda: African Transformation,5,3,Donna Sherard,Johns Hopkins U
2008-0307,Critical Reflection and Normative Change Among Women and Men in Uganda: African Transformation,5,4,Basil Tushabe,CDFU Uganda
2008-0307,Critical Reflection and Normative Change Among Women and Men in Uganda: African Transformation,5,5,Afeefa Abdurrahman,Johns Hopkins U
2008-0308,Cross-Border Citizens: Communication and Citizenship Practices Among Immigrants From Mexico in the United States,1,1,Antonieta Mercado-Anaya,U of California - San Diego
2008-0309,Cross-Cultural Differences in Perceiving Sexual Harassment: The Impact on Job Satisfaction,1,1,Rebecca Merkin,Baruch College - CUNY
2008-0310,Cruel Pleasures: Smiling at the Suffering of Others,1,1,Pinar Yildiz,Jacobs U Bremen
2008-0311,Cultivating Celebrity: How Reality Television Influences Blogging and Photo and Video Sharing,2,1,Derek J. Lackaff,SUNY - Buffalo
2008-0311,Cultivating Celebrity: How Reality Television Influences Blogging and Photo and Video Sharing,2,2,Michael A. Stefanone,U at Buffalo
2008-0312,Cultivating Citizenship in Everyday Life: The Internet and Subactivism,1,1,Maria Bakardjieva,U of Calgary
2008-0313,Cultural Competency: Patient Perspectives Within a Hospital Network,1,1,Jay Baglia,Lehigh Valley Hospital and Health Network
2008-0314,Cultural Diversity in the News Media: A Democratic or a Commercial Need?,1,1,Isabel Awad,U of Amsterdam
2008-0315,"Cultural Identity Consubstantially Negotiated in Cultural Assimilation: An Analysis of the Television Sitcom ""Little Mosque on the Prairie""",1,1,Christian Alexander Vukasovich,Bowling Green State University
2008-0316,Cultural Issues in Crisis Communication: A Comparative Study Crisis Messages Chosen by South Korean and U.S. Print Media,2,1,Emma Kathleen Wright,U of Tennessee
2008-0316,Cultural Issues in Crisis Communication: A Comparative Study Crisis Messages Chosen by South Korean and U.S. Print Media,2,2,Sora Kim,U of Tennessee
2008-0317,Cultural Models of Interpersonal Communication in the U.S. and China,1,1,Yanrong Chang,U of Texas - Pan American
2008-0318,"Culture, Communication Challenges, and Social Impacts in Virtual Workspaces",1,1,Bolanle A. Olaniran,Texas State U
2008-0319,Culture Jamming and Resistance in the Life World: Promoting Critical Postures in Public Spheres,1,1,William H Lawson,Florida State U
2008-0320,"Culture, Values, and Cultural Variability: Reviews of Hofstede, Inglehart, and Schwartz Universal Value Frameworks",1,1,Sachiyo Morinaga Shearman,East Carolina U
2008-0321,Customers Who Bought This Also Bought That: Factors Affecting Online Impulsive Purchase,3,1,Julian Lin,National U of Singapore
2008-0321,Customers Who Bought This Also Bought That: Factors Affecting Online Impulsive Purchase,3,2,Chan Hock Chuan,National U of Singapore
2008-0321,Customers Who Bought This Also Bought That: Factors Affecting Online Impulsive Purchase,3,3,Dang_Thi_Mai Thu,National U of Singapore
2008-0322,"Cut Me a Break!"" Effects of Media and Social Pressure on Behavioral Intentions to Get Cosmetic Surgery",3,1,Maxim Polonsky,U of Connecticut
2008-0322,"Cut Me a Break!"" Effects of Media and Social Pressure on Behavioral Intentions to Get Cosmetic Surgery",3,2,Selcuk Acar,U of Connecticut
2008-0322,"Cut Me a Break!"" Effects of Media and Social Pressure on Behavioral Intentions to Get Cosmetic Surgery",3,3,Joseph Gregov,U of Connecticut
2008-0323,Cutting Edge Atavism: Appropriation and Control in Creative Work,1,1,Matt Stahl,U of Western Ontario
2008-0324,Cutting Edge Public Relations Practices in Latin America,1,1,Jesús Meza Lueza,Tecnológico de Monterrey - Mexico City
2008-0325,Cybervetting (Potential) Employees: An Emerging Area of Study for Organizational Communication,1,1,Brenda L. Berkelaar,Purdue U
2008-0326,Dalit Identity Formation and Media Use in India,2,1,P. Thirumal,"U of Hyderabad, India"
2008-0326,Dalit Identity Formation and Media Use in India,2,2,Melinda B. Robins,Emerson College
2008-0327,"""Dam"" the Irony for Greater Common Good: Why Arundhati Roy's Rhetoric Missed Its Mark",1,1,Tabassum Khan,Ohio U
2008-0328,"""Dark Areas of Ignorance"" Revisited: Comparing International Affairs Knowledge in Switzerland and the US",4,1,Shanto Iyengar,Stanford U
2008-0328,"""Dark Areas of Ignorance"" Revisited: Comparing International Affairs Knowledge in Switzerland and the US",4,2,Kyu S. Hahn,Yonsei U
2008-0328,"""Dark Areas of Ignorance"" Revisited: Comparing International Affairs Knowledge in Switzerland and the US",4,3,Heinz Bonfadelli,U of Zurich
2008-0328,"""Dark Areas of Ignorance"" Revisited: Comparing International Affairs Knowledge in Switzerland and the US",4,4,Mirko Marr,U of Zurich
2008-0329,Dark Black Rap and Bright White Rock: Effects of Radical Music on Support of Ethnic Groups,2,1,Heather LaMarre,Ohio State U
2008-0329,Dark Black Rap and Bright White Rock: Effects of Radical Music on Support of Ethnic Groups,2,2,Silvia Knobloch-Westerwick,Ohio State U
2008-0330,Death Becomes Her: The Embalmed Corpse as Archive,1,1,Margaret Mackenzie Schwartz,U of Iowa
2008-0331,Deconstructing the Articulation of Social Change and HIV/AIDS Discourses in an Indian AIDS Campaign,2,1,Purba Das,Washington State U
2008-0331,Deconstructing the Articulation of Social Change and HIV/AIDS Discourses in an Indian AIDS Campaign,2,2,Jeffery C Peterson,Washington State U
2008-0332,"Deewar/Wall (1975)Fact, Fiction, and the Making of a Superstar",1,1,Jyotika Virdi,U of windsor
2008-0333,Defining Defamation: Community in the Age of the Internet,1,1,Amy Kristin Sanders,U of Minnesota - Twin Cities
2008-0334,Defining Media Publics,1,1,Jessica Clark,American U
2008-0335,Defining the Democrats: Mainstream Online Media and the Early Framing of the 2008 Democratic Primary Campaign,1,1,Bartosz Wojtek Wojdynski,U of North Carolina
2008-0336,Defoe's London: The Emerging Bourgeois Public Sphere and the Changing World of an English Merchant,1,1,Juraj Kittler,Pennsylvania State U
2008-0337,"Deliberation, Constraint, and Complexity",4,1,Vincent Price,U of Pennsylvania
2008-0337,"Deliberation, Constraint, and Complexity",4,2,Anne-Katrin Arnold,U of Pennsylvania
2008-0337,"Deliberation, Constraint, and Complexity",4,3,Young Min Min Baek,U of Pennsylvannia
2008-0337,"Deliberation, Constraint, and Complexity",4,4,Joseph N. Cappella,U of Pennsylvania
2008-0338,Democratic Centralism and Organizational Decision Making,1,1,Canchu Lin,Bowling Green State U
2008-0339,Depictions of Women and Men in Advertisements Featured in Japanese Fashion Magazines,3,1,Catherine A. Luther,U of Tennessee
2008-0339,Depictions of Women and Men in Advertisements Featured in Japanese Fashion Magazines,3,2,Carolynn McMahan,U of North Florida
2008-0339,Depictions of Women and Men in Advertisements Featured in Japanese Fashion Magazines,3,3,Tiffany Shoop,Shenandoah U
2008-0340,Designing Curriculum to Prepare Students to Communicate for Social Impact,2,1,Erika Kirby,Creighton U
2008-0340,Designing Curriculum to Prepare Students to Communicate for Social Impact,2,2,Bren Ortega Murphy,Loyola U - Chicago
2008-0341,"Designing Interaction, Building Communities: Game Studies as a New Entry Into STEM Disciplines",1,1,Michele H. Jackson,U of Colorado - Boulder
2008-0342,Designing Messages to Stimulate Conversations: The Use of Rhetorical Figures,1,1,Hans Hoeken,Radboud U - Nijmegen
2008-0343,Designing Tailored Health Interventions: How Do Cultural Value Priorities Impact Compliance With Cancer Screening Messages?,1,1,Ganna Yuryivna Kostygina,U of Southern California
2008-0344,Designing Usable Healthcare Web Applications,2,1,David J. Cook,U of Kansas Medical Center
2008-0344,Designing Usable Healthcare Web Applications,2,2,Bree Holtz,Michigan State U
2008-0345,Determinants of Anabolic-Androgenic Steroid Risk Perceptions: A Study in Social Cognitive Theory,1,1,Bryan E. Denham,Clemson U
2008-0346,"Determinants of the Use of Video-Sharing Websites: An Exploration of Perceptions, Substitutability, and Service Evaluation Factors",1,1,Jiyoung Cha,U of Florida
2008-0347,"Developing a Publics-Driven, Emotion-Based Conceptualization in Crisis Communication: Second-Stage Testing of the Integrated Crisis Mapping (ICM) Model",3,1,Yan Jin,Virginia Commonwealth U
2008-0347,"Developing a Publics-Driven, Emotion-Based Conceptualization in Crisis Communication: Second-Stage Testing of the Integrated Crisis Mapping (ICM) Model",3,2,Augustine Pang,Nanyang Technological U
2008-0347,"Developing a Publics-Driven, Emotion-Based Conceptualization in Crisis Communication: Second-Stage Testing of the Integrated Crisis Mapping (ICM) Model",3,3,Glen T. Cameron,U of Missouri
2008-0348,Developing Intercultural Sensitivity in International Graduate Students,1,1,Nadine L. LeGros,U of Western Ontario
2008-0349,Developing the Problematic Online Game Use [POGU] Scale: Identifying Underlying Factors and Testing Convergent and Discriminant Validity,3,1,Joohan Kim,Yonsei U
2008-0349,Developing the Problematic Online Game Use [POGU] Scale: Identifying Underlying Factors and Testing Convergent and Discriminant Validity,3,2,Mingyu Kim,Yonsei U
2008-0349,Developing the Problematic Online Game Use [POGU] Scale: Identifying Underlying Factors and Testing Convergent and Discriminant Validity,3,3,Eun Joo Kim,Yonsei U
2008-0350,Development and Validation of a Game Addiction Scale,3,1,Jeroen S Lemmens,U van Amsterdam
2008-0350,Development and Validation of a Game Addiction Scale,3,2,Patti M. Valkenburg,U of Amsterdam
2008-0350,Development and Validation of a Game Addiction Scale,3,3,Jochen Peter,U of Amsterdam
2008-0351,Development and Validation of Emotional Quality of Life (EQL) Scales for Communication Research,3,1,C. Arthur VanLear,U of Connecticut
2008-0351,Development and Validation of Emotional Quality of Life (EQL) Scales for Communication Research,3,2,Chelsea C. Hammond,U of Connecticut
2008-0351,Development and Validation of Emotional Quality of Life (EQL) Scales for Communication Research,3,3,Christopher Kowal,U of Connecticut
2008-0352,Development and Validation of Scales to Assess Patients Perception of Physicians Cultural Competence in Health Care Interactions,2,1,Rukhsana Ahmed,U of Ottawa
2008-0352,Development and Validation of Scales to Assess Patients Perception of Physicians Cultural Competence in Health Care Interactions,2,2,Benjamin R. Bates,Ohio U
2008-0353,Development of Hedonic and Eudaimonic Measures of Entertainment Motivations: The Role of Affective and Cognitive Gratifications,2,1,Mary Beth Oliver,Pennsylvania State U
2008-0353,Development of Hedonic and Eudaimonic Measures of Entertainment Motivations: The Role of Affective and Cognitive Gratifications,2,2,Arthur A. Raney,Florida State U
2008-0354,"De-Westernizing Theory and Practice of New Social Movements: The Indigenous Production of Transnational Media Activism in Oaxaca, Mexico",2,1,Nancy Louise Nusser,James Madison U
2008-0354,"De-Westernizing Theory and Practice of New Social Movements: The Indigenous Production of Transnational Media Activism in Oaxaca, Mexico",2,2,James Hamilton,U of Georgia
2008-0355,Dialectical Tensions and Praxis Underpinning Family Farm Succession Planning,5,1,Margaret J. Pitts,Old Dominion U
2008-0355,Dialectical Tensions and Praxis Underpinning Family Farm Succession Planning,5,2,Craig Fowler,California State U - Fresno
2008-0355,Dialectical Tensions and Praxis Underpinning Family Farm Succession Planning,5,3,Matt Kaplan,Pennsylvania State U
2008-0355,Dialectical Tensions and Praxis Underpinning Family Farm Succession Planning,5,4,Jon F. Nussbaum,Pennsylvania State U
2008-0355,Dialectical Tensions and Praxis Underpinning Family Farm Succession Planning,5,5,John Becker,Pennsylvania State U
2008-0356,Diamonds (Are From Sierra Leone): Kanye West and the Promise of Capitalist Contradiction,1,1,Roopali Mukherjee,CUNY - Queens College
2008-0357,Diasporic Connections: Reclaiming Cross-national Research,1,1,Myria Georgiou,Leeds U
2008-0358,"Differences Between White Americans and Asian Americans for Social Responsibility, Individual Right, and Intentions Regarding Organ Donation",3,1,Hee Sun Park,Michigan State U
2008-0358,"Differences Between White Americans and Asian Americans for Social Responsibility, Individual Right, and Intentions Regarding Organ Donation",3,2,Yoon Sook Shin,Michigan State U
2008-0358,"Differences Between White Americans and Asian Americans for Social Responsibility, Individual Right, and Intentions Regarding Organ Donation",3,3,Doshik Yun,Michigan State U
2008-0359,Differential Effects Model of Agenda Setting in Local Contexts:,2,1,Kideuk Hyun,U of Texas - Austin
2008-0359,Differential Effects Model of Agenda Setting in Local Contexts:,2,2,Soo Jung Moon,U of Texas - Austin
2008-0360,Diffusion of Innovations: Evolution and Influences,1,1,Jatin srivastava,Ohio State U
2008-0361,"Digital Convergence, European Competition Policy, and the Future of Public Service Broadcasting: The UK and German Cases",1,1,Peter J. Humphreys,U of Manchester
2008-0362,Digitally Not Yours: Spatial Discourses and Discursive Spaces for Brazilian Digital Television Policy in Manaus (Joint Top Paper),1,1,Vicki Mayer,Tulane U
2008-0363,Digitizing the DJ: Does the Digital Record Simulation Technology Serato ScratchLIVE Affect the Authenticity of the Hip-Hop DJ?,1,1,Andre Gilman Sirois,U of Oregon
2008-0364,Dimensions of Leadership in Public Relations: Exploring an Organization-Wide Perspective,2,1,Jounghwa Choi,Michigan State U
2008-0364,Dimensions of Leadership in Public Relations: Exploring an Organization-Wide Perspective,2,2,Yoonhyeung Choi,Michigan State U
2008-0365,Directions,5,1,Amanda D. Lotz,U of Michigan
2008-0365,Directions,5,2,Jonathan Burston,U of Western Ontario
2008-0365,Directions,5,3,David Hesmondhalgh,U of Leeds
2008-0365,Directions,5,4,Vicki Mayer,Tulane U
2008-0365,Directions,5,5,Timothy Havens,U of Iowa
2008-0366,Disaster Reporting in Differing Media Cultures,1,1,Lucie Hribal,U of Zurich
2008-0367,Disciplinarity Unboxed: Television Studies for the Convergence Era,1,1,Jason Mittell,Middlebury College
2008-0368,Discourses of Difference in Human Genomics and the HapMap Project ( 3rd Top Paper),1,1,Peter Chow-White,School of Communication
2008-0369,Discursive Phobias: Unpacking the Fear of the Third World in New Zealand (2nd Top Paper),2,1,Debashish Munshi,U of Waikato
2008-0369,Discursive Phobias: Unpacking the Fear of the Third World in New Zealand (2nd Top Paper),2,2,Priya Kurian,U of Waikato
2008-0370,"Disengaged Parenting: A Common Cause of the Relationships Among Television Viewing, Academic Performance, and Childhood Obesity?",4,1,Elizabeth A. Vandewater,RTI International
2008-0370,"Disengaged Parenting: A Common Cause of the Relationships Among Television Viewing, Academic Performance, and Childhood Obesity?",4,2,Seoung Eun Park,U of Texas - Austin
2008-0370,"Disengaged Parenting: A Common Cause of the Relationships Among Television Viewing, Academic Performance, and Childhood Obesity?",4,3,Sook-Jung Lee,U of Texas - Austin
2008-0370,"Disengaged Parenting: A Common Cause of the Relationships Among Television Viewing, Academic Performance, and Childhood Obesity?",4,4,Herim Erin Lee,U of Texas - Austin
2008-0371,Dissecting Computer-Tailored Health Interventions Delivered Over the Web,6,1,Mia Liza A. Lustria,Florida State U
2008-0371,Dissecting Computer-Tailored Health Interventions Delivered Over the Web,6,2,Juliann Cortese,Florida State U
2008-0371,Dissecting Computer-Tailored Health Interventions Delivered Over the Web,6,3,Linda Lockett Brown,Florida State U
2008-0371,Dissecting Computer-Tailored Health Interventions Delivered Over the Web,6,4,Richard Davis,Florida State U
2008-0371,Dissecting Computer-Tailored Health Interventions Delivered Over the Web,6,5,Victoria Mahabi,Florida State U
2008-0371,Dissecting Computer-Tailored Health Interventions Delivered Over the Web,6,6,Beom Jun Bae,Florida State U
2008-0372,"Distribution, Digitalisation, and Beyond",1,1,Henrik Bødker,Aarhus U
2008-0373,Do Conversation Analytic studies have practical uses?,1,1,Anita Pomerantz,SUNY - Albany
2008-0374,Doctors vs. Laypersons on Blogs vs. Bulletin Boards vs. Websites vs. Homepages: The Effects of Online Health Sources on Credibility and Behavioral Intentions,2,1,Yifeng Hu,The College of New Jersey
2008-0374,Doctors vs. Laypersons on Blogs vs. Bulletin Boards vs. Websites vs. Homepages: The Effects of Online Health Sources on Credibility and Behavioral Intentions,2,2,S. Shyam Sundar,Pennsylvania State U
2008-0375,Doctor Versus Patient Perspectives on Managing Musculoskeletal Disorders: Never the Twain Shall Meet?,4,1,Susan C Baker,St Francis Xavier U
2008-0375,Doctor Versus Patient Perspectives on Managing Musculoskeletal Disorders: Never the Twain Shall Meet?,4,2,Cindy Gallois,U of Queensland
2008-0375,Doctor Versus Patient Perspectives on Managing Musculoskeletal Disorders: Never the Twain Shall Meet?,4,3,Michelle Driedger,U of Manitoba
2008-0375,Doctor Versus Patient Perspectives on Managing Musculoskeletal Disorders: Never the Twain Shall Meet?,4,4,Nancy Santesso,U of Ottawa
2008-0376,"Documentary and Historical Reenactment Film: A Comparison of Transportation, Emotion, Interest, and Learning",2,1,Kristen Dawn Landreville,Ohio State U
2008-0376,"Documentary and Historical Reenactment Film: A Comparison of Transportation, Emotion, Interest, and Learning",2,2,Heather LaMarre,Ohio State U
2008-0377,Documentary Stories for Change: Viewing and Producing Immigrant Narratives as Social Documents,1,1,Alicia Kemmitt,U of California - San Diego
2008-0378,Documenting Melodrama: Hybridity and Nationalism in Korean Reality TV,1,1,Kyoung-Lae Kang,U of Rochester
2008-0379,Does China Have Alternative Modernity? An Examination on Chinese Modernization Discourse,1,1,Pi-Chun Chang,SUNY - Buffalo
2008-0380,Does Civility Matter in the Blogosphere?,4,1,Hyunseo Hwang,U of Wisconsin - Madison
2008-0380,Does Civility Matter in the Blogosphere?,4,2,Porismita Borah,U of Wisconsin - Madison
2008-0380,Does Civility Matter in the Blogosphere?,4,3,Kang Namkoong,Korea U
2008-0380,Does Civility Matter in the Blogosphere?,4,4,Aaron S. Veenstra,U of Wisconsin - Madison
2008-0381,Does Distance Still Matter in Connected Lives? A Pre- and Post-Internet Comparison,1,1,Diana Mok,"Dept of Geography, U of Western Ontario"
2008-0382,Does Everybody Love Raymond? Audience Identification With Favorite Sitcom Characters,1,1,Shu-Fang Lin,National Chung Cheng U
2008-0383,Does Immaterial Labour Work?,1,1,David Hesmondhalgh,U of Leeds
2008-0384,Does the Audience Matter? An Empirical Examination of the Hostile Media Effect,2,1,Marco Dohle,U of Duesseldorf
2008-0384,Does the Audience Matter? An Empirical Examination of the Hostile Media Effect,2,2,Tilo Hartmann,Vrije Universiteit - Amsterdam
2008-0385,Dog as God,1,1,Mara Einstein,Queens College--City U of New York
