Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2007-0515,Enhanced Scent or Selective Discounting: Informative Versus Persuasive Information in Search Engines,2,1,Sriram Kalyanaraman,U of North Carolina
2007-0515,Enhanced Scent or Selective Discounting: Informative Versus Persuasive Information in Search Engines,2,2,James D. Ivory,Virginia Polytechnic Institute & State U
2007-0516,Entertaining Washington DC: The Effectiveness of Celebrity Endorsements of Political Candidates,1,1,Kelli E. Lammie,U of Pennsylvania
2007-0517,Entertainment Education and HIV Prevention,3,1,May G. Kennedy,Virginia Commonwealth U
2007-0517,Entertainment Education and HIV Prevention,3,2,Vicki S. Freimuth,U of Georgia
2007-0517,Entertainment Education and HIV Prevention,3,3,Vicki Hoffman Beck,U of Southern California
2007-0518,Equipment for Killing: A Rhetorical Conception of White Absolutism,1,1,Michael G. Lacy,Monmouth U
2007-0519,Equivocal Messages as Organizational Response: Understanding Effects and Mechanisms on Corporate Reputation,2,1,Susan Lee Kline,Ohio State U
2007-0519,Equivocal Messages as Organizational Response: Understanding Effects and Mechanisms on Corporate Reputation,2,2,Bethany A. Simunich,Ohio State U
2007-0520,E-Relationships in Politicians Blogs in South Korea: Comparing Online and Offline Social Networks,2,1,Han Woo Park,YeungNam U
2007-0520,E-Relationships in Politicians Blogs in South Korea: Comparing Online and Offline Social Networks,2,2,Randy Kluver,Nanyang Technological U
2007-0521,Error: You Must Be Someone's Friend to Comment on Them,1,1,Danah Boyd,U of California
2007-0522,Establishment NGOs and Social Movement Partners in Strategic Networks: The Case of Fair Trade Coffee,2,1,Kirsten A. Foot,U of Washington
2007-0522,Establishment NGOs and Social Movement Partners in Strategic Networks: The Case of Fair Trade Coffee,2,2,W. Lance Bennett,U of Washington
2007-0523,Estimation of Others Willing to Donate Organs and to Discuss With Parents About Organ Donation: A Cross-Cultural Comparison of USA and Korea,2,1,Doshik Yun,Michigan State U
2007-0523,Estimation of Others Willing to Donate Organs and to Discuss With Parents About Organ Donation: A Cross-Cultural Comparison of USA and Korea,2,2,Hee Sun Park,Michigan State U
2007-0524,Ethical Decision Making in Issues Management Within a Nonprofit Activist Coalition,2,1,Shannon Bowen,U of Maryland
2007-0524,Ethical Decision Making in Issues Management Within a Nonprofit Activist Coalition,2,2,Hua Jiang,U of Maryland
2007-0525,Ethics of Chinese Mass Media,1,1,Yue Tan,Indiana U
2007-0526,Ethnic Boundaries in National Literatures,1,1,Pauwke Berkers,Erasmus U
2007-0527,Ethnic Identity and Identification with the Majority Group: Relations with National Identity and Self-Esteem,1,1,Li Gong,Ohio State U
2007-0528,Ethnographic Approaches to the Study of Technologically Mediated Discourse.,1,1,Tamar Katriel,U of Haifa
2007-0529,EU Membership and the Press: An Analysis of the Brussels Correspondents From the New Member States - Top Student Paper,1,1,Sophie Katharina Lecheler,U of Amsterdam
2007-0530,"Euroscepticism, Information, and Participation in European Parliamentary Elections",3,1,Susan A. Banducci,U of Exeter
2007-0530,"Euroscepticism, Information, and Participation in European Parliamentary Elections",3,2,Jeffrey Karp,U of Exeter
2007-0530,"Euroscepticism, Information, and Participation in European Parliamentary Elections",3,3,Holli A. Semetko,Emory U
2007-0531,Evaluating the Ad Rate Policy in Korea: Does the Policy-Set Price Reflect Market Value of Audience Attention?,2,1,Hee-jin Kim,Yonsei U
2007-0531,Evaluating the Ad Rate Policy in Korea: Does the Policy-Set Price Reflect Market Value of Audience Attention?,2,2,Eun-Mee Kim,Yonsei U
2007-0532,Evaluating the Visual Communication Component of a Nutrition Education Intervention: A Question of Visual Representational Latitude,2,1,Rolf Joachim Gaede,Vaal U of Technology
2007-0532,Evaluating the Visual Communication Component of a Nutrition Education Intervention: A Question of Visual Representational Latitude,2,2,Wilna H Oldewage-Theron,Vaal U of Technology
2007-0533,"Evaluations of Avatars: Anthropomorphic, Realistic and Gendered Imagery as Triggers of Charisma Effects",4,1,Kristine L. Nowak,U of Connecticut
2007-0533,"Evaluations of Avatars: Anthropomorphic, Realistic and Gendered Imagery as Triggers of Charisma Effects",4,2,Mark A. Hamilton,U of Connecticut
2007-0533,"Evaluations of Avatars: Anthropomorphic, Realistic and Gendered Imagery as Triggers of Charisma Effects",4,3,Chelsea C. Hammond,U of Connecticut
2007-0533,"Evaluations of Avatars: Anthropomorphic, Realistic and Gendered Imagery as Triggers of Charisma Effects",4,4,Archana Krishnan,U of Connecticut
2007-0534,Every Blog Has Its Day: Politically Interested Internet Users Perceptions of Blog Credibility,4,1,Thomas Johnson,Texas Tech U
2007-0534,Every Blog Has Its Day: Politically Interested Internet Users Perceptions of Blog Credibility,4,2,Barbara K. Kaye,U of Tennessee
2007-0534,Every Blog Has Its Day: Politically Interested Internet Users Perceptions of Blog Credibility,4,3,Shannon L. Bichard,Texas Tech U
2007-0534,Every Blog Has Its Day: Politically Interested Internet Users Perceptions of Blog Credibility,4,4,W. Joann Wong,Texas Tech U
2007-0535,"Everyone Does It, But Just A Little: Deceptive Self-Presentation in Online Dating Profiles TOP STUDENT PAPER Nr. 2",3,1,Catalina Toma,Cornell U
2007-0535,"Everyone Does It, But Just A Little: Deceptive Self-Presentation in Online Dating Profiles TOP STUDENT PAPER Nr. 2",3,2,Jeff Hancock,Cornell U
2007-0535,"Everyone Does It, But Just A Little: Deceptive Self-Presentation in Online Dating Profiles TOP STUDENT PAPER Nr. 2",3,3,Nicole Ellison,Michigan State U
2007-0536,EXACTLY: Exercising Entitlement in Next Turn,1,1,Ingrid Li,"U of California, Santa Barbara"
2007-0537,Examining Perceived Violence in and Enjoyment of Televised Rivalry Sports Contests,2,1,Arthur A. Raney,Florida State U
2007-0537,Examining Perceived Violence in and Enjoyment of Televised Rivalry Sports Contests,2,2,William Kinnally,Florida State U
2007-0538,Examining Reality Before Examining Its Depiction in the News,1,1,Hans Mathias Kepplinger,Johannes Gutenberg U
2007-0539,"Examining Real Weight Loss Attempts with Meal Replacement Program Participants: Efficacy, Social Support, and Undermining",2,1,Merissa Ferrara,Michigan State U
2007-0539,"Examining Real Weight Loss Attempts with Meal Replacement Program Participants: Efficacy, Social Support, and Undermining",2,2,Kelly Morrison,Michigan State U
2007-0540,Examining the Antecedents to Internet Usage Among Hispanics Living Along the Texas-Mexico Border: An Application of the Theory of Planned Behavior,3,1,Brian L. Quick,Ohio U
2007-0540,Examining the Antecedents to Internet Usage Among Hispanics Living Along the Texas-Mexico Border: An Application of the Theory of Planned Behavior,3,2,Eimi Lev,Ohio U
2007-0540,Examining the Antecedents to Internet Usage Among Hispanics Living Along the Texas-Mexico Border: An Application of the Theory of Planned Behavior,3,3,Antonio C La Pastina,Texas A&M U
2007-0541,"Examining the ""E"" in Government and Governance",1,1,Jan Servaes,U of Queensland
2007-0542,Examining the Perceived Efficacy of Public Meetings Held During Local Cancer Cluster Investigations,3,1,Katherine A. McComas,Cornell U
2007-0542,Examining the Perceived Efficacy of Public Meetings Held During Local Cancer Cluster Investigations,3,2,Craig Trumbo,U of Vermont
2007-0542,Examining the Perceived Efficacy of Public Meetings Held During Local Cancer Cluster Investigations,3,3,John C. Besley,U of South Carolina
2007-0543,Examining the Use of Forceful Language When Designing Exercise Persuasive Messages for Adults: A Test of Conceptualizing Reactance Arousal as a Two-Step Process,2,1,Brian L. Quick,Ohio U
2007-0543,Examining the Use of Forceful Language When Designing Exercise Persuasive Messages for Adults: A Test of Conceptualizing Reactance Arousal as a Two-Step Process,2,2,Jennifer R. Considine,U of Wisconsin
2007-0544,Exemplification Theory in Public Health: Understanding the Impact of Smoking in Movies on Adolescents Perceptions of Smoking,1,1,"James B. Weaver, III",Emory U
2007-0545,Expectancy Violations in Relationships With Friends and Media Figures,1,1,Elizabeth Leigh Cohen,Georgia State U
2007-0546,"Experience, Rhetoric, Criticism: Reflections on the Potential of Pragmatism as a Philosophy of Communication",1,1,Mats Bergman,U of Helsinki
2007-0547,"Experiences, Lessons from a Pan - European Media Content Study",1,1,Susan L. Holmberg,Mid-Sweden U
2007-0548,Experiences With a Sense-Making Interdisciplinary Dialogue Among Researchers and Practitioners Studying Users/Audiences,1,1,CarrieLynn Desira Reinhard,Ohio State U
2007-0549,"Experts and Base-Rates, Laymen and Single Case Information: Can Statistical Knowledge Prevent Exemplification Effects?",2,1,Christopher Blake,U of Music & Drama Hannover
2007-0549,"Experts and Base-Rates, Laymen and Single Case Information: Can Statistical Knowledge Prevent Exemplification Effects?",2,2,Gregor Daschmann,Johannes Gutenberg U of Mainz
2007-0550,Explaining Gender-Based Language Use: Effects of Gender Identity Salience and Message Recipients Sex on References to Emotion and Tentative Language,1,1,Nicholas A. Palomares,U of California - Davis
2007-0551,Explaining Negative E-Mail Effects: The Role of Customization,4,1,Bart J. van den Hooff,Vrije U of Amsterdam
2007-0551,Explaining Negative E-Mail Effects: The Role of Customization,4,2,Thomas W. Jackson,Loughborough U
2007-0551,Explaining Negative E-Mail Effects: The Role of Customization,4,3,Wolter van der Knaap,Feidon Consultants
2007-0551,Explaining Negative E-Mail Effects: The Role of Customization,4,4,Arjan Hebbink,Feidon Consultants
2007-0552,Explicating and Validating Communicant Activeness in Problem Solving (CAPS),2,1,Jeong-Nam Kim,Xavier U
2007-0552,Explicating and Validating Communicant Activeness in Problem Solving (CAPS),2,2,James E. Grunig,U of Maryland
2007-0553,Explicating Barriers to Entry in the Telecommunications Industry,1,1,Eun-A Park,Pennsylvania State U
2007-0554,Explicating Racial Logics: The Management of Racial Commonsense in Interaction,1,1,Kevin Whitehead,U of California - Santa Barbara
2007-0555,Explicating the Implicit: A Computer-Based Approach Towards the Cross-Cultural Analysis of Nonverbal Behavior,5,1,Gary Bente,U of Cologne
2007-0555,Explicating the Implicit: A Computer-Based Approach Towards the Cross-Cultural Analysis of Nonverbal Behavior,5,2,Maria Nikolaeva Senokozlieva,U to Cologne
2007-0555,Explicating the Implicit: A Computer-Based Approach Towards the Cross-Cultural Analysis of Nonverbal Behavior,5,3,Sibylle Pennig,U of Cologne
2007-0555,Explicating the Implicit: A Computer-Based Approach Towards the Cross-Cultural Analysis of Nonverbal Behavior,5,4,Ahmad Al-Issa,American U of Sharjah
2007-0555,Explicating the Implicit: A Computer-Based Approach Towards the Cross-Cultural Analysis of Nonverbal Behavior,5,5,Oliver Fischer,Bertelsmann AG
2007-0556,Exploring Adoption Dynamics Of Multimedia on Demand Services,1,1,Ya-Ching Lee,Taiwan
2007-0557,"Exploring Americans Knowledge, Perceptions, and Stereotypes About Thailand and Thai People",1,1,Anchalee Ngampornchai,U of New Mexico
2007-0558,Exploring Automatic Racial Attitudes Revealed in Thoughts About a Television Narrative,2,1,Lingling Zhang,Washington State U
2007-0558,Exploring Automatic Racial Attitudes Revealed in Thoughts About a Television Narrative,2,2,Rick W. Busselle,Washington State U
2007-0559,Exploring Behavioral Consequences of Hostile Media Perception: Its Impact on Advocacy Evaluation and Strategies,2,1,Jounghwa Choi,Michigan State U
2007-0559,Exploring Behavioral Consequences of Hostile Media Perception: Its Impact on Advocacy Evaluation and Strategies,2,2,Jeong-Heon Chang,Michigan State U
2007-0560,Exploring Communication Between Scientists and Nonscientists: Intergroup and Institutional Relationships as Constraints on Dialogic Potential,1,1,Charlotte J. Schell,Portland State U
2007-0561,Exploring Intermediaries' Perceptions of Public Companies,3,1,Christian Fieseler,U of St. Gallen
2007-0561,Exploring Intermediaries' Perceptions of Public Companies,3,2,Christian Hoffmann,U of St. Gallen
2007-0561,Exploring Intermediaries' Perceptions of Public Companies,3,3,Miriam Meckel,U of St. Gallen
2007-0562,Exploring Journalists' Third-Person Perceptions,2,1,Yariv Tsfati,U of Haifa
2007-0562,Exploring Journalists' Third-Person Perceptions,2,2,Oren Livio,U of Pennsylvania
2007-0563,"Exploring Leader-Member Exchange, Superior-Subordinate Communication and Commitment: A Within and Between Analysis Approach",2,1,Hassan Abu Bakar,U of Utara
2007-0563,"Exploring Leader-Member Exchange, Superior-Subordinate Communication and Commitment: A Within and Between Analysis Approach",2,2,Che Su Mustaffa,U Utara Malaysia
2007-0564,Exploring Online Opinion Leadership: A Validity Test of the Concept in the Digital Age,3,1,June Woong Rhee,Seoul National U
2007-0564,Exploring Online Opinion Leadership: A Validity Test of the Concept in the Digital Age,3,2,Eun-Mee Kim,Yonsei U
2007-0564,Exploring Online Opinion Leadership: A Validity Test of the Concept in the Digital Age,3,3,Hyunsuk Kim,Seoul National U
2007-0565,Exploring the Role of Expressing Positive Emotions Within Online Support Groups on Women With Breast Cancer,6,1,Jeong Yeob Han,U of Wisconsin
2007-0565,Exploring the Role of Expressing Positive Emotions Within Online Support Groups on Women With Breast Cancer,6,2,Bret Shaw,U of Wisconsin
2007-0565,Exploring the Role of Expressing Positive Emotions Within Online Support Groups on Women With Breast Cancer,6,3,Robert P. Hawkins,U of Wisconsin
2007-0565,Exploring the Role of Expressing Positive Emotions Within Online Support Groups on Women With Breast Cancer,6,4,Suzanne Pingree,U of Wisconsin - Madison
2007-0565,Exploring the Role of Expressing Positive Emotions Within Online Support Groups on Women With Breast Cancer,6,5,Fiona M. McTavish,U of Wisconsin - Madison
2007-0565,Exploring the Role of Expressing Positive Emotions Within Online Support Groups on Women With Breast Cancer,6,6,David Gustafson,U of Wisconsin
2007-0566,Exploring the Use of Online Citations in an Online-Only Journal: A Case Study of the Journal of Computer-Mediated Communication,2,1,Daniela V. Dimitrova,Iowa State U
2007-0566,Exploring the Use of Online Citations in an Online-Only Journal: A Case Study of the Journal of Computer-Mediated Communication,2,2,Michael Bugeja,Iowa State U
2007-0567,Exposing Images on the Web: A New Wild Card in Political Discourse,1,1,Michael Griffin,Carleton College
2007-0568,Exposing Longstanding Taboos Around Menstruation: A Cross-Cultural Study of the Women's Hygiene Product Advertising,1,1,Jungwon Lee,U of Georgia
2007-0569,Exposing Teens: Investigating and Framing Underage Web Cam Sites,1,1,Gretchen Soderlund,U of Chicago
2007-0570,Extending Family to School Life: College Students Use of Mobile Phone,1,1,Yi-Fan Chen,Rutgers U
2007-0571,Extending Richs Legacy: His Contribution to the Intercultural Communication Competence Scholarship,1,1,Jiro Takai,Nagoya U
2007-0572,"External and Internal Communication of Integrity: Discursive Antidote for Abuse, Scandal, and Lies",1,1,Suzy D'Enbeau,Purdue U
2007-0573,Face-to-Face Communication of Uncertainty: Expression and Recognition of Uncertainty Signals by Different Levels Across Modalities,3,1,Insuk Oh,"Rutgers, the State University of New Jersey"
2007-0573,Face-to-Face Communication of Uncertainty: Expression and Recognition of Uncertainty Signals by Different Levels Across Modalities,3,2,Mark G. Frank,U at Buffalo
2007-0573,Face-to-Face Communication of Uncertainty: Expression and Recognition of Uncertainty Signals by Different Levels Across Modalities,3,3,Matthew Stone,"Rutgers, the State University of New Jersey"
2007-0574,Facing the Enemy: Emotional Positionings of Photojournalistic Images,2,1,Tamar Liebes,Hebrew U
2007-0574,Facing the Enemy: Emotional Positionings of Photojournalistic Images,2,2,Zohar Kampf,Hebrew U
2007-0575,Fairness/Lightness/Whiteness in Advertising: The Mobility of Beauty in Globalizing India,2,1,Radhika E. Parameswaran,Indiana U
2007-0575,Fairness/Lightness/Whiteness in Advertising: The Mobility of Beauty in Globalizing India,2,2,Kavitha Cardoza,U of Illinois
2007-0576,Fair Use and Free Speech: Operationalizing the Best Practices Model Among Documentary Filmmakers,1,1,Patricia A. Aufderheide,American U
2007-0577,Faith-Based Initiatives in HIV/AIDS Communication: The Jamaican Situation,1,1,Nancy W. Muturi,Kansas State U
2007-0578,"Fanning the Flames of Fandom: Celebrity Worship, Parasocial Interaction, and Stalking",2,1,Brian H. Spitzberg,San Diego State U
2007-0578,"Fanning the Flames of Fandom: Celebrity Worship, Parasocial Interaction, and Stalking",2,2,William R. Cupach,Illinois State U
2007-0579,Fantasy Theme Analysis of the Rhetorical Visions Embedded in the Blogs of Expatriates in Taiwan,1,1,Yea-Wen Chen,U of New Mexico
2007-0580,Fashion Houses and Brands: Projecting Their Identity and Establishing a Two-Way Communication Online in an Old-Fashioned Way,1,1,Jorge Espinosa Villavicencio,Tecnológico de Monterrey
2007-0581,"Fear, Framing, and Terrorism: Television News Coverage of the 2004 Presidential Election",1,1,Kristen Dawn Landreville,Ohio State U
2007-0582,Feminism and the Academy as a Masculine Speech Community,1,1,Marian J. Meyers,Georgia State U
2007-0583,Feminization of Opportunity,1,1,Martina H. Myers,U of New Mexico
2007-0584,Fictionality and Perceived Realism in Experiencing Filmic Narrative: A Mental Models Approach to (Un)Trueness in Narratives,2,1,Rick W. Busselle,Washington State U
2007-0584,Fictionality and Perceived Realism in Experiencing Filmic Narrative: A Mental Models Approach to (Un)Trueness in Narratives,2,2,Helena Bilandzic,U of Erfurt
2007-0585,"Fighting Black Power: FBI Media Campaigns, 1967-1971",2,1,John Drabble,Kadir Has U
2007-0585,"Fighting Black Power: FBI Media Campaigns, 1967-1971",2,2,Christopher Alan Vaughan,Santa Clara U
2007-0586,"Finnish and USAmerican Perspectives on the 60 Minutes Feature, Tango Finlandia",1,1,Donal Carbaugh,U of Massachusetts
2007-0587,Fixing Gender: Transgender Discourses Around the Araujo Murder Case,1,1,Bernadette Barker-Plummer,U of San Francisco
2007-0588,"Flattery May Get Computers Somewhere, Sometimes: The Moderating Role of Output Modality and User Gender",1,1,Eun-Ju Lee,U of California
2007-0589,"Flowing Toward Correct Contributions: Wrong Ideas, Correct Evaluations, Justifications, and Politeness Improve Group Problem Solving",1,1,Ming Chiu,Chinese U of Hong Kong
2007-0590,Food Advertising Seen by Children: Incorporating Viewing Patterns in Content Analyses of Nonprogramming Content,2,1,Walter Gantz,Indiana U
2007-0590,Food Advertising Seen by Children: Incorporating Viewing Patterns in Content Analyses of Nonprogramming Content,2,2,Nancy Carol Schwartz,Indiana U
2007-0591,Food and Beverage Advertising on US Television: Comparing Child Targeted Versus General Audience Commercials,4,1,Ron Warren,U of Arkansas
2007-0591,Food and Beverage Advertising on US Television: Comparing Child Targeted Versus General Audience Commercials,4,2,Robert H. Wicks,U of Arkansas
2007-0591,Food and Beverage Advertising on US Television: Comparing Child Targeted Versus General Audience Commercials,4,3,Donghun Chung,U of Arkansas
2007-0591,Food and Beverage Advertising on US Television: Comparing Child Targeted Versus General Audience Commercials,4,4,Ignatius Fosu,U of Arkansas
2007-0592,Food and Beverage Advertising to Children on US Television: Did National Food Advertisers Respond?,4,1,Ron Warren,U of Arkansas
2007-0592,Food and Beverage Advertising to Children on US Television: Did National Food Advertisers Respond?,4,2,Robert H. Wicks,U of Arkansas
2007-0592,Food and Beverage Advertising to Children on US Television: Did National Food Advertisers Respond?,4,3,Donghun Chung,U of Arkansas
2007-0592,Food and Beverage Advertising to Children on US Television: Did National Food Advertisers Respond?,4,4,Ignatius Fosu,U of Arkansas
2007-0593,Food Marketing on Popular Childrens Websites: A Content Analysis,2,1,Lisa Marie Alvy,Georgetown U
2007-0593,Food Marketing on Popular Childrens Websites: A Content Analysis,2,2,Sandra L. Calvert,Georgetown U
2007-0594,Fore-fronting the hinterland: Israeli media discourse during the 2nd Lebanon war,2,1,Tamar Liebes,Hebrew U
2007-0594,Fore-fronting the hinterland: Israeli media discourse during the 2nd Lebanon war,2,2,Zohar Kampf,Hebrew U
2007-0595,Formative Research Informs Development of Indonesian AI Communication Plan and Message Strategy,1,1,"Jose Rimon, II",Johns Hopkins U
2007-0596,Fostering Friendship Through Video Production: How Youth Use YouTube to Enrich Local Interaction,1,1,Patricia Lange,U of Southern California
2007-0597,Four Phases of Medialization: An Analysis of the Medialization of Politics,1,1,Jesper Stromback,Mid Sweden U
2007-0598,Fragmenting Citizenship,1,1,Christina Slade,Macquarie U
2007-0599,Frame Analysis of Mediated Interpersonal Communication,1,1,Isabel Schlote,U of Erfurt
2007-0600,Framing Beslan: Comparing Coverage of Terrorism in the United States and Russia,1,1,Kristi McKinney,U of Minnesota
2007-0601,Framing Bush and Blair: The Iraq War in U.S. and U.K. Newspaper Editorials,2,1,Kristen Dawn Landreville,Ohio State U
2007-0601,Framing Bush and Blair: The Iraq War in U.S. and U.K. Newspaper Editorials,2,2,Abby Gail LeGrange,U of Florida
2007-0602,Framing Controversy on Al-Jazeera: From Cartoon Wars to the Pope,1,1,Sam Cherribi,Emory U
2007-0603,Framing Effects of Television News on Public Understanding of European Issues,1,1,Claes H. De Vreese,U of Amsterdam
2007-0604,Framing Issues of Piracy and Copyright: The Motion Picture Association of Americas Testimonies at Congressional Hearings,1,1,Mary P Erickson,U of Oregon
2007-0605,Framing of Science News: A Study on the Patterns of News Coverage of Biotechnological Issues,1,1,Sang Hee Kweon,SungKyunKwan U
2007-0606,"Framing of the U.S. Immigration Debate, 1996 to 2006",1,1,Jeesun Kim,U of Missouri
2007-0607,"Framing Pictures, Picturing Frames: Visual Tropes in Political Communications Research",1,1,Paul Frosh,Hebrew U
2007-0608,Framing Sexual Difference: Front Page Photographs of the 2006 Winter Olympics,1,1,Sara Roedl,Southern Illinois U
2007-0609,Framing the Mohammad Cartoons Issue: A Cross-Cultural Comparison of Swedish and U.S. Press,4,1,Jesper Stromback,Mid Sweden U
2007-0609,Framing the Mohammad Cartoons Issue: A Cross-Cultural Comparison of Swedish and U.S. Press,4,2,Adam Mahmoud Shehata,Mid Sweden U
2007-0609,Framing the Mohammad Cartoons Issue: A Cross-Cultural Comparison of Swedish and U.S. Press,4,3,Daniela V. Dimitrova,Iowa State U
2007-0609,Framing the Mohammad Cartoons Issue: A Cross-Cultural Comparison of Swedish and U.S. Press,4,4,Karen Kyung Sun Lee,Iowa State U
2007-0610,Freedom of Religion and Freedom of Speech: Two Basic Human Rights in Conflict,3,1,Teresa Naab,Hanover U of Music and Drama
2007-0610,Freedom of Religion and Freedom of Speech: Two Basic Human Rights in Conflict,3,2,Wiebke Moehring,Hannover U of Music and Drama
2007-0610,Freedom of Religion and Freedom of Speech: Two Basic Human Rights in Conflict,3,3,Helmut Scherer,Hanover U of Music and Drama
2007-0611,Freedom of Speech as Political Spin,2,1,Peter Hervik,U of Malmo
2007-0611,Freedom of Speech as Political Spin,2,2,Clarissa Berg,Danish Institute for Human Rights
2007-0612,Freeing Speech: IBOC-DAB and Potential Impacts on First Amendment Exclusions for Broadcasting,1,1,Ted Matthew Coopman,U of Washington
2007-0613,Free Online Games: An Exploratory Uses and Gratifications Study of Free Games on the Internet,2,1,Juliette Walma Van Der Molen,U of Amsterdam
2007-0613,Free Online Games: An Exploratory Uses and Gratifications Study of Free Games on the Internet,2,2,Wieteke Jongbloed,U of Amsterdam
2007-0614,From Belief-Importance to Intention: The Impact of Framing on Technology Adoption,1,1,Arun Vishwanath,"State U of New York, Buffalo"
2007-0615,"From California to Michigan: Race, Rationality, and Neoliberal Governmentality",2,1,Bradley Alan Jones,U of Michigan
2007-0615,"From California to Michigan: Race, Rationality, and Neoliberal Governmentality",2,2,Roopali Mukherjee,Queens College of the City U of New York
2007-0616,From Confrontation to Understanding: In/Exclusion of Alternative Voices in Online Discussion,1,1,Tamara Witschge,Erasmus University
2007-0617,"From ""Dawson's Creek"" to ""Dawson's Desktop"": TV-Web Synergy in a Multimedia World",1,1,Elizabeth Bandy,Stanford U
2007-0618,"From ""Effects"" to ""Culture"" in the Study of Political-Entertainment Television",1,1,Jeffrey P. Jones,Old Dominion U
2007-0619,From Failure to Fiasco: Media and Misrepresentation in Iraq,2,1,Robert Entman,George Washington U
2007-0619,From Failure to Fiasco: Media and Misrepresentation in Iraq,2,2,Steven Livingston,
2007-0620,"From Gospel to News: Evangelicalism and Secularization of Protestant Missionary Press in China, 1870s-1900s",2,1,Yong Volz,U of Missouri- Columbia
2007-0620,"From Gospel to News: Evangelicalism and Secularization of Protestant Missionary Press in China, 1870s-1900s",2,2,Chin-Chuan Lee,City U of Hong Kong
2007-0621,From Hostile Terrain: Internet News Users as a Virtual Public,1,1,Aaron Veenstra,U of Wisconsin-Madison
2007-0622,From Jackasses to Wildboyz: Neverending Adolescence and (De)stabilizing White Masculine Power on MTV,1,1,Emily Chivers Yochim,U of Michigan
2007-0623,"From KISS to INOC: Public Relations, Brain Science, and Consulting Possibilities",2,1,David McKie,Waikato U
2007-0623,"From KISS to INOC: Public Relations, Brain Science, and Consulting Possibilities",2,2,Debashish Munshi,U of Waikato
2007-0624,From Multiculturalism to Homogeneity: A Visual History of Womens Images in Her World Magazine Advertising 1960-2000 - Top ERIC Interactive Paper - 3rd Place,1,1,Katherine T. Frith,Nanyang Technological U
2007-0625,From Propaganda Machine to Global News Agency? Xinhua News Agency 1980-2005,1,1,Xin Xin,U of Westminster
2007-0626,From Store to Society: An Analysis of the Conflict Between Wal-Mart and Labor Unions,1,1,Jennifer Willyard,Texas A&M U
2007-0627,"From ""Sugar and Spice"" to Not So Nice: Re-Covering Girlhood",1,1,Dawn H. Currie,U of British Columbia
2007-0628,From the Perspective of a Communication Scholar: Toward a Communicative Theory of Coming Out,1,1,Jimmie Manning,Northern Kentucky U
2007-0629,Frontline War Reports by U.S. Soldiers on the Internet: Perpetrator Photographs and the Changing Perception of War,1,1,Kari Anden-Papadopoulos,Stockholm U
2007-0630,Full Frontal Television: Is HBO a Four-Letter Word?,1,1,Marc Leverette,Colorado State U
2007-0631,Fundamentalism and the Airwaves: The Case of Al-Manar Television,1,1,"Assem Nasr, Assem",U of Texas Austin
2007-0632,Futurity Replayed: New Media and Collective Memory in Shanghai,1,1,Amanda Elin Lagerkvist,Stockholm U
2007-0633,Game Content Evolves,4,1,Nicole Martins,U of Ilinois - Urbana-Champaign
2007-0633,Game Content Evolves,4,2,Dmitri Williams,U of Illinois - Urbana-Champaign
2007-0633,Game Content Evolves,4,3,James D. Ivory,Virginia Polytechnic Institute & State U
2007-0633,Game Content Evolves,4,4,Mia L. Consalvo,Ohio U
2007-0634,Games That Sell: Determining Factors That Explain the Success of Video Games in the U.S. Market,1,1,Sven Joeckel,Ilmenau U of Technology
2007-0635,Gatekeeping of News Releases: The Gap Between the Selection and the Prominence of Coverage of News Releases,1,1,Soo Yeon Hong,Syracuse U
2007-0636,Gauging Consumers Responses to Corporate Social Responsibility Campaigns: Does Increased Awareness Make Cents?,1,1,Shelley Lynn Wigley,Texas Tech U
2007-0637,"Gender Constructed Online, Stereotypes Reified Offline: Understanding Media Representation of Adolescent Girls on MySpace",1,1,Shayla Thiel Stern,DePaul U
2007-0638,Gender Differences in Empathy: A Cross-Cultural Comparison,4,1,Shalom M. Fisch,MediaKidz Research & Consulting
2007-0638,Gender Differences in Empathy: A Cross-Cultural Comparison,4,2,Bruce Homer,New York U
2007-0638,Gender Differences in Empathy: A Cross-Cultural Comparison,4,3,Elizabeth Galiardo,New York U
2007-0638,Gender Differences in Empathy: A Cross-Cultural Comparison,4,4,Svetlana Zabolotnaia,New York U
2007-0639,Gendered Experiences of Students in the Discipline,1,1,Claire Wardle,Cardiff U
2007-0640,Gendered Narratives of Young Female Aggression,1,1,Maria Mastronardi,U of Illinois - Urbana
2007-0641,"Gendered Retaliation, Irrationality, and Structured Isolation: Whistle-Blowing as a Gendered Process",2,1,Brian K. Richardson,U of North Texas
2007-0641,"Gendered Retaliation, Irrationality, and Structured Isolation: Whistle-Blowing as a Gendered Process",2,2,Joe McGlynn,U of North Texas
2007-0642,"Gender, Emotion and Emotional Labour in Public Relations",1,1,Liz Yeomans,Leeds Metropolitan U
2007-0643,Gender Gap in the Usage of Mobile Phone as Digital Multimedia Device: The Case of South Korea,2,1,Seunghye Sohn,Sejong U
2007-0643,Gender Gap in the Usage of Mobile Phone as Digital Multimedia Device: The Case of South Korea,2,2,Dong-hoo Lee,Incheon U
2007-0644,Gender Neutral or Male Sphere? Ghanaian Newspapers Framing of Information and Communication Technologies (ICTs),1,1,Janet D Kwami,U of Oregon
2007-0645,Gender Role Stereotypes Depicted by Western and Korean Advertising Models in Korean Adolescent Girls Magazines,3,1,Kyoungtae Nam,Kyungsung U
