Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2005-0503,Effects of Rationality and Story Attributes on SARS Perception,3,1,Shuhua Zhou,U of Alabama
2005-0503,Effects of Rationality and Story Attributes on SARS Perception,3,2,Chia-Hsin Pan,University of Alabama
2005-0503,Effects of Rationality and Story Attributes on SARS Perception,3,3,Xin Zhong,Renmin University
2005-0504,Effects of Sexually Objectifying Media on Self-Objectification and Body Surveillance in Undergraduates: Results of Two-Year Panel Study,1,1,Jennifer Stevens Aubrey,U of Missouri
2005-0505,Effects of Survey Question Order on Evaluation of News Media,1,1,Dominic Louis Lasorsa,U of Texas - Austin
2005-0506,Efficacies and Social Influence: Implications for Smoking Intervention in College Students,1,1,LEANNE CHANG,UNIVERSITY AT BUFFALO
2005-0507,E-government in the ASEAN Context: A Conceptual Framework,3,1,Milagros Rivera,National University of Singapore
2005-0507,E-government in the ASEAN Context: A Conceptual Framework,3,2,Jeannie Chan,National University of Singapore
2005-0507,E-government in the ASEAN Context: A Conceptual Framework,3,3,K. Sriramesh,Nanyang Technological U
2005-0508,Emergent Complexity and the Role Attributes of Media,1,1,Davis A. Foulger,Brooklyn College
2005-0509,Emergent Weblogs as Civic Journalism,1,1,Lou Rutigliano,University of Texas at Austin
2005-0510,Emotional Congruency and the Realism of Media Stories,2,1,Michael A. Shapiro,Cornell U
2005-0510,Emotional Congruency and the Realism of Media Stories,2,2,Claudia Alejandra Barriga,Cornell U
2005-0511,Emotional Labor: An Examination of the Relationship Between Management Strategies and Consequences,1,1,Richard Nabring,University of Georgia
2005-0512,Emotion and Sports: Measuring Emotional Valence via Self-Report and Facial EMG,1,1,James Reynolds Angelini,Indiana University - Bloomington
2005-0513,"Emotion Expression and the Locution ""I Love You"": A Cross-Cultural Study",2,1,Elisabeth Gareis,Baruch College/CUNY
2005-0513,"Emotion Expression and the Locution ""I Love You"": A Cross-Cultural Study",2,2,Richard Wilkins,Baruch College/CUNY
2005-0514,"Empathy, Compassion, and the Body in Pain: The Politics of Suffering in Self-Immolations",1,1,Young-Cheon Cho,The University of Iowa
2005-0515,Employee Confidence in Third Party Intervention: Implications for Organizational Dispute System Design,3,1,Jessica Jameson,North Carolina State University
2005-0515,Employee Confidence in Third Party Intervention: Implications for Organizational Dispute System Design,3,2,Jeanne Johnson,NC State University
2005-0515,Employee Confidence in Third Party Intervention: Implications for Organizational Dispute System Design,3,3,Virginia Hughes,NC State University
2005-0516,Enacting Cultural Diversity Through Multicultural Radio in Australia,1,1,Chris Richard Lawe Davies,University of Queensland
2005-0517,Encouraging Mothers to get a Mammogram: A Cross-Cultural Examination of Guilt Appeals,4,1,Monique Turner,University of Maryland
2005-0517,Encouraging Mothers to get a Mammogram: A Cross-Cultural Examination of Guilt Appeals,4,2,Xiaoying Xie,University of Maryland
2005-0517,Encouraging Mothers to get a Mammogram: A Cross-Cultural Examination of Guilt Appeals,4,3,Erica Lamm,University of Maryland
2005-0517,Encouraging Mothers to get a Mammogram: A Cross-Cultural Examination of Guilt Appeals,4,4,Belinda Southard,University of Maryland
2005-0518,"Engendering the Nation: Women, Bodies and Identity on Italian Television",1,1,Michela Ardizzoni,Indiana University
2005-0519,Entertainment Television and its Interactions with Individual Values in Explaining Political Participation,1,1,John C. Besley,Cornell U
2005-0520,Escalated Incivility: Analyzing Workplace Bullying as a Communication Phenomenon,3,1,Janet Alberts,Arizona State University
2005-0520,Escalated Incivility: Analyzing Workplace Bullying as a Communication Phenomenon,3,2,Pamela Lutgen-Sandvik,Arizona State U
2005-0520,Escalated Incivility: Analyzing Workplace Bullying as a Communication Phenomenon,3,3,Sarah J. Tracy,Arizona State U
2005-0521,Establishing a Corporate Cultural Model and Measurement of Media Organization,1,1,Li-Chuan Evelyn Evelyn Mai,"Schoool of Communication, Beijing Normal University, Zhuhai"
2005-0522,Ethical Labelism: a Debate over the Universal Code of Ethics of International Public Relations,1,1,Alexander Nikolaev,Drexel University
2005-0523,Ethnicity and Divergence: A Comparative Study of Polarization of Opinions and Attitudes about Breast Cancer,2,1,Mugur Valentin Geana,U of Missouri
2005-0523,Ethnicity and Divergence: A Comparative Study of Polarization of Opinions and Attitudes about Breast Cancer,2,2,Brian Houston,U of Oklahoma
2005-0524,Euclidean Distance as a Theory of Perceived Reality,2,1,Samuel D. Bradley,Indiana U
2005-0524,Euclidean Distance as a Theory of Perceived Reality,2,2,Zheng Wang,Indiana U
2005-0525,European and National Campaign Coverage in a Long-Term Perspective,2,1,Juergen Wilke,Johannes Gutenberg University
2005-0525,European and National Campaign Coverage in a Long-Term Perspective,2,2,Carsten E. Reinemann,University of Mainz
2005-0526,Europe-Topics in Europes Media. The Debate About the European Public Sphere: a Meta-Analysis of Media Content Analyses,3,1,Marcel Machill,U of Leipzig
2005-0526,Europe-Topics in Europes Media. The Debate About the European Public Sphere: a Meta-Analysis of Media Content Analyses,3,2,Markus Beiler,U of Leipzig
2005-0526,Europe-Topics in Europes Media. The Debate About the European Public Sphere: a Meta-Analysis of Media Content Analyses,3,3,Corinna Fischer,University of Leipzig
2005-0527,"Evaluating Advice in Supportive Social Interaction: A Replication of MacGeorge, Feng, Butler and Budarz (2004)",2,1,Hsiao-Yun Hung,University at Buffalo
2005-0527,"Evaluating Advice in Supportive Social Interaction: A Replication of MacGeorge, Feng, Butler and Budarz (2004)",2,2,Thomas H. Feeley,U of Buffalo
2005-0528,Evaluation of CSB/SJUs China Program,1,1,Jun Wang,University of Minnesota
2005-0529,"""Every parent's worst nightmare"": Myths of Child Abductions in the News",5,1,Liu Fu,Indiana University
2005-0529,"""Every parent's worst nightmare"": Myths of Child Abductions in the News",5,2,Beth Moellers,Indiana University
2005-0529,"""Every parent's worst nightmare"": Myths of Child Abductions in the News",5,3,Leigh Moscowitz,Indiana University
2005-0529,"""Every parent's worst nightmare"": Myths of Child Abductions in the News",5,4,Spring-Serenity Duvall,Indiana University
2005-0529,"""Every parent's worst nightmare"": Myths of Child Abductions in the News",5,5,Yue Tan,"the School of Journalism, Indiana University"
2005-0530,Evil is as Evil Does?: An Examination of the Impression Content of Media Villains,1,1,Meghan Shara Sanders,Pennsylvania State U
2005-0531,Evolutionary Nature of Virtual Experience,2,1,Kwan Min Lee,U of Southern California
2005-0531,Evolutionary Nature of Virtual Experience,2,2,Younbo Jung,U of Southern California
2005-0532,Examining Genuine Dialogue in Victim Offender Mediation/Dialogue,1,1,Susan Szmania,University of Wisconsin-Milwaukee
2005-0533,Examining Longitudinal Relations Between Exposure to Lad-Genre Media and Undergraduates Body Self-Consciousness,2,1,Jennifer Stevens Aubrey,U of Missouri
2005-0533,Examining Longitudinal Relations Between Exposure to Lad-Genre Media and Undergraduates Body Self-Consciousness,2,2,Laramie D. Taylor,U of Michigan
2005-0551,"Examining the Roles of Self-Esteem and Identity Concerns in Decisions About, and Consequences of, Revealing Secrets",2,1,Walid Afifi,Pennsylvania State U
2005-0551,"Examining the Roles of Self-Esteem and Identity Concerns in Decisions About, and Consequences of, Revealing Secrets",2,2,John P. Caughlin,U of Illinois
2005-0552,Exemplification of Public Opinion and Hostile Media Judgments,1,1,Laura M. Arpan,Florida State U
2005-0553,"Expanding Whistle-Blowing Scholarship: How Stakeholder Theory, Organizational Structure, and Social Influence Processes Can Inform Whistle-Blowing Research",1,1,Brian K. Richardson,U of North Texas
2005-0554,Explicating Threats: Towards a Conceptual Understanding of the Faces and Fabric of Threat in an Organizational Crisis,3,1,Yan Jin,U of Missouri - Columbia
2005-0554,Explicating Threats: Towards a Conceptual Understanding of the Faces and Fabric of Threat in an Organizational Crisis,3,2,Augustine Pang,"Missouri School of Journalism, University of Missouri-Columbia"
2005-0554,Explicating Threats: Towards a Conceptual Understanding of the Faces and Fabric of Threat in an Organizational Crisis,3,3,Glen T. Cameron,U of Missouri
2005-0555,"Explorations In Communicative Infidelity: Jealousy, Sociosexuality, And Vengefulness",2,1,Brian H. Spitzberg,San Diego State U
2005-0555,"Explorations In Communicative Infidelity: Jealousy, Sociosexuality, And Vengefulness",2,2,Melissa Tafoya,Arizona State University
2005-0556,Exploring Participation in Cancer-Related Virtual Communities,1,1,Tamar Ginossar,University of New Mexico
2005-0557,Exploring Satellite Radio Diffusion Dynamics,1,1,Carolyn A. A. Lin,University of Connecticut
2005-0558,Exploring the Dimensions of Cancer-Related Information Seeking and Scanning Behavior,7,1,Jeffrey David Niederdeppe,U of Pennsylvania
2005-0558,Exploring the Dimensions of Cancer-Related Information Seeking and Scanning Behavior,7,2,Robert Hornik,U of Pennsylvania
2005-0558,Exploring the Dimensions of Cancer-Related Information Seeking and Scanning Behavior,7,3,Bridget Kelly,University of Pennsylvania
2005-0558,Exploring the Dimensions of Cancer-Related Information Seeking and Scanning Behavior,7,4,Dominick Frosch,University of Pennsylvania
2005-0558,Exploring the Dimensions of Cancer-Related Information Seeking and Scanning Behavior,7,5,Anca Romantan,U of Pennsylvania
2005-0558,Exploring the Dimensions of Cancer-Related Information Seeking and Scanning Behavior,7,6,Robin Stevens,U of Pennsylvania
2005-0558,Exploring the Dimensions of Cancer-Related Information Seeking and Scanning Behavior,7,7,Judi Weiner,U of Pennsylvania
2005-0559,Exploring the Dynamics of Organization-Public Relationships from the Dialectical Perspective,1,1,Chun-ju Hung,Hong Kong Baptist U
2005-0560,Exploring the Effects of American Television Consumption on Feelings of Relative Deprivation in South Korea and India,2,1,Hyeseung Yang,Pennsylvania State University
2005-0560,Exploring the Effects of American Television Consumption on Feelings of Relative Deprivation in South Korea and India,2,2,Srividya Ramasubramanian,University of Pennsylvania
2005-0561,Exploring the Relationships Between Religion and Internet Usage,1,1,Christopher C. Paine,Indiana U
2005-0562,Exploring the Therapeutic Effects of TV Viewing: The Effect of Regret on Selective Exposure to and Impact of Experience-Relevant Programming,4,1,Robin Nabi,UCSB
2005-0562,Exploring the Therapeutic Effects of TV Viewing: The Effect of Regret on Selective Exposure to and Impact of Experience-Relevant Programming,4,2,Keli Lynn Finnerty,U of Arizona
2005-0562,Exploring the Therapeutic Effects of TV Viewing: The Effect of Regret on Selective Exposure to and Impact of Experience-Relevant Programming,4,3,Tricia Domsche,U. Arizona
2005-0562,Exploring the Therapeutic Effects of TV Viewing: The Effect of Regret on Selective Exposure to and Impact of Experience-Relevant Programming,4,4,Shawnika Hull,U. Arizona
2005-0563,Exporting Chinese Culture: Industry Financing Models in Film and Television,1,1,Michael Keane,Queensland University of Technology
2005-0564,Exposure to Downsizing and Prospective Employees' Job Expectations Prior to Organizational Entry,2,1,Kathryn Fonner,Northwestern University
2005-0564,Exposure to Downsizing and Prospective Employees' Job Expectations Prior to Organizational Entry,2,2,Michael E. Roloff,
2005-0565,Expressing Emotions Online: An Analysis of Visual Aspects of Emoticons,1,1,Smiljana Antonijevic,U of Minnesota
2005-0566,Extending the Purview of the Risk Perception Attitude (RPA) Framework: Findings from HIV/AIDS Prevention Research in Malawi,6,1,Rajiv N. Rimal,Johns Hopkins U
2005-0566,Extending the Purview of the Risk Perception Attitude (RPA) Framework: Findings from HIV/AIDS Prevention Research in Malawi,6,2,Kirsten Patricia Bose,Johns Hopkins U
2005-0566,Extending the Purview of the Risk Perception Attitude (RPA) Framework: Findings from HIV/AIDS Prevention Research in Malawi,6,3,Jane Brown,Johns Hopkins University
2005-0566,Extending the Purview of the Risk Perception Attitude (RPA) Framework: Findings from HIV/AIDS Prevention Research in Malawi,6,4,Glory Mkandawire,Johns Hopkins University
2005-0566,Extending the Purview of the Risk Perception Attitude (RPA) Framework: Findings from HIV/AIDS Prevention Research in Malawi,6,5,Ketan Joshi,Johns Hopkins University
2005-0566,Extending the Purview of the Risk Perception Attitude (RPA) Framework: Findings from HIV/AIDS Prevention Research in Malawi,6,6,Lisa Folda,Johns Hopkins University
2005-0567,Extraversion and Entertainment: An Experimental Study on the Influence of Personality on Information Processing and Entertainment,1,1,Kathleen Arendt,Universitaet Erfurt
2005-0568,Facial Similarity as a Political Cue: A Preliminary Investigation,4,1,Jeremy N. Bailenson,Stanford U
2005-0568,Facial Similarity as a Political Cue: A Preliminary Investigation,4,2,Philip Garland,Stanford University
2005-0568,Facial Similarity as a Political Cue: A Preliminary Investigation,4,3,Shanto Iyengar,Stanford U
2005-0568,Facial Similarity as a Political Cue: A Preliminary Investigation,4,4,Nick Yee,Stanford University
2005-0569,Facing Death: Making Decisions For End-of-Life Versus Ending-Life Care Options,1,1,Jacklyn G. Habib,"Rutgers, The State University of New Jersey"
2005-0570,Fact or Artifact: A Psychometric Critique of the Measurement of Internet Users with an Example,1,1,shaojing sun,University of Virginia
2005-0571,Factors Affecting Relational Outcomes in Corporate Crises: From Organizational Reputation and Crisis Communicative Strategy to Form of Crisis Response,1,1,Yi-Hui Huang,National Chengchi U
2005-0572,Factors Associated With Condom Use Among Female Commercial Sex Workers in India: A Case Study,3,1,Sanjanthi Velu,Johns Hopkins
2005-0572,Factors Associated With Condom Use Among Female Commercial Sex Workers in India: A Case Study,3,2,Srinivas R. Melkote,Bowling Green State U
2005-0572,Factors Associated With Condom Use Among Female Commercial Sex Workers in India: A Case Study,3,3,Ewart C. Skinner,
2005-0573,Family Communication and Teen's Smoking Prevention,3,1,I-Huei Cheng,U of Kansas
2005-0573,Family Communication and Teen's Smoking Prevention,3,2,Glenn Leshner,U of Missouri
2005-0573,Family Communication and Teen's Smoking Prevention,3,3,Glen T. Cameron,U of Missouri
2005-0574,"Family Management, Managerialism, and Feminist Re-Visions",3,1,Patty Sotirin,Michigan Technological U
2005-0574,"Family Management, Managerialism, and Feminist Re-Visions",3,2,Patrice M. Buzzanell,Purdue U
2005-0574,"Family Management, Managerialism, and Feminist Re-Visions",3,3,Lynn Turner,Marquette University
2005-0575,"Fans, web sites, and ""The West Wing"": A television show empowers and inspires its constituency",1,1,Dan Kozlowski,University of North Carolina-Chapel Hill
2005-0576,"Fear versus Humor: The Impact of Rebellious Tendency on Physiological, Cognitive and Emotional Responses to Anti-Drinking Messages",3,1,Moon J Lee,Washington State U
2005-0576,"Fear versus Humor: The Impact of Rebellious Tendency on Physiological, Cognitive and Emotional Responses to Anti-Drinking Messages",3,2,Mija Shin,Washington State U
2005-0576,"Fear versus Humor: The Impact of Rebellious Tendency on Physiological, Cognitive and Emotional Responses to Anti-Drinking Messages",3,3,Yvonnes Chen,Washington State University
2005-0577,"Feeble Globalization, Strong Epidemics: A Comparative Study of SARS News in China and the U.S.",1,1,Dong Dong,U of Minnesota
2005-0578,Feeling or Thinking? The Emotional Impact of Alcohol Advertisements With Versus Without Prosocial Verbal Appeal on Young Adults.,2,1,Xiaolan Helen Sun,U of Connecticut
2005-0578,Feeling or Thinking? The Emotional Impact of Alcohol Advertisements With Versus Without Prosocial Verbal Appeal on Young Adults.,2,2,Svetlana Kalnova,
2005-0579,Female Sports Columnists-Taking Chances-Playing by the Rules: Analysis of Olympic Sports Writing,1,1,Deborah Macey,University of Oregon
2005-0580,"Feminism, Journalism, or Both? Local Television News Framing of a Campus Rape Scandal",1,1,Nancy E. Worthington,Quinnipiac U
2005-0581,Feminist Music: Deconstruction of the Patriarchy Through Womens Voices,1,1,M. Geneva Murray,student at Texas Tech
2005-0582,Fighting Against Stigma Attached to People Suffering From Mental Illness Using Entertainment-Education Strategy,2,1,Ute Ritterfeld,U of Southern California
2005-0582,Fighting Against Stigma Attached to People Suffering From Mental Illness Using Entertainment-Education Strategy,2,2,Seung-A Jin,U of Southern California
2005-0583,Fighting for a mission impossible: A study on media relations strategies of gay and lesbian movement in Taiwan,1,1,Cheng-Nan Hou,I-Shou U
2005-0584,Financial Attitudes and Family Communication about Students Finances: The Role of Sex Differences,5,1,Renee Edwards,Louisiana State U
2005-0584,Financial Attitudes and Family Communication about Students Finances: The Role of Sex Differences,5,2,Myria W. Allen,U of Arkansas
2005-0584,Financial Attitudes and Family Communication about Students Finances: The Role of Sex Differences,5,3,justin keogh,U. of Arkansas
2005-0584,Financial Attitudes and Family Communication about Students Finances: The Role of Sex Differences,5,4,Celia Ray Hayhoe,Virginia Polytechnic Institute and State Universit
2005-0584,Financial Attitudes and Family Communication about Students Finances: The Role of Sex Differences,5,5,Lauren Leach,Northwest Missouri State University
2005-0585,Financing a Public Good: The Evolution of Television Broadcasting in Ghana,1,1,Araba B. Sey,U of Southern California
2005-0586,First Phase of a Scale Development Project to Measure Perceived Attributes of Consumer Communication Technologies,2,1,Michel Dupagne,U of Miami
2005-0586,First Phase of a Scale Development Project to Measure Perceived Attributes of Consumer Communication Technologies,2,2,Paul Driscoll,U Of Miami
2005-0587,Flat Pricing on Purchase History: A Strategy for The Demand Decreasing Telcos,1,1,Myeng-Ja Yang,"Michigan State University, TISM"
2005-0601,Flexing Their Political Muscle: Newspaper Coverage of Jesse Ventura's and Arnold Schwarzenegger's Gubernatorial Campaigns,1,1,Cary Roberts Frith,Ohio University
2005-0602,Focused Activities and the Development of Social Capital in A Distributed Learning Community,3,1,Yu Yuan,Cornell U
2005-0602,Focused Activities and the Development of Social Capital in A Distributed Learning Community,3,2,Geraldine Gay,Cornell U
2005-0602,Focused Activities and the Development of Social Capital in A Distributed Learning Community,3,3,Helene Hembrooke,Cornell University
2005-0603,"Food Science: Media Coverage of Genetically Modified Foods in the US and France, 1998-2002",2,1,M. Olguta Vilceanu,Temple U
2005-0603,"Food Science: Media Coverage of Genetically Modified Foods in the US and France, 1998-2002",2,2,Priscilla Murphy,Temple U
2005-0604,Foreign Fiction: From Threat to Resource,1,1,Milly Buonanno,U of Florence
2005-0605,Former Minister Zhangs Discourse on SARS: Governments Image Restoration or Destruction?,2,1,Ernest Yuyan Zhang,University of Missouri
2005-0605,Former Minister Zhangs Discourse on SARS: Governments Image Restoration or Destruction?,2,2,William L. Benoit,U of Missouri
2005-0606,Framing: A Decade of Research Experience,1,1,Urs Dahinden,University of Zurich
2005-0607,Framing American Politics: A Content Analysis of Television News Coverage for the State of the Union Address in 2004,1,1,Kyun Soo Kim,U of Alabama
2005-0608,Framing European Enlargement Between Risk and Opportunity and its Effect on Public Support for EU Integration,2,1,Andreas Schuck,U Amsterdam
2005-0608,Framing European Enlargement Between Risk and Opportunity and its Effect on Public Support for EU Integration,2,2,Claes H. De Vreese,University of Amsterdam
2005-0609,Framing Feminism: The Impact of Collective Action Frames on the Second Wave Women's Movement,1,1,Janice Nathanson,York University
2005-0610,Framing Fraud: An Analysis of How Deceptive Infomercial Advertisers Sell 'Breakthrough' Weight Loss Products,2,1,Jan LeBlanc Wicks,U of Arkansas
2005-0610,Framing Fraud: An Analysis of How Deceptive Infomercial Advertisers Sell 'Breakthrough' Weight Loss Products,2,2,Robert Wicks,University of Arkansas
2005-0611,Framing Justice: Using the Concept of Procedural Justice to Advance Political Communication Research,2,1,John C. Besley,Cornell U
2005-0611,Framing Justice: Using the Concept of Procedural Justice to Advance Political Communication Research,2,2,Katherine A. McComas,Cornell U
2005-0612,Framing of the Iraq War in the Elite Newspapers in Sweden and the United States,1,1,Jesper J. Stromback,Centre for Political Communication Research
2005-0613,Framing the Candidates: The Role of Questions in Political Debates,1,1,Eran Noah Ben-Porath,"The Annenberg School for Communication, University of Pennsylvania"
2005-0614,French Identity and the Articulation of Cultural Pluralism and Difference: The Case of Beur FM,1,1,Nabil Echchaibi,Franklin College
2005-0615,From BayWatch to Body watch: Planning and Development of Sustainable Internet-Based Specialist Access in a Remote Ecuadorian Hospital,2,1,Carey Noland,Northeastern University
2005-0615,From BayWatch to Body watch: Planning and Development of Sustainable Internet-Based Specialist Access in a Remote Ecuadorian Hospital,2,2,Paul Heinzelmann,Massachusetts General Hospital
2005-0616,From Colony to Nation: Patriotism in Post-Colonial Trinidad and Tobago,1,1,Daina Lorraine Nathaniel,Florida State U
2005-0617,From Hidden Corner to Front Page: The Peoples Dailys Framing of AIDS From 1985-2003,4,1,Xun Liu,Michigan State U
2005-0617,From Hidden Corner to Front Page: The Peoples Dailys Framing of AIDS From 1985-2003,4,2,Dongrong Liu,Central South University
2005-0617,From Hidden Corner to Front Page: The Peoples Dailys Framing of AIDS From 1985-2003,4,3,ying zhang,Carnegie Mellon University
2005-0617,From Hidden Corner to Front Page: The Peoples Dailys Framing of AIDS From 1985-2003,4,4,jinxi zhang,"School of Journalism,Renmin University of China"
2005-0618,From Hip-Hop Queen to Hollywoods Hot Mama Morton(s): Latifahs Reel Role as the Sexual Un/Desirable,1,1,Aisha Durham,University of Illinois at Urbana-Champaign
2005-0619,"From mutual Incomprehension toward mutual recognition: Exploring tongzhi politics through the ""Mao Ning Incident""",1,1,Li Gu,UMass-Amherst
2005-0620,From Underground Cult to Public Policy for Citizens: Democratizing an Open Source Artifact at a Policy Level,1,1,Kwang-Suk Lee,U of Texas - Austin
2005-0621,Further Testing of a New Model of Intercultural Communication Competence,1,1,Lily Anoja Arasaratnam,Oregon State U
2005-0622,Gatekeeping Gender: Hypothetical Questions in Interactions Between Psychiatrists and Transsexual Patients,2,1,Susan Speer,Lecturer
2005-0622,Gatekeeping Gender: Hypothetical Questions in Interactions Between Psychiatrists and Transsexual Patients,2,2,Ceri Parsons,Lecturer in Psychology
2005-0623,Gender and Computer Games: Exploring Females Dislikes,2,1,Tilo Hartmann,Hannover U of Music & Drama
2005-0623,Gender and Computer Games: Exploring Females Dislikes,2,2,Christoph Klimmt,Hannover U of Music & Drama
2005-0624,Gender and Everyday Evasions in Hong Kong,1,1,John Nguyet Erni,City U of Hong Kong
2005-0625,Gender-based Stereotype Threat in Surveys of Political Knowledge,1,1,Matthew S. McGlone,U of Texas - Austin
2005-0626,Gender Differences in Mood Management and Mood Adjustment,1,1,Silvia Knobloch,U of California - Davis
2005-0627,Gendered Uses of New Information Technologies and Digital Gap in Turkey,1,1,F. Mutlu Binark,Gazi University Faculty of Communication
2005-0628,Gender Equality in Language and Communication: Human Rights Perspective,1,1,Alissa Tolstokorova,"University of Economics and Law ""KROK"", Kyiv, Ukraine"
2005-0629,Gender Representation in Turkish Melodramas,1,1,Filiz Cicek,Indiana University
2005-0651,"Gentlemen, Start Your Ideologies: NASCAR Telecasts and New Right Ideology",1,1,Richard Popp,Temple University
2005-0652,Geographic Distribution of Weblogs in the United States,2,1,Jia Lin,University of Buffalo
2005-0652,Geographic Distribution of Weblogs in the United States,2,2,Alexander Halavais,University of Buffalo
2005-0653,Gesturing on the Telephone: The Effects of Dialogue and Recipient Design,4,1,Janet Bavelas,U of Victoria
2005-0653,Gesturing on the Telephone: The Effects of Dialogue and Recipient Design,4,2,Jennifer J. Gerwing,University of Victoria
2005-0653,Gesturing on the Telephone: The Effects of Dialogue and Recipient Design,4,3,Chantelle L Sutton,
2005-0653,Gesturing on the Telephone: The Effects of Dialogue and Recipient Design,4,4,Danielle Prevost,University of Ottawa
2005-0654,Getting Satisfaction from Interpersonal Interactions in Small Groups: A Model Based on Self-Determination Theory,1,1,Eun Joo Kim,Yonsei U
2005-0655,Girl Power Enacted: A Popular Artifact as a Metaphor for Contained Power,1,1,Victoria Newsom,"California State University, Northridge"
2005-0656,Give War a Chance: Seven Traditions Reflecting on a Study,2,1,Mark Van Vuuren,University of Twente
2005-0656,Give War a Chance: Seven Traditions Reflecting on a Study,2,2,Erwin Seydel,University of Twente
2005-0657,Global and Local Viewing Experiences in the Age of Multi-channel Television: The Israeli Experience,1,1,Jonathan Cohen,U of Haifa
2005-0658,"Global Communication, New Media, and Network Resistance: A Case Study",1,1,Adrienne Russell,American University of Paris
2005-0659,"Globalization of U.S. Law on Press Freedom: Actual Malice"" as a Balancing Test for Libel",1,1,Kyu Ho Youm,U of Oregon
2005-0660,Globalized Journalism in the Public Sphere,1,1,Stephen Reese,U of Texas - Austin
2005-0661,Globalizing and Dislocating in Talk in Interaction: How are Relationships Made Asymmetric?,4,1,Francois Cooren,U de Montreal
2005-0661,Globalizing and Dislocating in Talk in Interaction: How are Relationships Made Asymmetric?,4,2,Stephanie Fox,Université de Montréal
2005-0661,Globalizing and Dislocating in Talk in Interaction: How are Relationships Made Asymmetric?,4,3,Daniel Robichaud,U de Montreal
2005-0661,Globalizing and Dislocating in Talk in Interaction: How are Relationships Made Asymmetric?,4,4,Nayla Talih,Université de Montréal
2005-0662,Global Policing as Scopic Regime,1,1,Allen Feldman,"Department of Culture and Communication, New York University"
2005-0663,Global TV Entertainment: The Game Show as Cultural Indicator,1,1,Anne Cooper-Chen,Ohio U
2005-0664,Goals for Flirting at Work: A Sender Based Analysis,3,1,Bryan Townsend,University of Georgia
2005-0664,Goals for Flirting at Work: A Sender Based Analysis,3,2,Laura Keck,University of Georgia
2005-0664,Goals for Flirting at Work: A Sender Based Analysis,3,3,Jennifer L. Monahan,U of Georgia
2005-0665,Going East: A Historical Content Analysis of Cultural Values and Symbols in Advertising Themes and Tactics of Early 20th Century Foreign Advertising in China,1,1,Yuan Zhang,U of Utah
2005-0666,Good Embed: How the U.S. Military Improved Favorability of Coverage Through Embedding Journalists,1,1,Mark Finney,"University of Colorado, Boulder"
2005-0667,"Graduate Teaching Assistants Usage of, Perceptions of, and Attitudes Toward Instructional Technology",2,1,Andrea Bergstrom,"University of Massachusetts, Amherst"
2005-0667,"Graduate Teaching Assistants Usage of, Perceptions of, and Attitudes Toward Instructional Technology",2,2,Angela Paradise,"University of Massachusetts, Amherst"
2005-0668,Growing Up Digital: Exploring Youth's Civic Uses of the Internet in Digital Cities of East Asia,4,1,Wan-Ying Lin,U of Southern California
2005-0668,Growing Up Digital: Exploring Youth's Civic Uses of the Internet in Digital Cities of East Asia,4,2,Yong-Chan Kim,U of Alabama
2005-0668,Growing Up Digital: Exploring Youth's Civic Uses of the Internet in Digital Cities of East Asia,4,3,Joo-Young J. Jung,U of Southern California
2005-0668,Growing Up Digital: Exploring Youth's Civic Uses of the Internet in Digital Cities of East Asia,4,4,Pauline Hope Cheong,SUNY - Buffalo
2005-0669,Guiding Metaphors of Nationalism: Use of Cyprus to Construct National Identity in Online Discussions,2,1,Lemi Baruh,"Annenberg School for Communication, U of Penn"
2005-0669,Guiding Metaphors of Nationalism: Use of Cyprus to Construct National Identity in Online Discussions,2,2,Mihaela Popescu,U of Pennsylvania
2005-0670,Happily-Ever-After: Cyberdating Success Stories and the Myth of The One,1,1,Sharon R. Mazzarella,Ithaca College
2005-0671,"Hard Questions, Soft Answers for a Medium in Flux: Methodological Problems/Solutions for e-Journalism Research",2,1,Sam N. Lehman-Wilzig,Bar-Ilan U
2005-0671,"Hard Questions, Soft Answers for a Medium in Flux: Methodological Problems/Solutions for e-Journalism Research",2,2,Nava Cohen-Avigdor,Bar-Ilan University
2005-0672,Hard Wired for Negative News?: Gender Differences in Processing Broadcast News,2,1,Rasha Kamhawi,Ain Shams University
2005-0672,Hard Wired for Negative News?: Gender Differences in Processing Broadcast News,2,2,Maria Elizabeth Grabe,Indiana U
2005-0673,Health Advocacy through Photovoice: A Reconsideration,1,1,Ying Li,U of Southern California
2005-0674,Health Information Avoidance as Uncertainty Management,3,1,Joshua B. Barbour,U of Illinois - Urbana-Champaign
2005-0674,Health Information Avoidance as Uncertainty Management,3,2,Lance S. Rintamaki,U of Illinois - Urbana-Champaign
2005-0674,Health Information Avoidance as Uncertainty Management,3,3,Dale E. Brashers,U of Illinois
2005-0675,Heuristic-Systematic Processing and Hostile Media Perceptions,1,1,Kerstin Weisbach,U of Dresden
2005-0676,"History, Collective Memory, and TV Documentary: Analysis of Battle for Korea (PBS, 2001)",1,1,Su Hi Choi,Temple University
2005-0677,HIV/AIDS Prevention in Sub-Saharan Africa: A Multilevel Analysis of Message Frames and Their Predictors,1,1,Christopher E. Beaudoin,Indiana U - Bloomington
2005-0678,Hofstedes Masculinity/ Femininity Dimension and the Pregnancy of Princess Masako: An Analysis of Japanese and International Newspaper Coverage,2,1,Tomoko Kanayama,Keio U
