Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2006-0424,East Meets West: Towards a Philosophical Linkage Between Symmetrical Worldview and Um-Yang Paradigm for Ethical Public Relations,3,1,Jeongnam Kim,U of Maryland
2006-0424,East Meets West: Towards a Philosophical Linkage Between Symmetrical Worldview and Um-Yang Paradigm for Ethical Public Relations,3,2,Barbara Flick,Xavier U
2006-0424,East Meets West: Towards a Philosophical Linkage Between Symmetrical Worldview and Um-Yang Paradigm for Ethical Public Relations,3,3,Thomas Schick,Xavier U
2006-0425,Economic Determination of the Box Office Performances of Foreign Motion Pictures in the Singapore Cinema Market,2,1,Tracy Lee,Nanyang Technological U
2006-0425,Economic Determination of the Box Office Performances of Foreign Motion Pictures in the Singapore Cinema Market,2,2,Wayne Fu,Nanyang Technological U
2006-0426,Effect of Message Framing on Promotion/Prevention-Focused Chinese Consumers Purchase Decision,2,1,Hui-Fei Lin,Pennsylvania State U
2006-0426,Effect of Message Framing on Promotion/Prevention-Focused Chinese Consumers Purchase Decision,2,2,Chun Liu,Pennsylvania State U
2006-0427,Effects of Emotional Television Program Context on Advertising Processing,1,1,Zheng Wang,Indiana U
2006-0428,Effects of Humor on Presence and Recall of Persuasive Messages,4,1,Paul Skalski,U of Minnesota - Duluth
2006-0428,Effects of Humor on Presence and Recall of Persuasive Messages,4,2,Ron Tamborini,Michigan State U
2006-0428,Effects of Humor on Presence and Recall of Persuasive Messages,4,3,Ed Glazer,Michigan State U
2006-0428,Effects of Humor on Presence and Recall of Persuasive Messages,4,4,Sandi Smith,Michigan State U
2006-0429,Effects of Interactivity on Attitude Formation on Political Websites: A Path Analysis of the Mediation Effect of Perceived Interactivity,2,1,Indeok Song,Indiana U
2006-0429,Effects of Interactivity on Attitude Formation on Political Websites: A Path Analysis of the Mediation Effect of Perceived Interactivity,2,2,Erik Page Bucy,Indiana U
2006-0430,Effects of Issue News Framing on Public Support for Turkish Membership in the EU,3,1,Claes H. De Vreese,U of Amsterdam
2006-0430,Effects of Issue News Framing on Public Support for Turkish Membership in the EU,3,2,Hajo Boomgaarden,U of Amsterdam
2006-0430,Effects of Issue News Framing on Public Support for Turkish Membership in the EU,3,3,Holli A. Semetko,Emory U
2006-0431,Effects of Model Race/Ethnicity on Responses to Print Advertising: Do Popular Culture and Prejudice Make a Difference?,2,1,William Hoon,Western Illinois U
2006-0431,Effects of Model Race/Ethnicity on Responses to Print Advertising: Do Popular Culture and Prejudice Make a Difference?,2,2,Jyotika Ramaprasad,Southern Illinois U
2006-0432,Effects of Motivational Activation on Processing Positive and Negative Content in Pop-Up Advertisements,2,1,Seungjo Lee,Indiana U
2006-0432,Effects of Motivational Activation on Processing Positive and Negative Content in Pop-Up Advertisements,2,2,Byungho Park,Indiana U
2006-0433,Effects of Motivations and Gender on Adolescents' Self-Disclosure in Online Chatting,1,1,Seungho Cho,U of Alabama
2006-0434,Effects of Perception of Mutual Relationship Between Audience and Network Broadcasters on Formation of Attitude Toward Network Broadcasters,1,1,Su Jung Kim,Seoul National U
2006-0451,Effects of Personality Types on Television Genre Preferences,2,1,Jae Woong Shim,Indiana U
2006-0451,Effects of Personality Types on Television Genre Preferences,2,2,Bryant M. Paul,Indiana U
2006-0452,"Effects of Political Knowledge, Interest, and Efficacy on College Voter Turnout",3,1,Alison Stauffer,Danish School of Journalism
2006-0452,"Effects of Political Knowledge, Interest, and Efficacy on College Voter Turnout",3,2,Michael Stohl,U of California - Santa Barbara
2006-0452,"Effects of Political Knowledge, Interest, and Efficacy on College Voter Turnout",3,3,Scott A. Reid,U of California
2006-0453,Effects of Self-Construal and Academic Motivation on Students' Perception of Professors Self-Presentation Styles,3,1,Eun Joo Kim,Yonsei U
2006-0453,Effects of Self-Construal and Academic Motivation on Students' Perception of Professors Self-Presentation Styles,3,2,Joohan Kim,Yonsei U
2006-0453,Effects of Self-Construal and Academic Motivation on Students' Perception of Professors Self-Presentation Styles,3,3,Min-Sun Kim,U of Hawaii
2006-0454,Effects of Social Integration on Adjustment to a New Location After a Long Distance Move,1,1,Irina A. Shklovski,Carnegie Mellon U
2006-0455,Ego and Public Sphere: A Buddhist Asiacentric Approach,1,1,Bhavana Upadhyaya,U of New Mexico
2006-0456,Elections Matter. A Longitudinal Study of the Mobilizing Effects of Elections,2,1,Jesper Stromback,Mid Sweden U
2006-0456,Elections Matter. A Longitudinal Study of the Mobilizing Effects of Elections,2,2,Bengt Johansson,Göteborg U
2006-0457,Electronic Tribes (E-Tribes): Some Theoretical Perspectives and Implications,1,1,Bolanle A. Olaniran,Texas Tech
2006-0458,Embedding the Internet: College Students' Online and Offline Activities in the 21st Century,3,1,Christine L. Ogan,Indiana U
2006-0458,Embedding the Internet: College Students' Online and Offline Activities in the 21st Century,3,2,Muzaffer Ozakca,Indiana U
2006-0458,Embedding the Internet: College Students' Online and Offline Activities in the 21st Century,3,3,Christopher Jacob Groshek,Indiana U
2006-0459,"Embracing Technologies of Domination: The Rise of Popular Imperialism in the U.S., 1898-1904",1,1,Christopher Vaughan,Santa Clara U
2006-0460,Emergence Under Debate: Wikipedia as a Case Study for the Rise of Ambiguity in Modern Knowledge Production Systems,3,1,Sorin Adam Matei,Purdue U
2006-0460,Emergence Under Debate: Wikipedia as a Case Study for the Rise of Ambiguity in Modern Knowledge Production Systems,3,2,Caius Dobrescu,Transylvania U
2006-0460,Emergence Under Debate: Wikipedia as a Case Study for the Rise of Ambiguity in Modern Knowledge Production Systems,3,3,John F Hooker,Purdue U
2006-0461,Emotional Benefits of Visualizations in Coping with Noxious Treatments and Somatic Pain: An Ethnography of a Computer Support Group for Women with Breast Cancer,3,1,Bret Shaw,U of Wisconsin
2006-0461,Emotional Benefits of Visualizations in Coping with Noxious Treatments and Somatic Pain: An Ethnography of a Computer Support Group for Women with Breast Cancer,3,2,Fiona M. McTavish,U of Wisconsin
2006-0461,Emotional Benefits of Visualizations in Coping with Noxious Treatments and Somatic Pain: An Ethnography of a Computer Support Group for Women with Breast Cancer,3,3,Robert P. Hawkins,U of Wisconsin
2006-0462,"Emotional Congruency, Media Dependency, and the Realism of Media Stories",2,1,Michael A. Shapiro,Cornell U
2006-0462,"Emotional Congruency, Media Dependency, and the Realism of Media Stories",2,2,Claudia Alejandra Barriga,Cornell U
2006-0463,Emotional Context and Typicality in Encoding and Reality Assessment of Television Scenarios,3,1,Zheng Wang,Indiana U
2006-0463,Emotional Context and Typicality in Encoding and Reality Assessment of Television Scenarios,3,2,Julia Fox,Indiana U
2006-0463,Emotional Context and Typicality in Encoding and Reality Assessment of Television Scenarios,3,3,Samuel D. Bradley,Ohio State U
2006-0464,Emotional Response to News Framing of Crime,1,1,Kimberly A. Gross,George Washington U
2006-0465,Empathic Accuracy and Topic Coherence in Family Communication: Investigating the Effects of Childrens Gender on Family Conversations,2,1,Naomi Kagawa,U of Minnesota
2006-0465,Empathic Accuracy and Topic Coherence in Family Communication: Investigating the Effects of Childrens Gender on Family Conversations,2,2,Ascan F. Koerner,U of Minnesota
2006-0466,Encoding and Decoding Rape News: An Exploratory Study of Local News and Its Viewers,1,1,Nancy E. Worthington,Quinnipiac U
2006-0467,"Engaging or Not Engaging in Out-of-Class Communication: Students' Episodic Perceptions, Impressions of Instructors, and Locus of Control",3,1,Oryssia Felts,Western Illinois U
2006-0467,"Engaging or Not Engaging in Out-of-Class Communication: Students' Episodic Perceptions, Impressions of Instructors, and Locus of Control",3,2,Melissa R. Trowbridge,Western Illinois U
2006-0467,"Engaging or Not Engaging in Out-of-Class Communication: Students' Episodic Perceptions, Impressions of Instructors, and Locus of Control",3,3,Dale Hample,Western Illinois U
2006-0468,Enhancing Learning Outcomes in an Interactive Cancer Communication System: Examining the Efficacy of Peer and Expert Support,6,1,Bret Shaw,U of Wisconsin
2006-0468,Enhancing Learning Outcomes in an Interactive Cancer Communication System: Examining the Efficacy of Peer and Expert Support,6,2,Jeong Yeob Han,U of Wisconsin
2006-0468,Enhancing Learning Outcomes in an Interactive Cancer Communication System: Examining the Efficacy of Peer and Expert Support,6,3,Fiona M. McTavish,U of Wisconsin
2006-0468,Enhancing Learning Outcomes in an Interactive Cancer Communication System: Examining the Efficacy of Peer and Expert Support,6,4,David H Gustafson,Uof Wisconsin
2006-0468,Enhancing Learning Outcomes in an Interactive Cancer Communication System: Examining the Efficacy of Peer and Expert Support,6,5,Jeffrey Witherly,National Institutes of Health
2006-0468,Enhancing Learning Outcomes in an Interactive Cancer Communication System: Examining the Efficacy of Peer and Expert Support,6,6,Robert P. Hawkins,U of Wisconsin
2006-0469,Enlarging the Imaginative Diet: Using Television as a Resource to Develop Moral Imagination,1,1,Tonny Krijnen,U of Amsterdam
2006-0470,"Entertainment, Race, Thin Women, and Self-Other Perceptions",7,1,Michael A. Shapiro,Cornell U
2006-0470,"Entertainment, Race, Thin Women, and Self-Other Perceptions",7,2,Keisha Cummings,Cornell U
2006-0470,"Entertainment, Race, Thin Women, and Self-Other Perceptions",7,3,Elizabeth Guinaw,Cornell U
2006-0470,"Entertainment, Race, Thin Women, and Self-Other Perceptions",7,4,Jeanne M Kopun,Cornell U
2006-0470,"Entertainment, Race, Thin Women, and Self-Other Perceptions",7,5,Benjamin M Metcalfe,Cornell U
2006-0470,"Entertainment, Race, Thin Women, and Self-Other Perceptions",7,6,Patricia A Armand,Cornell U
2006-0470,"Entertainment, Race, Thin Women, and Self-Other Perceptions",7,7,Melissa A Lask,Cornell U
2006-0471,Entry into a New Program: The Socialization of Graduate Assistants,1,1,Jennifer Bernardi,Louisiana State U
2006-0472,Epidemic Theory on Knowledge Communication: A Simulation Analysis of Organizational Communication based on Complex Networks,5,1,Shukun Tang,U of Science & Technology of China
2006-0472,Epidemic Theory on Knowledge Communication: A Simulation Analysis of Organizational Communication based on Complex Networks,5,2,Jianxun Chu,U of Science & Technology of China
2006-0472,Epidemic Theory on Knowledge Communication: A Simulation Analysis of Organizational Communication based on Complex Networks,5,3,Guan Wang,U of Science and Technology of China
2006-0472,Epidemic Theory on Knowledge Communication: A Simulation Analysis of Organizational Communication based on Complex Networks,5,4,Xiaowei Fang,U of Science and Technology of China
2006-0472,Epidemic Theory on Knowledge Communication: A Simulation Analysis of Organizational Communication based on Complex Networks,5,5,Guo Ma,U of Science and Technology of China
2006-0473,Eros and Identity Politics: Understanding Arendts Notion of Intimacy through the National Museum of the American Indian,1,1,Miranda Jean Brady,Pennsylvania State U
2006-0474,Ethical Discussion in Three U.S. Public Relations Trade Publications: A Content Analysis,2,1,Benton Danner,U of Florida
2006-0474,Ethical Discussion in Three U.S. Public Relations Trade Publications: A Content Analysis,2,2,Michael A. Mitrook,U of Florida
2006-0475,Ethnic Chic Reconsidered: The Representation of Cheongsam in Spiderman I and 50 First Dates,1,1,Ying Huang,Southern Illinois U
2006-0476,Ethnic Humor and Stereotyping in Germany's Most Famous Ethnic Comedy Show,1,1,Anika Struppert,U of Erfurt
2006-0477,"Ethnic Identity, Ethnic Relevance of E-Health Information, and Ethnicity Preference of Agents by Asian Americans",2,1,Li Gong,Ohio State U
2006-0477,"Ethnic Identity, Ethnic Relevance of E-Health Information, and Ethnicity Preference of Agents by Asian Americans",2,2,Karen Cheng,Charles R. Drew U of Medicine and Science
2006-0478,Ethnocentrism and Sensation Seeking as Variables That Influence Intercultural Contact-Seeking Behavior: A Path Analysis,2,1,Lily A. Arasaratnam,Oregon State U
2006-0478,Ethnocentrism and Sensation Seeking as Variables That Influence Intercultural Contact-Seeking Behavior: A Path Analysis,2,2,Smita Chaturvedi Banerjee,Montclair State U
2006-0479,Evaluating Cybrid Communication: A Structurational Analysis of Computer Gaming Teams,1,1,Michael Liskin,U of Southern California
2006-0480,"Event-Related, High-Resolution Content Analysis of First-Person-Shooter Games",4,1,Rene Weber,Michigan State U
2006-0480,"Event-Related, High-Resolution Content Analysis of First-Person-Shooter Games",4,2,Katharina-Maria Behr,U of Zurich
2006-0480,"Event-Related, High-Resolution Content Analysis of First-Person-Shooter Games",4,3,Ute Ritterfeld,U of Southern California
2006-0480,"Event-Related, High-Resolution Content Analysis of First-Person-Shooter Games",4,4,Klaus Mathiak,Aachen U
2006-0501,"Evolving Frame: U.S. Newspaper Coverage of China in the Olympic Games, 1980-2004",1,1,Jia Dai,U of Texas
2006-0502,Examining Additional Causes and Consequences of the Hostile Media Effect: The Exemplification Explanation and News Source Selection Implications,1,1,Laura M. Arpan,Florida State U
2006-0503,Examining Adolescents Sources of Information about Sun Exposure: Media and Parents,2,1,Julie L. Andsager,U of Iowa
2006-0503,Examining Adolescents Sources of Information about Sun Exposure: Media and Parents,2,2,Megan Sheffer,U of Iowa
2006-0504,Examining the Impact of Internet Popular Culture Messages on Teaching Jewish Values in Israeli Schools.,2,1,Lawrence H. Sherlick,SUNY - Buffalo
2006-0504,Examining the Impact of Internet Popular Culture Messages on Teaching Jewish Values in Israeli Schools.,2,2,Junhao Hong,SUNY - Buffalo
2006-0505,Examining the Suspected Adverse Effects of Competition on Media Performance (Top Faculty Paper),5,1,Adam Jacobsson,U of Stockholm
2006-0505,Examining the Suspected Adverse Effects of Competition on Media Performance (Top Faculty Paper),5,2,Eva-Maria Jacobsson,Royal Institute of Technology
2006-0505,Examining the Suspected Adverse Effects of Competition on Media Performance (Top Faculty Paper),5,3,C. Ann Hollifield,U of Georgia
2006-0505,Examining the Suspected Adverse Effects of Competition on Media Performance (Top Faculty Paper),5,4,Tudor Vlad,U of Georgia
2006-0505,Examining the Suspected Adverse Effects of Competition on Media Performance (Top Faculty Paper),5,5,Lee B. Becker,U of Georgia
2006-0506,Expanding Our Inheritance: An Alternative to the Dominance Model of Power in Organizational Communication,1,1,Maria Dixon,Southern Methodist U
2006-0507,Expanding Social Identity Theory for Research in Media Effects: Two International Studies and a Theoretical Model,2,1,Sabine Trepte,U of Hamburg
2006-0507,Expanding Social Identity Theory for Research in Media Effects: Two International Studies and a Theoretical Model,2,2,Nicole C. Krämer,U of Cologne
2006-0508,Expanding the Individual Level Components of Group Transactive Memory Systems,3,1,Y. Connie Yuan,Cornell U
2006-0508,Expanding the Individual Level Components of Group Transactive Memory Systems,3,2,Janet Fulk,U of Southern California
2006-0508,Expanding the Individual Level Components of Group Transactive Memory Systems,3,3,Peter Monge,U of Southern California
2006-0509,Experiencing Entertainment,1,1,Bastian Jenderek,U of Leipzig
2006-0510,Experiential Engagement in Filmic Narratives and Enjoyment,2,1,Helena Bilandzic,U of Erfurt
2006-0510,Experiential Engagement in Filmic Narratives and Enjoyment,2,2,Rick W. Busselle,Washington State U
2006-0511,"Experts, Actions, and Concepts in Transactive Memory Networks: Preserving the Dynamic Properties of Complex Organizational Knowledge",1,1,Bettina M. Richards Heiss,U of Southern California
2006-0512,Exploration of the Relationship Between Friendship at Work and Job Satisfaction: An Application of Balance Theory,2,1,Hye Eun Lee,Michigan State U
2006-0512,Exploration of the Relationship Between Friendship at Work and Job Satisfaction: An Application of Balance Theory,2,2,Hee Sun Park,Michigan State U
2006-0513,Exploring a Presidential Discourse Model:A Framing Analysis of the Televised Bush-Kerry Debate,1,1,Jeongsub Lim,U of Missouri
2006-0514,"Exploring CSR: British NGO Activism in a Broader, Interdisciplinary Context",1,1,Rachel Kovacs,Yeshiva U
2006-0515,Exploring Employee Perception of Organizational Image: An Integrative Perspective of Internal and External Communication,1,1,Jounghwa Choi,Michigan State U
2006-0516,Exploring Knowledge as a Source of Competitive Advantage: Changing Organizational Forms and Constraints on Knowledge Exploitation,1,1,Marni Heinz,U of California - Santa Barbara
2006-0517,Exploring Media Selections and Avoidances as a Means of Mood Regulation in the Context of Romantic Relationships,2,1,Jinhee Kim,Pennsylvania State U
2006-0517,Exploring Media Selections and Avoidances as a Means of Mood Regulation in the Context of Romantic Relationships,2,2,Mary Beth Oliver,Pennsylvania State U
2006-0518,Exploring Predictors of Adoption of Wireless Internet among Academics,1,1,Ran Wei,U of South Carolina
2006-0519,Exploring Relationship Cultivation Strategies in Community Relations,2,1,Yunna Rhee,California State U - Sacramento
2006-0519,Exploring Relationship Cultivation Strategies in Community Relations,2,2,Hyo-Sook Kim,San Jose State U
2006-0520,Exploring the Boundary Conditions of Knowledge in Knowledge Management,1,1,Marni Heinz,U of California - Santa Barbara
2006-0521,Exploring the Impact of Continuous Response Measurement Displays on Viewers Perceptions of Media Messages,3,1,"James B. Weaver, III",Emory U
2006-0521,Exploring the Impact of Continuous Response Measurement Displays on Viewers Perceptions of Media Messages,3,2,Hans-Bernd Brosius,Ludwig-Maximilians U
2006-0521,Exploring the Impact of Continuous Response Measurement Displays on Viewers Perceptions of Media Messages,3,3,Inga Huck,Ludwig-Maximilians U
2006-0522,Exploring the Phenomenon of Wireless Internet Adoption,1,1,Meng-chieh Yang,U of Texas
2006-0523,Exploring the Priming Effect of Violent Video Games on Subsequent Media Content Selection,2,1,Youngrak Park,Florida State U
2006-0523,Exploring the Priming Effect of Violent Video Games on Subsequent Media Content Selection,2,2,Arthur A. Raney,Florida State U
2006-0524,Exposure to Obesity Information in the Media is Associated with Weight-Loss Behavior,2,1,Bridget Kelly,Uof Pennsylvania
2006-0524,Exposure to Obesity Information in the Media is Associated with Weight-Loss Behavior,2,2,Robin Stanback Stevens,U of Pennsylvania
2006-0525,"Expressing Under the Influence: Alcohol Consumption, Nonverbal Behavior, and Performance During Dyadic Interaction",2,1,Jennifer A. Samp,U of Georgia
2006-0525,"Expressing Under the Influence: Alcohol Consumption, Nonverbal Behavior, and Performance During Dyadic Interaction",2,2,Jennifer Monahan,U of Georgia
2006-0526,Extending Emotional Self to Collaborative Effort of Global Virtual Teams,1,1,Dina V. Nekrassova,Rutgers U
2006-0527,"External Broadcasts in Eastern Europe in the Post-Cold War Era: New Trends, Contributing Factors, and Implications",2,1,Jang Hyun Kim,SUNY- Buffalo
2006-0527,"External Broadcasts in Eastern Europe in the Post-Cold War Era: New Trends, Contributing Factors, and Implications",2,2,Junhao Hong,SUNY - Buffalo
2006-0528,"Facilitated Discussion Forums, Campaign Attitudes, and Trust: The Role of DebateWatch During the 2004 Presidential/Vice-Presidential Debates",3,1,Young-ok Yum,Kansas State U
2006-0528,"Facilitated Discussion Forums, Campaign Attitudes, and Trust: The Role of DebateWatch During the 2004 Presidential/Vice-Presidential Debates",3,2,David E. Procter,Kansas State U
2006-0528,"Facilitated Discussion Forums, Campaign Attitudes, and Trust: The Role of DebateWatch During the 2004 Presidential/Vice-Presidential Debates",3,3,William Schenck-Hamlin,Kansas State U
2006-0529,"Factors Influencing Adoption of Digital Medical Records: Individual Characteristics, Privacy, and Technology Attributes",2,1,Kier Wallis,Uof California - Santa Barbara
2006-0529,"Factors Influencing Adoption of Digital Medical Records: Individual Characteristics, Privacy, and Technology Attributes",2,2,Ronald E. Rice,U of California - Santa Barbara
2006-0530,Factors Influencing Deception Detection: Impairment or Facilitation?,3,1,Judee K. Burgoon,U of Arizona
2006-0530,Factors Influencing Deception Detection: Impairment or Facilitation?,3,2,John Pete Blair,U of Texas - San Antonio
2006-0530,Factors Influencing Deception Detection: Impairment or Facilitation?,3,3,Lauren Hamel,Michigan State U
2006-0531,Factors Influencing MOD Adoption,1,1,Ya-Ching Lee,National Sun Yat-sen U
2006-0532,"Failed Inter-Organizational Collaboration: ""Contraversation"" and Conflict Building",2,1,Maria Aggestam,Lund U
2006-0532,"Failed Inter-Organizational Collaboration: ""Contraversation"" and Conflict Building",2,2,James Keenan,Fairfield U
2006-0533,Familywise Alpha Adjustment Returns: The Case for a Disputed Procedure,1,1,Masaki Matsunaga,Pennsylvania State U
2006-0534,"""Fatwa on the Bunny"": News Language and the Creation of Meaning About the Middle East",1,1,Frederick Vultee,U of Missouri
2006-0535,Features of Online Communities and Their Effects on Participation and Evaluation,3,1,Kevin Wise,U of Missouri
2006-0535,Features of Online Communities and Their Effects on Participation and Evaluation,3,2,Kjerstin Thorson,U of Missouri
2006-0535,Features of Online Communities and Their Effects on Participation and Evaluation,3,3,Brian Hamman,U of Missouri
2006-0536,"Feminist, Socioeconomic Status, and Community Structure Approach",1,1,Jeong-Heon Chang,Michigan State U
2006-0537,Fighting for the Storys Life: Nonclosure in Journalistic Narrative,1,1,Keren Tenenboim Weinblatt,U of Pennsylvania
2006-0538,Filming the Disconnect: Melancholy and Change in German and American Cinema,2,1,Breanne Goodell,Macalester College
2006-0538,Filming the Disconnect: Melancholy and Change in German and American Cinema,2,2,Ann Lowry,The College of St. Catherine
2006-0539,Financial Feeling: An Investigation of Emotion and Communication in the Workplace,2,1,Joy Koesten,U of Kansas Medical Center
2006-0539,Financial Feeling: An Investigation of Emotion and Communication in the Workplace,2,2,Katherine Miller,Texas A&M U
2006-0540,Finding Framing Devices: Patterns of Source Selection in Framed Korean Online News Media,1,1,Yung Soo Kim,Southern Illinois U
2006-0551,Firemen or Arsonists? How News Media Combat and Spread Rumors and Legends: A Case Study,1,1,Peter Burger,Leiden U
2006-0552,"First- and Second-Level Agenda Building and Agenda Setting: Terrorism, the President, and the Media",5,1,Michael A. Mitrook,U of Florida
2006-0552,"First- and Second-Level Agenda Building and Agenda Setting: Terrorism, the President, and the Media",5,2,Trenton C. Seltzer,U of Florida
2006-0552,"First- and Second-Level Agenda Building and Agenda Setting: Terrorism, the President, and the Media",5,3,Spiro K. Kiousis,U of Florida
2006-0552,"First- and Second-Level Agenda Building and Agenda Setting: Terrorism, the President, and the Media",5,4,Cristina Popescu,U of Florida
2006-0552,"First- and Second-Level Agenda Building and Agenda Setting: Terrorism, the President, and the Media",5,5,Arlana Shields,U of Florida
2006-0553,First Person Shooter Video Games and Aggression During Video Game Play,3,1,Christopher Paul Barlett,Kansas State U
2006-0553,First Person Shooter Video Games and Aggression During Video Game Play,3,2,Richard J. Harris,Kansas State U
2006-0553,First Person Shooter Video Games and Aggression During Video Game Play,3,3,Ross M Baldassaro,Kansas State U
2006-0554,Fixing Reputational Damage with Innuendo,2,1,Jeongnam Kim,U of Maryland
2006-0554,Fixing Reputational Damage with Innuendo,2,2,Woo Young Chun,Hallym U
2006-0555,Flash Memory: The Legacy of Napster in the Popularization of the Internet,1,1,Kyle Nicholas,Old Dominion U
2006-0556,"Forecasting the Outcome of a National Election: The Influence of Expertise, Information, and Political Preferences",4,1,Patric Andersson,Stockholm School of Economics
2006-0556,"Forecasting the Outcome of a National Election: The Influence of Expertise, Information, and Political Preferences",4,2,Thomas Gschwend,U Mannheim
2006-0556,"Forecasting the Outcome of a National Election: The Influence of Expertise, Information, and Political Preferences",4,3,Michael F. Meffert,U of Manneheim
2006-0556,"Forecasting the Outcome of a National Election: The Influence of Expertise, Information, and Political Preferences",4,4,Carsten Schmidt,U Mannheim
2006-0557,Foreign Correspondence About China: Gans Enduring Journalistic Values - Yesterday and Today,2,1,Betty Houchin Winfield,U of Missouri
2006-0557,Foreign Correspondence About China: Gans Enduring Journalistic Values - Yesterday and Today,2,2,Yusuf Kalyango,U of Missouri
2006-0558,"Foreign News and Views on Television in China: The Decline of Cold War News Frame, 1992-2004",2,1,Dong Dong,U of Minnesota
2006-0558,"Foreign News and Views on Television in China: The Decline of Cold War News Frame, 1992-2004",2,2,Tsan-Kuo Chang,U of Minnesota
2006-0559,Four Questions from Communication: Intervening in the Public Space Debates,1,1,Irina Gendelman,U of Washington
2006-0560,Frame Building and Frame Setting: The Interplay Between Online Public Opinion and Media Coverage,2,1,Christina Yuqiong Zhou,Shenzhen U
2006-0560,Frame Building and Frame Setting: The Interplay Between Online Public Opinion and Media Coverage,2,2,Patricia Moy,U of Washington
2006-0561,"Framing Black Shooters, Looters, and Brutes: An Analysis of Responses to Hurricane Katrina in Major News Coverage",2,1,K Haspel,Fairleigh Dickinson U
2006-0561,"Framing Black Shooters, Looters, and Brutes: An Analysis of Responses to Hurricane Katrina in Major News Coverage",2,2,Michael G Lacy,Monmouth U
2006-0562,"Framing by Reporters, Partisan, and Nonpartisan Sources in Newspaper Coverage of U.S. Senate Races in 2004",2,1,Brad Love,Michigan State U
2006-0562,"Framing by Reporters, Partisan, and Nonpartisan Sources in Newspaper Coverage of U.S. Senate Races in 2004",2,2,Frederick Fico,Michigan State U
2006-0563,"Framing Effects, Elite Competition, and the Debate about Gay Marriage: An Experimental Test",1,1,Seth Goldman,U of Pennsylvania
2006-0564,Framing Professionalism and Ethics of Journalism and Public Relations: The Case of Armstrong Williams,1,1,Marina Vujnovic,School of Journalism and Mass Communication University of Iowa
2006-0565,Framing Terrorism in the U.S. and Ugandan Press: A Comparative Study of the Coverage of Joint Counterterrorism Efforts,1,1,Yusuf Kalyango,U of Missouri
2006-0566,Framing the Enemy: A Proxemic Analysis of U.S. News Magazine Cover Photographs,2,1,Inkyu Kang,U of Wisconsin
2006-0566,Framing the Enemy: A Proxemic Analysis of U.S. News Magazine Cover Photographs,2,2,Kwangjun Heo,U of Wisconsin
2006-0567,"Framing the ""Information Society"": A Comparative Analysis of Korea and the U.S. News Coverage",1,1,Kang Namkoong,Korea U
2006-0568,Framing the National Image of North Korea in the U.S. News Media,1,1,Jinbong Choi,Bemidji State U
2006-0569,Framing Theory and Research: Implications for the Practice of Journalism,2,1,Dennis Davis,U of Otago
2006-0569,Framing Theory and Research: Implications for the Practice of Journalism,2,2,Kurt Kent,U of Florida
2006-0570,Framing the War: A Comparative Study of Coverage of the Iraq War By Two Chinese Newspapers and Two US Newspapers,1,1,Zhi Huang,Southern Illinois U
2006-0571,Framing the War. Comparing Newspaper Framing of the Iraq War in Four Western Countries,2,1,Rens Vliegenthart,Free U - Amsterdam
2006-0571,Framing the War. Comparing Newspaper Framing of the Iraq War in Four Western Countries,2,2,Heike Schröder,Vrije U
2006-0572,Friend Networking Websites and Their Relationship to Adolescents Well-Being and Self-Esteem,3,1,Patti M. Valkenburg,U of Amsterdam
2006-0572,Friend Networking Websites and Their Relationship to Adolescents Well-Being and Self-Esteem,3,2,Jochen Peter,U of Amsterdam
2006-0572,Friend Networking Websites and Their Relationship to Adolescents Well-Being and Self-Esteem,3,3,Alexander Peter Schouten,U of Amsterdam
2006-0573,From Barcodes to RFIDs: Consumer and Commercial Responses to Individual Identification Technologies,2,1,Jason Gallo,Northwestern U
2006-0573,From Barcodes to RFIDs: Consumer and Commercial Responses to Individual Identification Technologies,2,2,John Paul Laprise,Northwestern U
2006-0574,From Corporate Responsibility to Social Accountability: A Critique of Three Assumptions of Sustainable Development Discourse,1,1,Shiv Ganesh,U of Waikato
2006-0575,From Good Times to Bad?: Changing Portrayals of the African American Sitcom Family,1,1,Nadine Gabbadon,U of Pennsylvania
2006-0576,From Group to Network: Solving Communication Dilemmas in a Virtual Community,1,1,Dongyoung Sohn,U of South Florida
2006-0577,From Message to Organizational Device: The Internet in the 2004 U.S. Presidential Campaign,1,1,Cristian Vaccari,U of Bologna
2006-0578,From Nation to Virtual Community: The Ethnogenesis of Cyber Yugoslavia,1,1,Smiljana Antonijevic,U of Minnesota
2006-0579,From Othering to Understanding: Fostering Networking Among Healthcare Providers and Patients Undergoing Sex Reassignment Surgery (Top Interactive Session Paper),1,1,Holly Hirsch,Texas A&M U
2006-0580,From Retribution to Restitution: A Network Analysis of Victim Offender Mediation Program Success,1,1,Elizabeth Goering,"Indiana U Purdue U, Indianapolis"
2006-0581,"From the Telephone to the Mobile Phone: Discourses in the Life of ""New"" Technology",1,1,Cara J. Wallis,U of Southern California
2006-0582,Gaining a Dose of Realism from Internship Experiences: The Impact of Exposure to Downsizing on Interns Workplace Expectations,2,1,Kathryn Fonner,Northwestern U
2006-0582,Gaining a Dose of Realism from Internship Experiences: The Impact of Exposure to Downsizing on Interns Workplace Expectations,2,2,Michael E. Roloff,Northwestern U
2006-0583,Gameplay as Thirdspace,2,1,Simon Ryan,U of Otago
2006-0583,Gameplay as Thirdspace,2,2,Brett Nicholls,U of Otago
